X,Y
243.3,6.5
214.3,13.5
68.3,41.5
128.3,41.5
83.3,42.5
102.3,44.5
113.5,52.5
253.3,57.5
265.3,58.5
1.0,59.5
128.3,62.5
35.3,65.5
166.3,66.5
152.318,67.682
57.3,72.5
121.3,76.5
135.3,77.5
252.3,78.5
155.3,84.5
347.3,84.5
170.3,87.5
281.3,88.5
47.3,91.5
68.3,93.5
140.3,93.5
95.3,94.5
300.3,94.5
348.3,94.5
79.167,95.389
199.3,102.5
212.3,103.5
37.3,107.5
166.3,107.5
223.3,107.5
125.3,111.5
202.3,114.5
297.3,119.5
171.3,120.5
189.3,120.5
272.3,120.5
283.3,120.5
342.3,124.5
316.3,132.5
278.3,133.5
192.3,135.5
77.3,136.5
357.3,136.5
731.3,145.5
347.3,150.5
125.3,151.5
51.3,153.5
316.3,153.5
331.3,160.5
359.3,163.5
734.3,163.5
307.3,164.5
346.3,171.5
325.3,177.5
788.3,182.5
212.3,183.5
343.3,189.5
777.3,192.5
204.3,197.5
218.3,200.5
760.3,201.5
798.786,209.5
744.3,211.5
286.3,212.5
220.3,215.5
27.3,225.5
275.3,225.5
298.3,226.5
6.3,238.5
290.3,241.5
18.3,242.5
307.3,242.5
25.3,246.5
299.3,251.5
796.3,251.5
22.3,256.5
35.3,267.5
22.3,270.5
54.3,270.5
110.3,274.5
732.3,282.5
754.3,285.5
89.3,293.5
113.5,293.5
79.227,304.318
94.3,304.5
118.3,307.5
19.5,309.75
142.3,310.5
215.3,312.5
231.3,314.5
44.3,316.5
99.3,320.5
7.3,323.5
207.3,325.5
304.3,326.5
327.3,326.5
90.3,328.5
110.3,333.5
246.3,333.5
355.3,334.5
221.3,337.5
137.3,339.5
263.3,339.5
408.3,340.5
398.3,341.5
242.3,346.5
462.3,346.5
479.3,346.5
117.3,350.5
277.3,350.5
498.3,358.5
9.3,359.5
255.3,361.5
402.3,364.5
93.3,365.5
427.3,369.5
494.3,372.5
464.3,373.5
480.3,373.5
260.3,374.5
411.3,376.5
442.3,377.5
87.3,378.5
104.3,378.5
550.3,381.5
159.3,385.5
230.3,389.5
245.3,389.5
499.3,389.5
566.3,389.5
116.3,390.5
262.3,393.5
550.3,394.5
9.3,395.5
153.3,396.5
101.3,398.5
473.3,398.5
271.167,400.611
436.3,400.5
484.3,400.5
584.3,400.5
428.3,401.5
600.3,402.5
246.3,404.5
141.3,408.5
257.3,412.5
461.3,413.5
566.3,414.5
93.3,415.5
286.3,417.5
430.3,417.5
533.3,419.5
52.3,423.5
607.3,423.5
417.5,424.5
438.3,424.5
557.3,424.5
587.3,424.5
133.3,425.5
146.3,425.5
170.3,425.5
523.3,425.5
540.3,426.5
296.3,429.5
426.136,432.591
153.3,433.5
276.3,437.5
34.3,439.5
452.3,439.5
602.3,439.5
649.3,447.5
700.3,447.5
164.3,449.5
658.3,449.5
684.3,450.5
435.3,451.5
271.3,452.5
381.3,452.5
426.136,454.409
452.577,458.192
647.3,457.5
258.3,458.5
400.3,461.5
437.633,463.967
480.3,465.5
651.3,465.5
415.3,467.5
491.5,469.3
772.3,470.5
720.3,471.5
747.3,472.5
466.3,473.5
358.3,474.5
277.3,475.5
261.3,476.5
375.1,477.433
432.3,477.5
335.3,478.5
763.3,478.5
479.083,481.583
755.3,481.5
395.3,482.5
793.3,482.5
461.3,483.5
736.3,485.5
239.3,487.5
782.3,487.5
448.3,488.5
430.3,489.5
488.3,492.5
599.3,492.5
468.3,493.5
727.3,495.5
745.3,497.5
760.3,497.5
708.3,500.5
564.3,502.5
587.3,503.5
690.3,504.5
725.3,508.5
579.3,509.5
676.3,510.5
709.3,512.5
545.5,515.5
646.3,515.5
523.3,521.5
563.3,521.5
775.3,521.5
790.3,521.5
688.3,522.5
749.3,522.5
507.3,523.5
730.3,523.5
576.3,524.5
494.3,525.5
670.3,526.5
545.5,528.5
746.3,536.5
768.3,536.5
506.3,537.5
724.3,537.5
635.3,538.5
645.3,541.5
676.3,544.5
594.3,545.5
690.3,547.5
707.3,550.5
652.3,553.5
634.3,554.5
187.3,555.5
692.3,555.5
743.3,555.5
200.3,559.5
786.3,559.5
724.3,560.5
703.3,561.5
545.5,563.5
492.3,564.5
621.3,564.5
674.3,565.5
756.3,570.5
656.3,573.5
693.3,573.5
85.3,574.5
573.3,575.5
482.3,578.5
502.3,578.5
531.3,578.5
669.3,578.5
633.3,579.5
103.3,580.5
615.3,583.5
561.5,584.5
729.3,584.5
626.3,585.5
76.3,586.5
740.3,586.5
576.3,592.5
564.3,593.5
47.3,594.5
659.3,594.5
611.3,595.5
770.3,595.5
