X,Y,Z
6,576,1
74,566,1
39,526,1
96,488,1
72,454,1
78,441,1
30,455,1
115,425,1
172,474,1
187,510,1
208,557,1
145,377,1
80,376,1
63,274,1
13,157,1
55,47,1
330,318,1
332,304,1
337,273,1
302,264,1
320,214,1
267,198,1
399,49,1
444,63,1
495,120,1
493,182,1
440,197,1
444,213,1
538,215,1
492,275,1
549,279,1
561,271,1
415,282,1
488,322,1
497,315,1
509,320,1
566,322,1
591,320,1
602,322,1
611,326,1
618,330,1
622,297,1
633,288,1
618,312,1
629,318,1
632,303,1
740,342,1
644,403,1
584,424,1
529,416,1
527,400,1
428,392,1
401,378,1
385,444,1
444,517,1
479,500,1
484,486,1
584,551,1
600,561,1
668,538,1
706,540,1
754,512,1
706,444,1
789,267,1
795,390,1
796,189,1
622,181,1
646,169,1
352,510,1
366,508,1
132,297,1
140,306,1
157,274,1
354,83,1
255,133,1
202,217,1
