X,Y
528.3,6.5
196.3,12.5
709.3,18.5
782.3,20.5
181.3,26.5
196.3,28.5
209.3,33.5
21.3,42.5
489.3,42.5
193.3,44.5
730.286,48.857
422.3,50.5
408.3,52.5
294.3,53.5
738.0,53.5
644.318,56.318
200.3,56.5
158.3,58.5
177.3,58.5
500.3,60.5
420.3,61.5
782.3,61.5
141.3,64.5
20.3,66.5
765.3,70.5
461.3,85.5
446.3,93.5
424.3,98.5
236.3,100.5
454.136,106.591
138.3,108.5
294.3,108.5
237.3,116.5
437.3,117.5
272.3,118.5
368.3,120.5
377.3,126.5
424.3,133.5
368.3,141.5
381.3,141.5
81.3,142.5
258.3,142.5
704.3,142.5
390.3,149.5
321.3,161.5
301.3,172.5
554.3,174.5
469.3,176.5
509.3,181.5
494.3,185.5
682.3,189.5
248.3,190.5
544.3,192.5
517.3,196.5
730.3,197.5
353.3,198.5
56.3,201.5
233.3,202.5
308.3,202.5
532.3,204.5
554.3,205.5
640.3,205.5
692.3,205.5
646.3,206.5
332.3,208.5
205.3,210.5
293.3,210.5
522.3,212.5
141.3,218.5
542.3,218.5
234.3,220.5
512.3,226.5
648.3,265.5
684.3,278.5
657.3,280.5
60.3,288.5
536.3,293.5
86.3,312.5
385.3,312.5
666.3,316.5
381.3,330.5
609.3,344.5
361.3,345.5
141.3,348.5
402.3,348.5
596.3,350.5
734.3,350.5
757.3,357.5
396.3,358.5
364.3,364.5
144.3,370.5
184.3,372.5
29.3,373.5
49.3,376.5
601.3,378.5
776.3,382.5
117.3,385.5
377.3,400.5
554.3,402.5
770.3,405.5
426.3,408.5
638.3,418.5
136.3,432.5
221.3,433.5
188.3,436.5
784.3,437.5
234.3,442.5
488.3,446.5
204.3,452.5
277.3,454.5
254.3,457.5
90.3,460.5
178.3,460.5
296.3,468.5
162.3,485.5
118.3,488.5
734.714,489.714
669.3,496.5
184.3,498.5
368.3,509.5
672.3,526.5
565.3,529.5
609.3,532.5
556.3,541.5
792.3,544.5
565.3,558.5
505.3,569.5
222.3,572.5
397.3,577.5
492.3,577.5
348.3,584.5
604.3,585.5
521.3,588.5
370.3,589.5
434.3,592.5
