X,Y,Z
678,43,1
683,30,1
697,52,1
708,58,1
698,64,1
695,81,1
704,75,1
715,83,1
718,72,1
733,91,1
745,97,1
760,100,1
742,108,1
733,114,1
726,105,1
720,113,1
704,110,1
710,123,1
723,127,1
733,126,1
712,186,1
732,184,1
728,246,1
352,217,1
408,48,1
320,105,1
308,122,1
315,144,1
241,186,1
215,198,1
277,77,1
238,71,1
130,59,1
90,64,1
151,179,1
62,54,1
47,56,1
30,74,1
18,92,1
3,87,1
11,76,1
24,157,1
8,159,1
73,216,1
67,198,1
51,194,1
37,183,1
38,172,1
22,186,1
2,206,1
43,216,1
64,230,1
55,244,1
38,240,1
40,251,1
27,248,1
20,240,1
5,233,1
4,247,1
6,266,1
23,215,1
11,217,1
13,196,1
5,188,1
67,376,1
77,377,1
84,366,1
96,364,1
110,378,1
96,381,1
89,390,1
77,395,1
82,408,1
71,416,1
117,389,1
132,419,1
120,404,1
108,430,1
96,423,1
98,406,1
103,398,1
80,430,1
318,329,1
300,315,1
313,297,1
301,301,1
287,303,1
284,283,1
293,277,1
263,286,1
250,288,1
252,301,1
240,305,1
233,284,1
218,283,1
224,274,1
227,262,1
242,264,1
306,334,1
318,345,1
349,368,1
422,294,1
405,311,1
423,318,1
430,311,1
412,326,1
538,351,1
532,362,1
198,41,1
251,449,1
237,445,1
248,432,1
265,433,1
234,405,1
256,356,1
256,340,1
288,324,1
303,350,1
294,360,1
279,361,1
267,361,1
375,379,1
392,367,1
396,408,1
374,408,1
367,396,1
353,430,1
311,476,1
301,457,1
311,447,1
320,433,1
293,416,1
293,395,1
230,472,1
210,478,1
215,461,1
202,450,1
194,420,1
236,351,1
188,294,1
190,308,1
220,340,1
225,330,1
673,473,1
635,433,1
622,441,1
716,583,1
723,571,1
701,557,1
568,590,1
525,550,1
282,462,1
299,495,1
280,392,1
243,374,1
242,384,1
383,288,1
367,301,1
372,316,1
386,336,1
371,339,1
261,391,1
520,347,1
326,367,1
202,325,1
277,414,1
246,412,1
627,464,1
639,461,1
414,306,1
211,368,1
294,429,1
337,377,1
328,388,1
340,397,1
342,408,1
352,402,1
375,420,1
327,467,1
332,481,1
154,447,1
551,367,1
731,48,1
56,223,1
50,233,1
59,213,1
31,197,1
16,174,1
280,453,1
654,458,1
365,444,1
