X,Y,Z
52,18,1
65,10,1
30,62,1
57,46,1
73,36,1
51,56,1
71,68,1
97,27,1
91,10,1
121,3,1
122,23,1
134,14,1
143,6,1
157,19,1
152,38,1
131,46,1
110,44,1
91,44,1
93,55,1
92,67,1
98,85,1
34,80,1
41,98,1
43,111,1
26,99,1
23,115,1
4,127,1
5,149,1
18,145,1
23,157,1
115,79,1
121,60,1
128,66,1
93,97,1
73,105,1
62,115,1
60,132,1
78,128,1
89,115,1
105,108,1
117,113,1
115,93,1
138,96,1
97,126,1
94,136,1
78,142,1
65,146,1
56,156,1
65,165,1
76,162,1
52,186,1
7,219,1
23,230,1
18,272,1
41,259,1
53,241,1
40,295,1
57,285,1
75,233,1
80,247,1
62,255,1
73,272,1
104,299,1
111,280,1
116,295,1
105,250,1
97,219,1
95,212,1
88,204,1
92,184,1
102,196,1
128,202,1
119,212,1
128,225,1
147,223,1
141,249,1
146,262,1
158,245,1
133,270,1
140,293,1
160,293,1
180,278,1
163,270,1
181,317,1
165,223,1
175,242,1
179,210,1
161,209,1
173,170,1
194,191,1
205,197,1
220,183,1
230,162,1
222,146,1
194,149,1
183,19,1
191,30,1
207,34,1
231,32,1
223,18,1
238,17,1
260,10,1
238,70,1
176,66,1
180,77,1
164,81,1
183,95,1
181,107,1
201,98,1
208,113,1
191,107,1
212,124,1
220,94,1
222,109,1
225,230,1
276,184,1
96,366,1
52,350,1
40,362,1
5,386,1
14,446,1
6,454,1
2,442,1
15,459,1
10,474,1
2,484,1
2,495,1
24,487,1
33,503,1
47,563,1
66,572,1
48,592,1
61,597,1
101,582,1
77,423,1
69,433,1
126,472,1
141,401,1
167,397,1
179,411,1
184,423,1
178,390,1
186,379,1
190,359,1
203,364,1
204,377,1
209,385,1
196,387,1
219,451,1
204,457,1
217,469,1
187,513,1
186,528,1
173,529,1
160,532,1
146,528,1
166,539,1
180,538,1
167,554,1
182,550,1
195,542,1
208,537,1
207,554,1
196,565,1
213,573,1
235,575,1
241,567,1
254,559,1
260,574,1
231,391,1
254,385,1
242,372,1
264,368,1
253,404,1
264,409,1
272,399,1
278,388,1
285,399,1
280,418,1
306,402,1
327,409,1
297,385,1
283,364,1
288,348,1
285,339,1
272,328,1
285,320,1
277,304,1
268,351,1
302,348,1
320,359,1
336,350,1
320,378,1
312,369,1
339,379,1
347,370,1
351,344,1
372,347,1
368,361,1
388,351,1
383,336,1
380,313,1
348,396,1
361,393,1
349,409,1
380,399,1
381,418,1
391,391,1
396,409,1
428,412,1
438,447,1
430,436,1
414,436,1
395,438,1
379,444,1
375,430,1
361,419,1
340,434,1
357,433,1
356,450,1
339,452,1
306,448,1
293,452,1
315,461,1
316,478,1
291,483,1
288,498,1
279,506,1
261,511,1
249,498,1
282,520,1
295,528,1
292,550,1
308,582,1
324,580,1
302,511,1
316,498,1
327,495,1
326,508,1
333,523,1
338,532,1
349,525,1
339,508,1
338,488,1
330,470,1
346,475,1
351,461,1
369,466,1
358,482,1
352,498,1
367,487,1
369,506,1
385,494,1
393,505,1
396,488,1
408,500,1
380,476,1
396,452,1
424,455,1
412,469,1
417,487,1
427,477,1
441,469,1
434,486,1
429,496,1
435,508,1
419,511,1
398,518,1
412,528,1
399,530,1
382,566,1
395,555,1
437,570,1
448,561,1
452,579,1
456,543,1
464,527,1
483,528,1
493,545,1
503,536,1
521,551,1
527,570,1
511,570,1
473,585,1
500,598,1
517,592,1
532,586,1
536,595,1
557,590,1
634,565,1
632,580,1
624,566,1
616,589,1
625,591,1
608,584,1
608,571,1
610,498,1
534,497,1
475,493,1
521,479,1
537,484,1
542,475,1
543,485,1
554,464,1
534,464,1
691,482,1
678,453,1
668,453,1
655,429,1
632,430,1
645,410,1
655,402,1
661,416,1
673,422,1
695,432,1
490,431,1
479,422,1
463,414,1
501,390,1
516,412,1
548,411,1
582,401,1
566,397,1
568,370,1
583,356,1
598,335,1
616,330,1
618,310,1
634,333,1
638,346,1
532,343,1
518,347,1
472,328,1
462,318,1
482,309,1
415,296,1
335,283,1
325,259,1
336,239,1
343,254,1
352,270,1
377,271,1
366,251,1
361,240,1
346,225,1
364,220,1
377,237,1
432,247,1
535,285,1
530,243,1
545,249,1
548,271,1
563,272,1
563,257,1
579,264,1
608,262,1
629,263,1
619,278,1
639,272,1
630,283,1
642,289,1
619,249,1
632,232,1
690,271,1
689,221,1
667,201,1
661,188,1
652,178,1
674,194,1
584,165,1
561,173,1
563,157,1
536,151,1
542,167,1
525,157,1
516,164,1
455,192,1
467,181,1
478,153,1
516,136,1
504,120,1
555,106,1
579,102,1
571,89,1
587,89,1
592,108,1
642,125,1
664,118,1
633,58,1
636,41,1
639,24,1
653,39,1
656,27,1
671,34,1
670,18,1
692,6,1
586,37,1
568,41,1
550,36,1
532,51,1
515,68,1
492,69,1
452,78,1
465,57,1
456,39,1
532,11,1
513,0,1
413,2,1
401,17,1
394,25,1
380,18,1
406,28,1
377,27,1
381,40,1
365,28,1
354,30,1
369,39,1
362,48,1
352,44,1
339,34,1
343,48,1
339,65,1
330,54,1
327,64,1
314,55,1
300,69,1
315,70,1
304,80,1
317,81,1
281,81,1
290,101,1
303,100,1
321,107,1
314,115,1
338,120,1
342,141,1
353,137,1
360,148,1
364,121,1
380,123,1
375,109,1
366,106,1
391,104,1
415,114,1
409,125,1
406,156,1
167,192,1
150,200,1
123,248,1
343,356,1
299,495,1
309,496,1
304,459,1
304,472,1
398,468,1
299,368,1
42,274,1
32,285,1
13,234,1
55,222,1
57,99,1
51,84,1
52,69,1
89,285,1
608,343,1
