X,Y,Z
186,505,1
172,518,1
164,505,1
153,511,1
146,500,1
134,500,1
139,519,1
127,511,1
120,497,1
110,506,1
103,497,1
103,485,1
76,472,1
62,466,1
53,449,1
41,448,1
90,459,1
107,466,1
109,448,1
119,432,1
136,435,1
136,413,1
103,434,1
103,427,1
89,439,1
85,422,1
67,433,1
104,411,1
109,398,1
99,394,1
76,409,1
60,417,1
63,407,1
44,392,1
62,393,1
78,396,1
76,377,1
88,377,1
102,381,1
84,367,1
71,367,1
55,361,1
56,371,1
39,354,1
47,355,1
42,342,1
67,353,1
65,340,1
78,345,1
88,347,1
104,334,1
132,348,1
118,407,1
112,423,1
5,385,1
166,390,1
173,375,1
190,354,1
185,347,1
197,300,1
144,289,1
182,391,1
209,425,1
209,463,1
217,479,1
225,484,1
236,490,1
254,498,1
241,480,1
229,472,1
248,468,1
263,473,1
265,462,1
259,443,1
325,458,1
333,466,1
343,472,1
319,471,1
328,494,1
341,495,1
358,497,1
357,507,1
342,511,1
349,519,1
369,497,1
366,483,1
356,464,1
375,467,1
390,467,1
407,471,1
400,487,1
384,485,1
412,495,1
350,482,1
394,503,1
402,524,1
409,515,1
424,504,1
416,526,1
424,532,1
435,540,1
430,526,1
445,522,1
464,525,1
473,519,1
474,537,1
464,548,1
446,514,1
460,511,1
442,496,1
454,496,1
440,480,1
433,460,1
438,445,1
484,493,1
501,508,1
513,495,1
523,511,1
525,526,1
512,533,1
524,541,1
568,543,1
623,548,1
622,558,1
639,563,1
653,567,1
670,569,1
681,574,1
650,578,1
653,541,1
658,529,1
674,548,1
708,549,1
681,506,1
690,473,1
695,463,1
695,448,1
705,451,1
709,468,1
781,505,1
778,518,1
767,530,1
751,540,1
763,568,1
771,579,1
779,590,1
762,555,1
781,545,1
796,529,1
777,556,1
765,457,1
765,439,1
745,419,1
769,425,1
747,411,1
219,372,1
232,390,1
226,375,1
241,377,1
239,365,1
251,364,1
260,356,1
283,356,1
275,363,1
262,373,1
246,389,1
267,389,1
255,401,1
272,406,1
276,418,1
286,416,1
283,393,1
297,397,1
284,381,1
299,382,1
317,376,1
318,389,1
336,387,1
335,397,1
345,401,1
345,382,1
337,372,1
408,393,1
361,435,1
732,419,1
737,408,1
746,401,1
755,389,1
763,377,1
765,368,1
751,363,1
768,390,1
761,401,1
776,402,1
782,422,1
798,417,1
787,555,1
482,329,1
474,322,1
468,311,1
469,301,1
477,301,1
478,311,1
517,315,1
517,304,1
510,293,1
507,284,1
492,277,1
477,274,1
464,270,1
455,279,1
462,291,1
532,303,1
540,312,1
397,312,1
400,298,1
404,286,1
369,270,1
364,255,1
345,290,1
361,306,1
417,276,1
427,269,1
403,262,1
418,262,1
427,254,1
423,249,1
408,253,1
387,248,1
403,243,1
388,238,1
380,213,1
390,227,1
395,215,1
401,228,1
409,216,1
414,223,1
422,228,1
435,238,1
277,270,1
264,273,1
264,262,1
255,262,1
245,251,1
260,246,1
274,254,1
278,240,1
286,227,1
301,212,1
289,198,1
289,188,1
303,193,1
312,183,1
343,215,1
340,168,1
345,150,1
346,138,1
357,115,1
360,99,1
309,78,1
309,91,1
441,105,1
419,134,1
408,141,1
422,173,1
435,181,1
462,183,1
456,194,1
469,194,1
474,217,1
475,139,1
481,154,1
492,140,1
504,119,1
499,99,1
497,80,1
507,84,1
520,89,1
511,98,1
519,110,1
531,110,1
540,96,1
550,112,1
565,60,1
576,141,1
588,146,1
609,157,1
619,155,1
604,172,1
589,180,1
563,154,1
556,170,1
570,182,1
574,173,1
647,184,1
662,222,1
674,236,1
645,222,1
677,249,1
662,256,1
663,278,1
677,267,1
696,260,1
689,275,1
705,272,1
698,283,1
714,285,1
723,277,1
723,292,1
734,306,1
752,213,1
690,210,1
730,176,1
716,170,1
699,160,1
705,142,1
713,133,1
782,162,1
658,118,1
649,113,1
640,126,1
626,115,1
621,128,1
621,99,1
635,100,1
647,92,1
645,83,1
632,78,1
619,78,1
626,87,1
635,89,1
690,34,1
735,24,1
723,65,1
747,66,1
514,52,1
498,55,1
506,63,1
490,63,1
472,63,1
459,70,1
441,59,1
427,68,1
414,65,1
401,69,1
366,62,1
353,55,1
339,41,1
358,42,1
370,54,1
354,31,1
369,26,1
378,36,1
392,49,1
405,40,1
410,53,1
417,50,1
422,31,1
437,44,1
456,41,1
462,26,1
477,31,1
475,19,1
485,39,1
495,29,1
468,52,1
406,23,1
406,7,1
392,14,1
379,15,1
358,13,1
448,478,1
467,486,1
687,555,1
792,517,1
726,479,1
787,448,1
508,526,1
435,26,1
444,5,1
458,9,1
472,1,1
489,15,1
511,34,1
448,38,1
435,246,1
376,1,1
502,303,1
490,304,1
461,54,1
482,51,1
391,55,1
