X,Y,Z
53,36,1
51,49,1
36,50,1
22,52,1
34,62,1
47,62,1
41,73,1
58,133,1
12,173,1
5,199,1
36,200,1
49,201,1
14,252,1
67,255,1
88,257,1
71,299,1
16,396,1
64,426,1
53,435,1
50,456,1
44,478,1
46,493,1
20,590,1
48,540,1
96,586,1
112,561,1
107,553,1
114,535,1
115,522,1
128,536,1
87,503,1
78,489,1
83,478,1
94,473,1
183,525,1
171,524,1
169,542,1
216,590,1
230,589,1
233,572,1
235,562,1
246,570,1
257,573,1
311,566,1
329,566,1
341,571,1
330,577,1
339,593,1
348,584,1
358,574,1
362,587,1
372,577,1
381,568,1
387,578,1
377,592,1
391,592,1
448,576,1
463,574,1
479,593,1
414,542,1
422,534,1
435,522,1
443,507,1
450,516,1
456,505,1
505,532,1
514,543,1
521,545,1
526,531,1
562,566,1
584,551,1
571,533,1
586,537,1
585,522,1
602,524,1
630,569,1
626,556,1
639,562,1
651,567,1
647,582,1
658,587,1
666,574,1
675,563,1
663,557,1
652,551,1
674,548,1
738,576,1
728,580,1
739,588,1
726,595,1
746,582,1
750,595,1
766,595,1
760,580,1
775,587,1
768,577,1
719,538,1
720,524,1
727,509,1
719,498,1
734,498,1
708,516,1
700,526,1
689,520,1
674,509,1
661,508,1
644,518,1
651,529,1
649,503,1
629,489,1
610,484,1
578,466,1
536,487,1
532,498,1
520,486,1
508,482,1
516,472,1
517,459,1
501,459,1
500,473,1
491,459,1
492,445,1
479,445,1
476,453,1
469,432,1
486,432,1
469,409,1
466,393,1
458,397,1
431,443,1
398,483,1
383,483,1
378,495,1
363,500,1
347,497,1
346,507,1
334,515,1
334,486,1
292,456,1
322,477,1
280,531,1
263,516,1
259,501,1
251,490,1
243,504,1
242,515,1
249,529,1
235,534,1
188,486,1
188,477,1
178,479,1
162,479,1
165,470,1
178,433,1
178,416,1
219,414,1
309,449,1
296,440,1
286,434,1
274,427,1
286,422,1
301,424,1
311,438,1
322,434,1
335,427,1
361,409,1
378,414,1
419,405,1
416,392,1
183,387,1
196,363,1
197,343,1
180,347,1
182,369,1
183,361,1
173,353,1
161,341,1
157,334,1
145,333,1
134,353,1
133,341,1
124,350,1
128,376,1
112,361,1
118,388,1
101,382,1
97,369,1
86,364,1
83,348,1
91,335,1
126,329,1
133,319,1
145,299,1
145,285,1
159,285,1
155,308,1
144,314,1
167,293,1
148,264,1
139,255,1
139,241,1
141,233,1
157,249,1
159,272,1
168,262,1
186,293,1
178,327,1
194,330,1
205,330,1
201,316,1
207,303,1
196,296,1
186,314,1
179,304,1
165,282,1
186,276,1
178,270,1
175,250,1
189,259,1
201,256,1
204,269,1
201,285,1
212,285,1
220,267,1
215,253,1
221,246,1
204,243,1
187,239,1
197,220,1
204,228,1
205,206,1
215,215,1
227,224,1
236,209,1
227,195,1
217,188,1
204,180,1
191,180,1
183,193,1
187,206,1
126,201,1
109,206,1
152,152,1
152,139,1
173,153,1
161,118,1
178,118,1
188,131,1
197,143,1
204,141,1
201,122,1
209,123,1
212,116,1
224,116,1
216,106,1
201,110,1
251,175,1
275,197,1
288,204,1
292,214,1
310,208,1
311,222,1
325,222,1
340,230,1
331,238,1
365,261,1
342,260,1
357,267,1
365,275,1
374,293,1
360,285,1
356,299,1
367,299,1
367,324,1
352,312,1
351,329,1
352,353,1
328,349,1
328,366,1
342,340,1
301,357,1
289,351,1
302,340,1
317,320,1
339,317,1
334,304,1
346,305,1
347,288,1
343,274,1
302,279,1
293,285,1
293,317,1
304,303,1
319,296,1
320,261,1
312,256,1
280,300,1
266,297,1
265,310,1
268,321,1
275,337,1
299,324,1
298,245,1
298,228,1
278,264,1
278,280,1
259,278,1
259,264,1
259,254,1
260,237,1
274,243,1
276,234,1
273,224,1
264,219,1
251,224,1
243,229,1
234,244,1
241,251,1
232,258,1
239,270,1
277,354,1
290,332,1
339,357,1
686,459,1
672,457,1
661,452,1
679,446,1
688,433,1
704,435,1
716,435,1
708,422,1
633,422,1
618,424,1
614,404,1
629,406,1
639,398,1
648,391,1
653,381,1
668,379,1
661,355,1
616,342,1
622,358,1
619,371,1
606,338,1
600,351,1
600,366,1
595,328,1
601,322,1
573,327,1
559,327,1
559,311,1
590,345,1
587,359,1
580,378,1
584,391,1
571,414,1
577,431,1
526,388,1
534,379,1
525,371,1
525,358,1
537,364,1
546,374,1
502,343,1
503,360,1
503,379,1
488,371,1
479,333,1
453,305,1
446,291,1
452,254,1
397,229,1
385,191,1
385,173,1
327,102,1
311,108,1
299,110,1
289,102,1
292,90,1
278,88,1
267,81,1
269,99,1
275,109,1
351,70,1
385,61,1
428,44,1
346,11,1
314,13,1
278,14,1
377,112,1
413,122,1
432,122,1
425,133,1
437,136,1
449,132,1
460,143,1
456,157,1
442,155,1
436,175,1
451,170,1
458,180,1
451,189,1
453,214,1
459,201,1
471,194,1
477,176,1
478,165,1
485,146,1
501,157,1
500,133,1
521,138,1
518,118,1
531,107,1
537,92,1
554,90,1
532,127,1
491,121,1
490,104,1
503,95,1
482,72,1
472,80,1
481,88,1
473,95,1
461,113,1
453,120,1
461,129,1
472,119,1
471,215,1
469,228,1
490,194,1
494,178,1
500,202,1
503,192,1
511,183,1
514,169,1
532,167,1
533,183,1
542,187,1
542,155,1
545,131,1
561,130,1
572,137,1
564,141,1
566,169,1
567,162,1
581,159,1
584,143,1
590,171,1
580,182,1
563,181,1
539,199,1
526,196,1
512,222,1
517,241,1
540,241,1
562,222,1
555,246,1
533,259,1
551,270,1
557,275,1
542,277,1
551,287,1
579,275,1
582,259,1
567,251,1
584,241,1
622,272,1
628,258,1
645,267,1
654,275,1
670,275,1
669,291,1
672,311,1
648,313,1
637,320,1
611,308,1
607,294,1
595,272,1
610,271,1
600,250,1
608,241,1
600,230,1
591,200,1
617,200,1
607,188,1
621,184,1
634,165,1
646,175,1
633,201,1
642,220,1
657,228,1
666,239,1
676,243,1
689,254,1
686,229,1
696,210,1
733,263,1
695,275,1
683,274,1
692,264,1
673,261,1
666,256,1
658,252,1
626,233,1
613,228,1
624,218,1
621,246,1
