X,Y,Z
60,21,1
44,61,1
30,74,1
45,78,1
58,78,1
52,92,1
42,99,1
35,110,1
33,125,1
49,124,1
67,117,1
62,97,1
78,94,1
83,105,1
98,88,1
78,127,1
62,134,1
52,144,1
41,150,1
24,146,1
18,133,1
12,144,1
5,133,1
22,154,1
45,170,1
62,154,1
78,145,1
86,160,1
63,168,1
76,178,1
84,194,1
97,179,1
106,168,1
96,154,1
121,136,1
62,186,1
70,199,1
78,211,1
98,201,1
53,202,1
18,189,1
38,227,1
31,234,1
30,246,1
20,240,1
49,249,1
64,237,1
68,217,1
89,225,1
73,246,1
77,256,1
86,249,1
94,234,1
115,248,1
103,255,1
104,272,1
115,274,1
127,286,1
91,282,1
80,278,1
66,267,1
60,254,1
56,273,1
39,278,1
38,264,1
66,296,1
34,295,1
27,319,1
21,338,1
13,349,1
24,351,1
19,363,1
6,364,1
57,315,1
46,323,1
39,311,1
75,317,1
89,306,1
81,289,1
97,299,1
52,443,1
73,432,1
70,448,1
87,445,1
80,479,1
95,454,1
112,447,1
125,445,1
145,410,1
156,417,1
173,409,1
184,395,1
189,401,1
201,387,1
216,395,1
227,388,1
239,400,1
225,405,1
247,414,1
256,411,1
257,399,1
270,394,1
272,412,1
256,424,1
243,426,1
250,445,1
271,430,1
265,448,1
290,451,1
306,439,1
314,423,1
325,439,1
288,472,1
254,458,1
244,471,1
249,488,1
264,482,1
278,494,1
295,488,1
301,499,1
289,501,1
274,505,1
264,515,1
281,516,1
287,530,1
298,523,1
306,514,1
316,514,1
309,532,1
302,540,1
276,529,1
275,541,1
163,571,1
152,571,1
154,583,1
144,579,1
132,574,1
118,590,1
136,590,1
145,594,1
156,596,1
26,548,1
10,550,1
12,537,1
5,496,1
5,469,1
15,472,1
31,473,1
47,477,1
186,435,1
277,378,1
269,366,1
262,346,1
215,333,1
202,347,1
140,213,1
114,57,1
107,43,1
122,43,1
160,36,1
159,52,1
172,48,1
185,32,1
198,52,1
210,57,1
222,59,1
205,75,1
212,91,1
215,115,1
215,133,1
170,180,1
187,180,1
187,194,1
183,243,1
207,216,1
220,233,1
221,248,1
209,254,1
217,264,1
215,278,1
229,259,1
240,258,1
248,249,1
257,226,1
238,288,1
269,278,1
270,256,1
238,267,1
279,185,1
287,170,1
280,156,1
267,163,1
252,168,1
240,175,1
225,154,1
238,146,1
254,146,1
270,146,1
260,134,1
253,128,1
241,125,1
230,125,1
228,111,1
244,107,1
254,110,1
272,124,1
285,120,1
252,96,1
241,95,1
232,78,1
303,18,1
306,44,1
314,56,1
323,26,1
325,39,1
330,50,1
338,62,1
349,78,1
362,78,1
359,60,1
372,52,1
372,65,1
343,46,1
375,3,1
403,88,1
414,99,1
393,99,1
376,119,1
361,124,1
345,132,1
326,130,1
319,141,1
333,144,1
326,154,1
330,217,1
318,265,1
299,320,1
320,331,1
335,344,1
348,358,1
355,348,1
333,361,1
338,377,1
354,379,1
369,391,1
375,377,1
383,388,1
393,375,1
414,367,1
420,350,1
398,342,1
436,353,1
432,364,1
424,436,1
381,448,1
381,462,1
398,485,1
380,503,1
449,541,1
461,541,1
469,553,1
485,546,1
481,561,1
497,571,1
456,554,1
532,487,1
519,474,1
584,478,1
602,464,1
592,452,1
567,485,1
597,485,1
504,491,1
502,475,1
485,472,1
488,480,1
459,453,1
469,446,1
482,432,1
502,456,1
506,444,1
524,443,1
555,432,1
541,402,1
552,381,1
570,363,1
554,364,1
546,365,1
541,355,1
523,357,1
532,346,1
522,345,1
500,343,1
500,312,1
521,323,1
540,311,1
513,311,1
505,325,1
549,298,1
542,294,1
553,280,1
562,274,1
566,294,1
579,296,1
570,306,1
569,321,1
560,313,1
554,330,1
565,338,1
550,340,1
562,350,1
579,349,1
581,326,1
582,310,1
592,340,1
595,355,1
604,345,1
619,362,1
619,346,1
610,330,1
624,333,1
635,345,1
641,349,1
651,361,1
652,345,1
432,292,1
417,275,1
360,296,1
345,249,1
362,249,1
369,233,1
364,217,1
356,204,1
382,220,1
401,232,1
428,241,1
447,241,1
420,217,1
433,215,1
448,212,1
458,209,1
464,194,1
459,182,1
477,183,1
486,171,1
511,172,1
521,172,1
520,185,1
470,162,1
437,174,1
430,183,1
415,186,1
406,198,1
410,220,1
418,233,1
404,175,1
403,163,1
418,154,1
432,149,1
440,146,1
446,136,1
458,136,1
458,150,1
453,123,1
448,103,1
443,86,1
438,70,1
419,62,1
432,45,1
432,36,1
425,28,1
464,111,1
507,99,1
507,88,1
522,107,1
530,118,1
538,185,1
554,173,1
478,45,1
487,35,1
503,28,1
521,27,1
564,7,1
608,7,1
626,40,1
574,64,1
569,83,1
611,113,1
626,136,1
636,143,1
624,163,1
611,167,1
620,178,1
598,185,1
592,235,1
591,264,1
588,286,1
606,274,1
623,264,1
639,258,1
641,241,1
643,225,1
655,218,1
671,219,1
653,238,1
665,238,1
675,246,1
663,257,1
652,253,1
652,270,1
666,271,1
681,267,1
689,259,1
706,329,1
715,317,1
732,322,1
742,327,1
750,339,1
741,339,1
727,337,1
711,340,1
726,352,1
717,369,1
735,367,1
737,350,1
749,348,1
767,347,1
779,346,1
784,278,1
779,254,1
782,242,1
797,251,1
797,282,1
740,235,1
740,219,1
733,211,1
729,196,1
719,204,1
680,194,1
671,144,1
656,137,1
637,125,1
651,124,1
663,124,1
643,104,1
640,79,1
640,65,1
655,76,1
663,66,1
699,38,1
663,104,1
666,91,1
674,99,1
676,110,1
689,103,1
692,89,1
704,93,1
716,80,1
726,62,1
747,65,1
745,56,1
767,69,1
765,55,1
775,42,1
771,19,1
780,57,1
744,92,1
732,83,1
731,104,1
752,123,1
766,115,1
726,162,1
739,171,1
753,162,1
760,178,1
753,188,1
769,184,1
768,200,1
782,191,1
58,283,1
47,285,1
22,488,1
10,483,1
20,567,1
6,515,1
307,487,1
316,480,1
315,498,1
327,517,1
262,541,1
123,563,1
133,557,1
142,546,1
105,241,1
427,159,1
480,195,1
432,135,1
539,276,1
527,288,1
517,294,1
570,277,1
