X,Y,Z
666,61,1
653,65,1
718,231,1
709,246,1
673,209,1
637,179,1
628,170,1
606,152,1
558,114,1
476,15,1
434,19,1
443,86,1
470,161,1
562,297,1
569,304,1
553,308,1
576,354,1
611,414,1
643,454,1
570,566,1
560,559,1
518,574,1
508,540,1
522,523,1
508,511,1
425,493,1
369,513,1
356,529,1
273,554,1
160,574,1
7,520,1
213,457,1
195,420,1
242,387,1
240,359,1
212,346,1
181,348,1
137,306,1
86,333,1
57,373,1
285,346,1
417,374,1
406,367,1
522,378,1
291,308,1
312,289,1
306,265,1
230,231,1
226,259,1
220,281,1
218,309,1
233,141,1
307,105,1
293,41,1
301,25,1
275,28,1
201,6,1
113,45,1
55,84,1
