X,Y,Z
518,560,1
516,574,1
778,456,1
766,458,1
780,440,1
745,418,1
750,374,1
718,337,1
706,338,1
692,375,1
632,388,1
643,356,1
630,350,1
624,321,1
648,280,1
742,338,1
492,538,1
486,552,1
418,542,1
428,558,1
438,559,1
454,560,1
468,561,1
470,572,1
480,570,1
459,582,1
451,579,1
444,570,1
508,512,1
508,476,1
518,462,1
533,468,1
542,473,1
574,486,1
559,480,1
568,470,1
562,460,1
552,456,1
557,444,1
599,483,1
604,474,1
592,463,1
602,460,1
594,453,1
585,454,1
586,442,1
630,442,1
630,465,1
660,472,1
674,464,1
690,462,1
360,503,1
342,480,1
356,482,1
428,470,1
424,486,1
464,499,1
427,412,1
452,396,1
458,406,1
570,418,1
579,410,1
590,384,1
582,310,1
589,317,1
590,328,1
541,318,1
546,350,1
494,358,1
502,368,1
503,380,1
513,394,1
519,405,1
368,453,1
366,442,1
374,426,1
368,412,1
372,398,1
428,325,1
442,302,1
482,286,1
502,290,1
383,304,1
426,250,1
390,244,1
374,248,1
371,260,1
352,255,1
320,332,1
311,326,1
317,343,1
329,308,1
343,212,1
321,204,1
321,196,1
310,209,1
280,230,1
278,264,1
278,276,1
270,280,1
249,334,1
228,355,1
224,366,1
186,306,1
213,278,1
213,251,1
202,238,1
202,216,1
144,291,1
132,288,1
93,298,1
64,300,1
16,347,1
61,390,1
216,60,1
206,68,1
208,111,1
216,122,1
207,175,1
161,136,1
175,134,1
144,109,1
124,141,1
126,156,1
139,148,1
140,158,1
59,256,1
63,242,1
54,234,1
36,241,1
22,244,1
27,250,1
27,200,1
7,186,1
106,202,1
110,212,1
118,190,1
127,187,1
124,174,1
133,197,1
138,190,1
142,198,1
275,54,1
286,51,1
298,46,1
86,12,1
84,21,1
94,31,1
116,40,1
130,44,1
120,30,1
73,126,1
67,114,1
61,115,1
70,89,1
54,82,1
42,80,1
31,74,1
40,92,1
53,58,1
38,55,1
64,42,1
64,22,1
12,126,1
48,184,1
249,156,1
258,136,1
