X,Y,Z
189,82,1
235,13,1
223,119,1
228,110,1
264,166,1
262,220,1
308,207,1
310,194,1
303,111,1
319,109,1
320,120,1
330,136,1
353,170,1
359,145,1
400,125,1
293,50,1
305,50,1
325,52,1
391,30,1
400,21,1
361,65,1
377,71,1
469,55,1
442,20,1
240,287,1
287,325,1
288,301,1
288,287,1
315,274,1
338,233,1
338,245,1
379,222,1
410,211,1
371,284,1
379,289,1
394,280,1
389,339,1
403,344,1
386,361,1
373,362,1
359,349,1
323,320,1
332,327,1
349,308,1
259,390,1
262,404,1
304,383,1
313,410,1
307,428,1
323,443,1
312,438,1
328,427,1
345,399,1
340,410,1
342,423,1
340,430,1
343,444,1
349,435,1
364,425,1
367,410,1
380,406,1
403,393,1
330,453,1
322,461,1
374,513,1
349,530,1
407,535,1
444,532,1
439,494,1
418,447,1
469,539,1
487,579,1
500,572,1
490,593,1
432,168,1
469,200,1
477,265,1
496,250,1
494,476,1
506,478,1
508,158,1
494,105,1
525,233,1
523,244,1
537,244,1
563,214,1
577,217,1
608,218,1
617,228,1
596,150,1
569,142,1
586,101,1
602,94,1
615,93,1
626,105,1
614,576,1
656,557,1
692,488,1
684,464,1
705,340,1
639,20,1
666,67,1
661,72,1
672,82,1
692,105,1
723,30,1
674,195,1
684,196,1
761,81,1
777,30,1
654,234,1
740,257,1
786,212,1
796,133,1
755,376,1
730,585,1
755,562,1
749,477,1
760,486,1
220,332,1
211,328,1
323,512,1
313,501,1
300,444,1
211,296,1
199,297,1
797,558,1
