X,Y,Z
18,369,1
23,378,1
31,387,1
33,375,1
37,369,1
62,390,1
81,376,1
82,351,1
94,351,1
85,335,1
106,343,1
107,331,1
112,354,1
116,366,1
128,356,1
96,370,1
149,374,1
143,367,1
160,361,1
168,373,1
186,380,1
164,330,1
161,200,1
537,379,1
521,343,1
524,356,1
514,361,1
517,291,1
523,238,1
510,233,1
521,226,1
540,235,1
543,217,1
540,204,1
579,214,1
611,169,1
589,177,1
598,191,1
612,197,1
622,210,1
613,223,1
631,228,1
679,183,1
675,244,1
681,259,1
663,269,1
638,249,1
632,264,1
599,285,1
610,299,1
579,285,1
571,273,1
560,339,1
572,349,1
578,360,1
587,377,1
597,366,1
578,335,1
611,351,1
601,385,1
614,379,1
630,366,1
635,381,1
628,350,1
629,330,1
629,316,1
647,356,1
674,375,1
681,343,1
681,325,1
658,325,1
659,340,1
680,302,1
700,299,1
704,320,1
715,305,1
711,282,1
700,268,1
702,251,1
710,263,1
714,256,1
724,242,1
726,225,1
723,210,1
739,232,1
750,239,1
763,246,1
754,261,1
735,257,1
726,272,1
730,293,1
742,310,1
731,313,1
721,325,1
739,327,1
736,343,1
723,359,1
750,293,1
743,272,1
760,280,1
773,273,1
760,340,1
747,356,1
752,375,1
770,395,1
728,253,1
299,483,1
302,472,1
245,352,1
641,183,1
632,198,1
