X,Y
320.3,12.5
53.3,20.5
513.3,21.5
674.3,22.5
454.3,25.5
617.3,30.5
537.3,32.5
577.3,33.5
433.3,37.5
636.3,38.5
676.3,40.5
480.3,44.5
665.3,49.5
213.3,50.5
748.3,52.5
420.3,53.5
705.3,53.5
456.3,57.5
402.3,60.5
8.3,62.5
564.3,62.5
302.3,64.5
129.3,65.5
273.3,66.5
509.3,70.5
44.3,72.5
369.3,72.5
610.3,73.5
653.3,73.5
721.3,73.5
212.3,76.5
477.3,80.5
169.3,81.5
9.3,82.5
669.3,82.5
153.3,84.5
98.3,85.5
732.3,86.5
337.3,88.5
140.3,92.5
84.3,93.5
309.3,93.5
497.3,93.5
202.3,96.5
238.3,96.5
293.3,97.5
348.3,97.5
676.3,97.5
44.3,98.5
326.3,100.5
9.3,102.5
186.3,104.5
362.3,106.5
81.3,110.5
246.3,110.5
336.3,113.5
382.3,116.5
476.3,116.5
22.3,118.5
8.3,121.5
557.3,122.5
693.3,122.5
704.3,134.5
236.3,138.5
44.3,140.5
17.3,141.5
782.3,142.5
597.3,144.5
634.3,145.5
100.3,150.5
138.3,150.5
682.3,150.5
249.3,153.5
397.3,154.5
25.3,157.5
292.3,160.5
142.3,161.5
229.3,166.5
392.3,177.5
302.3,180.5
684.3,182.5
129.3,186.5
85.3,188.5
642.3,189.5
497.3,194.5
584.3,194.5
230.3,196.5
168.3,197.5
389.3,198.5
208.3,200.5
218.3,200.5
332.3,200.5
306.3,202.5
544.3,204.5
210.3,212.5
158.3,217.5
45.3,218.5
237.3,220.5
190.3,222.5
312.3,224.5
225.3,225.5
333.3,229.5
25.3,230.5
721.3,232.5
592.3,237.5
209.3,238.5
294.3,240.5
644.3,241.5
686.3,241.5
130.3,244.5
713.3,246.5
269.3,256.5
369.3,257.5
502.3,257.5
93.3,261.5
216.3,265.5
386.3,266.5
58.3,269.5
85.3,269.5
336.3,269.5
188.3,270.5
753.3,270.5
353.3,273.5
449.3,274.5
553.3,285.5
769.3,289.5
622.3,290.5
738.3,292.5
285.3,293.5
402.3,293.5
10.3,297.5
276.3,298.5
650.3,298.5
334.3,302.5
388.3,305.5
253.3,308.5
164.3,309.5
286.3,310.5
308.3,318.5
594.3,321.5
156.3,324.5
140.3,325.5
173.3,326.5
320.3,330.5
206.3,334.5
624.3,334.5
397.3,338.5
156.3,341.5
376.3,342.5
609.3,344.5
621.3,346.5
464.3,348.5
349.3,354.5
46.3,358.5
18.3,364.5
465.3,364.5
537.3,365.5
780.3,365.5
12.3,374.5
420.3,374.5
670.3,374.5
574.3,376.5
176.3,378.5
548.3,380.5
52.3,384.5
492.3,384.5
506.3,384.5
293.3,385.5
245.3,386.5
465.3,390.5
28.3,393.5
497.3,393.5
154.3,397.5
174.3,397.5
780.3,397.5
237.3,402.5
214.3,408.5
593.3,408.5
32.3,409.5
326.3,409.5
172.3,417.5
688.3,418.5
744.3,418.5
760.3,420.5
558.3,421.5
246.3,422.5
328.3,425.5
128.3,426.5
752.3,429.5
548.3,438.5
258.3,441.5
698.3,441.5
245.3,442.5
78.3,446.5
58.3,450.5
161.3,453.5
290.3,454.5
653.3,454.5
94.3,458.5
382.3,466.5
681.3,466.5
341.3,468.5
449.3,468.5
286.3,470.5
36.3,473.5
181.3,473.5
69.3,476.5
592.3,477.5
617.3,478.5
17.3,482.5
520.3,484.5
30.3,485.5
280.3,488.5
82.3,489.5
129.3,489.5
229.3,490.5
370.3,490.5
501.3,494.5
182.3,497.5
440.3,497.5
52.3,498.5
574.3,498.5
392.3,500.5
20.3,501.5
469.3,502.5
709.3,502.5
89.3,504.5
284.3,504.5
764.3,504.5
136.3,505.5
454.3,506.5
249.3,509.5
112.3,510.5
296.3,512.5
488.3,512.5
422.3,513.5
498.3,513.5
72.3,517.5
96.3,517.5
228.3,517.5
24.3,518.5
270.3,518.5
734.3,520.5
57.3,521.5
445.3,522.5
669.3,525.5
282.3,526.5
488.3,526.5
78.3,529.5
568.3,529.5
193.3,530.5
588.3,533.5
632.3,534.5
342.3,537.5
598.3,537.5
641.3,537.5
424.3,540.5
501.3,540.5
676.3,540.5
570.3,541.5
482.3,542.5
532.3,542.5
120.3,544.5
173.3,546.5
358.3,548.5
369.3,548.5
244.3,549.5
129.3,554.5
18.3,556.5
158.3,561.5
258.3,565.5
120.3,570.5
188.3,570.5
244.3,574.5
41.3,581.5
