X,Y
653.3,8.5
633.3,16.5
686.3,17.5
537.3,22.5
785.3,24.5
553.3,25.5
330.3,26.5
446.3,26.5
646.3,26.5
662.3,28.5
577.3,33.5
76.3,36.5
790.3,37.5
677.3,38.5
521.3,40.5
565.3,42.5
380.3,46.5
492.3,46.5
540.3,46.5
585.3,46.5
550.3,48.5
512.3,49.5
601.3,50.5
321.3,57.5
534.3,61.5
481.5,70.5
718.3,72.5
448.3,80.5
516.3,81.5
538.3,81.5
268.3,86.5
294.3,86.5
789.3,88.5
458.3,89.5
500.3,89.5
164.3,92.5
194.3,94.5
418.3,97.5
773.3,98.5
113.3,101.5
393.3,104.5
308.3,105.5
790.3,106.5
465.3,108.5
570.3,110.5
777.3,112.5
178.3,113.5
292.3,114.5
358.3,114.5
342.3,116.5
373.3,117.5
486.3,117.5
648.3,117.5
385.3,120.5
408.3,120.5
593.3,120.5
200.3,121.5
301.3,124.5
456.3,128.5
368.3,132.5
512.3,132.5
474.3,134.5
286.3,136.5
680.3,136.5
353.3,141.5
606.3,141.5
730.3,146.5
586.3,149.5
44.3,154.5
341.3,156.5
781.3,158.5
744.3,161.5
762.3,162.5
682.3,166.5
790.3,166.5
304.3,169.5
498.3,174.5
60.3,176.5
674.3,180.5
690.3,185.5
478.3,190.5
681.3,193.5
774.3,194.5
709.3,196.5
754.3,197.5
206.3,201.5
405.3,202.5
477.3,204.5
188.3,205.5
465.3,205.5
650.3,209.5
430.3,210.5
42.3,212.5
492.3,217.5
198.3,218.5
736.3,218.5
453.3,224.5
252.3,226.5
704.3,228.5
436.3,230.5
614.3,236.5
726.3,236.5
673.3,241.5
357.3,244.5
736.3,245.5
165.3,246.5
778.3,250.5
564.3,252.5
326.3,253.5
741.3,253.5
210.3,257.5
93.3,260.5
342.3,260.5
705.3,260.5
276.3,265.5
354.3,266.5
730.3,266.5
541.3,272.5
428.3,273.5
113.3,274.5
622.3,274.5
197.3,278.5
496.3,280.5
634.3,281.5
452.3,282.5
553.3,282.5
34.3,286.5
432.3,289.5
250.3,294.5
445.3,296.5
740.3,297.5
330.3,298.5
38.3,300.5
700.3,306.5
257.3,309.5
486.3,309.5
728.3,313.5
56.3,317.5
581.3,320.5
716.3,320.5
170.3,324.5
777.3,325.5
266.3,326.5
518.3,326.5
564.3,326.5
286.3,328.5
710.3,332.5
617.3,333.5
45.3,336.5
65.3,336.5
346.3,336.5
413.3,336.5
597.3,336.5
685.3,336.5
193.3,337.5
300.3,338.5
698.3,338.5
604.3,346.5
734.3,346.5
457.3,350.5
696.3,350.5
718.3,350.5
345.3,352.5
768.3,356.5
492.3,358.5
621.3,358.5
722.3,362.5
738.3,362.5
384.3,365.5
468.3,365.5
508.3,365.5
530.3,368.5
93.3,369.5
444.3,369.5
482.3,372.5
710.3,374.5
204.3,377.5
680.3,378.5
561.3,382.5
688.3,384.5
125.3,385.5
500.3,385.5
144.3,386.5
416.3,386.5
530.3,386.5
437.3,389.5
164.3,390.5
553.3,392.5
9.3,393.5
534.3,396.5
580.3,396.5
670.3,400.5
498.3,406.5
265.3,409.5
230.3,416.5
761.3,416.5
532.3,417.5
741.3,418.5
517.3,422.5
389.3,424.5
662.3,429.5
196.3,430.5
296.3,430.5
132.3,433.5
376.3,436.5
392.3,440.5
408.3,442.5
85.3,448.5
194.3,448.5
349.3,450.5
364.3,450.5
324.3,452.5
458.3,452.5
657.3,457.5
572.3,458.5
405.3,461.5
368.3,464.5
225.3,466.5
377.3,466.5
390.3,468.5
337.3,469.5
709.3,470.5
142.3,477.5
326.3,477.5
498.3,477.5
549.3,477.5
342.3,481.5
789.3,481.5
512.3,482.5
369.3,485.5
625.3,488.5
377.3,489.5
485.3,489.5
650.3,490.5
512.3,493.5
778.3,493.5
496.3,494.5
554.3,494.5
793.3,496.5
128.3,497.5
389.3,497.5
413.3,500.5
661.3,501.5
666.3,501.5
685.3,501.5
182.3,502.5
144.3,504.5
370.3,506.5
597.3,508.5
608.3,508.5
766.3,508.5
490.3,510.5
777.3,510.5
589.3,512.5
201.3,513.5
696.3,513.5
241.3,516.5
513.3,516.5
500.3,517.5
548.3,518.5
574.3,518.5
618.3,520.5
296.3,524.5
588.3,524.5
752.3,525.5
480.3,526.5
493.3,528.5
572.3,529.5
13.3,530.5
608.3,532.5
620.3,533.5
582.3,534.5
594.3,537.5
508.3,542.5
565.3,544.5
585.3,548.5
598.3,550.5
12.3,552.5
521.3,553.5
57.3,554.5
670.3,556.5
550.3,557.5
732.3,558.5
434.3,560.5
158.3,561.5
569.3,561.5
73.3,564.5
530.3,565.5
593.3,565.5
97.3,568.5
448.3,568.5
550.3,568.5
518.3,573.5
374.3,577.5
553.3,578.5
565.3,578.5
782.3,582.5
220.3,585.5
450.3,585.5
480.3,585.5
672.3,586.5
