X,Y,Z
4,133,1
7,144,1
22,172,1
16,182,1
17,210,1
24,236,1
35,225,1
48,230,1
61,171,1
70,186,1
66,198,1
76,204,1
89,199,1
93,188,1
105,196,1
89,214,1
91,228,1
81,233,1
78,217,1
66,219,1
73,228,1
68,269,1
76,273,1
78,290,1
65,296,1
54,299,1
64,322,1
54,322,1
37,328,1
2,301,1
2,253,1
137,170,1
133,188,1
146,180,1
160,191,1
151,215,1
163,236,1
122,181,1
134,140,1
156,112,1
149,128,1
148,142,1
153,149,1
168,147,1
171,139,1
159,137,1
180,150,1
190,133,1
185,140,1
192,191,1
203,180,1
276,222,1
285,208,1
276,204,1
267,196,1
245,202,1
268,211,1
263,233,1
258,245,1
244,249,1
246,272,1
206,275,1
170,302,1
177,287,1
165,285,1
160,278,1
144,281,1
153,298,1
140,312,1
127,317,1
158,377,1
167,374,1
176,367,1
185,375,1
197,400,1
199,411,1
190,411,1
192,424,1
206,391,1
96,341,1
44,431,1
53,437,1
66,432,1
78,432,1
78,441,1
97,400,1
86,409,1
82,401,1
67,405,1
55,391,1
246,436,1
238,427,1
304,500,1
306,491,1
292,493,1
308,475,1
320,419,1
330,409,1
333,397,1
325,390,1
311,388,1
308,341,1
251,340,1
253,305,1
206,309,1
234,356,1
230,350,1
219,348,1
220,359,1
220,372,1
238,378,1
235,392,1
293,311,1
297,299,1
297,290,1
311,282,1
313,269,1
318,247,1
327,261,1
341,273,1
349,267,1
333,290,1
333,308,1
313,304,1
335,317,1
333,365,1
353,391,1
368,393,1
361,402,1
364,381,1
351,376,1
345,370,1
338,349,1
349,354,1
344,342,1
362,351,1
356,338,1
368,347,1
384,349,1
391,339,1
352,446,1
400,495,1
425,494,1
431,507,1
411,483,1
440,517,1
444,529,1
450,538,1
452,550,1
459,560,1
468,552,1
434,467,1
450,473,1
459,477,1
469,457,1
459,448,1
402,320,1
420,316,1
431,322,1
415,305,1
416,289,1
402,262,1
400,274,1
408,249,1
406,235,1
420,209,1
408,169,1
386,180,1
356,140,1
360,131,1
376,120,1
390,116,1
356,115,1
266,115,1
257,128,1
253,117,1
247,127,1
242,122,1
233,114,1
228,131,1
230,121,1
233,147,1
279,142,1
226,97,1
444,316,1
463,321,1
461,334,1
460,347,1
450,354,1
439,351,1
442,362,1
458,364,1
472,358,1
440,295,1
449,300,1
446,285,1
436,283,1
440,274,1
457,290,1
538,348,1
552,351,1
527,390,1
536,399,1
522,401,1
517,393,1
516,383,1
507,391,1
500,384,1
544,390,1
554,397,1
548,412,1
532,424,1
530,414,1
519,418,1
523,436,1
555,386,1
557,365,1
558,330,1
525,322,1
557,456,1
563,458,1
541,443,1
512,517,1
497,522,1
486,566,1
498,573,1
505,582,1
494,589,1
515,588,1
501,596,1
509,596,1
534,581,1
542,581,1
536,568,1
537,593,1
527,588,1
559,564,1
564,579,1
588,593,1
598,532,1
596,482,1
634,474,1
638,479,1
644,467,1
650,479,1
655,466,1
666,470,1
667,484,1
662,491,1
675,489,1
697,498,1
659,536,1
643,534,1
651,523,1
673,511,1
724,554,1
754,533,1
752,548,1
759,541,1
762,524,1
774,532,1
771,546,1
762,556,1
785,530,1
699,591,1
678,589,1
636,591,1
577,487,1
563,516,1
465,470,1
334,113,1
467,596,1
533,310,1
307,44,1
280,51,1
290,135,1
223,85,1
277,491,1
334,482,1
265,473,1
251,468,1
249,454,1
229,485,1
215,480,1
228,473,1
239,488,1
525,363,1
580,338,1
