X,Y
584.3,8.5
698.3,10.5
793.125,12.25
306.0,20.5
438.3,21.5
781.3,25.5
662.3,33.5
301.3,38.5
784.3,44.5
624.3,45.5
644.3,45.5
512.3,46.5
441.3,50.5
305.967,54.367
750.3,53.5
528.3,58.5
625.3,66.5
314.3,69.5
541.833,70.333
490.3,72.5
641.5,72.409
660.3,72.5
261.3,80.5
617.3,80.5
241.324,84.382
516.3,84.5
561.3,84.5
496.3,86.5
529.3,86.5
717.3,90.5
746.3,90.5
512.3,92.5
305.3,94.5
641.3,94.5
543.833,96.643
278.3,97.5
250.3,102.5
569.3,102.5
742.3,102.5
230.3,104.5
474.3,105.5
706.3,106.5
621.3,109.5
332.3,112.5
692.3,112.5
305.962,117.346
340.3,117.5
381.3,117.5
285.3,118.5
614.3,118.5
630.3,118.5
540.136,120.591
353.3,121.5
574.3,122.5
328.3,124.5
364.3,124.5
314.3,126.5
554.3,126.5
389.3,132.5
600.3,134.5
566.3,136.5
622.3,136.5
661.3,136.5
225.3,137.5
374.3,140.5
544.3,140.5
637.3,140.5
320.3,141.5
610.3,141.5
304.3,145.5
590.3,145.5
557.3,146.5
336.3,149.5
625.3,150.5
29.3,153.5
53.3,154.5
641.3,154.5
528.3,156.5
602.3,156.5
193.3,158.5
261.3,158.5
666.3,158.5
749.3,158.5
493.3,161.5
536.3,162.5
160.214,164.0
72.3,164.5
121.3,165.5
241.3,166.5
597.3,168.5
284.3,174.5
717.3,177.5
22.3,178.5
108.3,178.5
528.3,180.5
142.3,181.5
654.3,181.5
94.318,186.318
676.3,186.5
542.3,194.5
568.3,194.5
740.3,194.5
454.3,197.5
272.3,198.5
596.3,198.5
668.3,200.5
645.3,204.5
173.3,205.5
200.3,205.5
621.3,206.5
436.3,208.5
154.3,209.5
287.794,210.206
517.3,210.5
42.3,212.5
316.3,216.5
457.3,218.5
742.3,218.5
481.3,222.5
505.3,226.5
769.3,226.5
322.3,228.5
262.3,230.5
282.3,234.5
358.3,234.5
710.3,234.5
441.3,236.5
484.3,236.5
534.3,236.5
752.3,236.5
664.3,237.5
38.3,238.5
306.3,240.5
768.3,240.5
461.3,242.5
734.3,242.5
277.3,244.5
377.3,245.5
508.3,245.5
332.3,246.5
356.115,248.269
316.3,248.5
490.3,249.5
596.3,249.5
253.136,250.409
470.3,253.5
97.3,256.5
292.3,257.5
349.3,257.5
740.3,258.5
709.3,261.5
376.3,265.5
686.3,265.5
333.3,268.5
458.3,268.5
324.136,269.409
754.3,270.5
92.3,272.5
670.3,272.5
468.3,273.5
364.3,276.5
728.3,276.5
480.3,277.5
628.3,277.5
345.3,278.5
712.3,280.5
650.3,281.5
692.3,281.5
324.3,282.5
334.3,282.5
749.3,285.5
102.3,288.5
52.3,290.5
348.136,290.591
77.3,292.5
437.3,293.5
697.3,293.5
221.136,296.591
238.3,296.5
736.3,296.5
328.3,300.5
340.136,300.591
684.3,300.5
105.3,304.5
586.3,308.5
88.3,313.5
228.3,314.5
641.3,314.5
244.3,317.5
274.3,320.5
346.3,321.5
762.3,321.5
678.3,322.5
401.3,324.5
565.3,325.5
609.3,329.5
646.3,329.5
657.3,330.5
697.3,334.5
418.3,336.5
244.3,337.5
677.429,338.786
261.265,341.265
636.3,340.5
296.3,344.5
405.3,345.5
324.3,346.5
702.3,346.5
621.3,348.5
413.3,350.5
750.3,353.5
688.3,357.5
669.3,358.5
105.3,360.5
709.3,362.5
745.3,365.5
145.3,366.5
636.3,366.5
766.3,368.5
786.3,369.5
674.3,372.5
698.3,372.5
720.3,374.5
473.3,376.5
660.3,376.5
681.3,377.5
737.3,377.5
752.3,382.5
769.3,384.5
444.3,389.5
229.3,390.5
122.3,392.5
133.3,394.5
9.3,396.5
262.3,401.5
224.3,404.5
240.3,405.5
749.3,406.5
270.3,417.5
231.962,422.346
214.3,424.5
261.3,425.5
285.3,425.5
696.3,425.5
752.3,425.5
325.3,432.5
720.3,432.5
265.3,433.5
617.3,433.5
242.3,437.5
253.3,438.5
416.3,438.5
629.3,438.5
162.3,440.5
284.3,440.5
402.3,440.5
786.3,441.5
118.0,442.5
134.3,445.5
701.3,445.5
745.3,446.5
272.3,448.5
361.3,448.5
457.3,448.5
296.3,450.5
108.3,452.5
426.3,452.5
81.3,453.5
93.3,453.5
254.3,453.5
476.3,453.5
781.3,453.5
524.3,454.5
633.3,457.5
144.3,458.5
122.3,460.5
282.3,460.5
548.3,460.5
689.3,460.5
492.3,464.5
744.3,464.5
250.3,465.5
454.3,468.5
148.3,470.5
352.3,472.5
473.3,473.5
557.3,473.5
572.3,474.5
136.3,477.5
690.3,477.5
642.3,478.5
323.881,481.595
648.3,481.5
729.3,481.5
161.3,484.5
257.3,484.5
341.136,485.409
529.3,486.5
670.3,486.5
558.3,488.5
746.3,488.5
146.3,489.5
350.265,490.265
374.3,492.5
540.3,493.5
141.3,497.5
360.3,497.5
734.3,497.5
310.3,498.5
325.3,498.5
652.3,498.5
761.3,501.5
517.3,502.5
397.0,505.5
332.3,505.5
350.3,506.5
432.3,512.5
345.318,518.318
538.3,517.5
408.3,520.5
212.3,521.5
78.3,522.5
358.3,522.5
752.3,522.5
398.3,526.5
193.3,532.5
709.3,532.5
366.3,533.5
773.3,533.5
553.3,534.5
377.3,536.5
310.3,537.5
89.5,541.409
393.3,541.5
412.3,541.5
358.3,542.5
538.3,545.5
68.3,548.5
324.3,548.5
680.3,548.5
98.3,550.5
564.3,553.5
700.3,557.5
766.3,557.5
118.3,558.5
373.3,561.5
396.3,561.5
546.3,562.5
29.3,568.5
680.3,568.5
54.3,576.5
632.3,577.5
666.3,578.5
694.3,581.5
541.3,593.5
