X,Y,Z
23,10,1
37,14,1
34,25,1
47,32,1
63,44,1
115,38,1
125,52,1
192,28,1
175,75,1
167,82,1
230,99,1
241,79,1
100,122,1
112,130,1
112,152,1
3,199,1
17,210,1
18,222,1
51,225,1
47,235,1
51,254,1
62,265,1
63,246,1
89,279,1
91,262,1
105,272,1
105,253,1
87,239,1
110,217,1
155,159,1
170,164,1
178,215,1
162,223,1
215,170,1
260,178,1
286,167,1
298,168,1
297,183,1
288,183,1
269,128,1
271,220,1
285,223,1
299,222,1
286,236,1
276,235,1
265,246,1
281,246,1
194,279,1
165,289,1
23,298,1
68,327,1
66,343,1
76,335,1
88,325,1
100,336,1
100,378,1
112,388,1
77,384,1
78,406,1
102,409,1
99,421,1
83,422,1
57,422,1
57,398,1
29,448,1
16,464,1
24,479,1
20,495,1
33,495,1
46,498,1
47,472,1
61,483,1
72,470,1
65,454,1
71,486,1
58,508,1
86,506,1
85,489,1
97,484,1
89,472,1
104,467,1
115,479,1
114,497,1
96,566,1
108,569,1
123,572,1
133,582,1
143,529,1
165,521,1
188,529,1
200,530,1
188,544,1
175,537,1
154,519,1
155,472,1
160,418,1
218,381,1
281,363,1
283,380,1
299,377,1
231,578,1
217,590,1
306,583,1
362,584,1
352,568,1
289,327,1
363,307,1
399,320,1
357,395,1
375,387,1
369,403,1
411,435,1
401,501,1
391,516,1
430,545,1
427,537,1
424,521,1
442,530,1
448,516,1
438,506,1
456,504,1
448,493,1
468,486,1
472,556,1
555,489,1
597,537,1
608,529,1
610,519,1
629,511,1
642,510,1
615,485,1
629,494,1
721,476,1
727,508,1
773,568,1
778,556,1
784,482,1
779,444,1
784,430,1
782,417,1
791,409,1
747,411,1
737,424,1
722,426,1
705,434,1
743,443,1
618,440,1
614,427,1
604,433,1
591,425,1
527,417,1
484,384,1
487,368,1
477,362,1
506,354,1
494,318,1
460,294,1
451,288,1
440,294,1
441,283,1
435,264,1
426,257,1
432,246,1
444,252,1
444,264,1
444,230,1
453,243,1
469,244,1
456,259,1
466,259,1
464,269,1
482,270,1
473,196,1
483,194,1
500,189,1
516,192,1
520,175,1
503,173,1
490,178,1
479,181,1
469,165,1
489,162,1
495,163,1
511,163,1
487,146,1
504,143,1
519,149,1
513,133,1
527,136,1
510,125,1
495,116,1
491,125,1
478,131,1
470,146,1
463,136,1
431,152,1
410,165,1
426,170,1
374,201,1
322,224,1
536,278,1
547,236,1
563,227,1
641,397,1
659,378,1
706,381,1
715,343,1
755,346,1
779,346,1
774,328,1
772,312,1
767,300,1
723,304,1
706,307,1
723,275,1
737,267,1
730,251,1
713,242,1
694,254,1
600,148,1
616,143,1
618,129,1
613,114,1
541,83,1
579,70,1
581,62,1
392,38,1
647,84,1
672,55,1
708,114,1
702,157,1
746,149,1
750,163,1
758,173,1
763,163,1
773,161,1
768,198,1
740,188,1
776,83,1
784,73,1
776,65,1
737,77,1
745,56,1
749,45,1
753,32,1
770,34,1
726,17,1
703,10,1
654,5,1
630,31,1
587,30,1
609,25,1
598,4,1
62,521,1
5,514,1
7,256,1
349,166,1
361,70,1
424,75,1
609,52,1
795,495,1
789,553,1
327,593,1
