X,Y,Z
86,360,1
102,361,1
113,380,1
63,396,1
83,409,1
75,429,1
63,441,1
54,430,1
50,440,1
36,442,1
39,429,1
83,422,1
222,497,1
233,484,1
234,417,1
233,439,1
163,457,1
155,473,1
91,426,1
81,451,1
67,456,1
101,459,1
110,451,1
258,446,1
243,451,1
257,463,1
263,477,1
278,472,1
272,512,1
319,502,1
348,546,1
367,513,1
380,506,1
381,521,1
371,490,1
382,491,1
414,527,1
423,571,1
450,584,1
464,579,1
459,561,1
453,547,1
464,510,1
486,522,1
539,554,1
595,523,1
617,465,1
545,469,1
515,438,1
542,407,1
538,356,1
542,317,1
535,296,1
521,296,1
591,353,1
595,412,1
579,425,1
635,417,1
634,398,1
666,389,1
684,376,1
669,413,1
681,500,1
677,517,1
663,509,1
666,531,1
702,524,1
719,543,1
729,566,1
762,528,1
751,512,1
739,505,1
712,492,1
729,487,1
733,473,1
734,453,1
750,468,1
775,427,1
787,446,1
791,440,1
739,391,1
785,336,1
707,304,1
686,301,1
626,329,1
621,340,1
605,340,1
625,301,1
651,291,1
666,279,1
666,264,1
677,266,1
679,281,1
692,278,1
700,254,1
701,238,1
679,237,1
676,249,1
663,249,1
688,243,1
716,243,1
730,241,1
743,235,1
758,233,1
750,249,1
775,246,1
775,258,1
791,250,1
798,270,1
776,276,1
641,244,1
654,229,1
642,201,1
657,207,1
648,219,1
657,189,1
670,194,1
671,180,1
680,190,1
692,191,1
694,173,1
705,180,1
705,193,1
695,204,1
676,209,1
662,215,1
668,223,1
633,194,1
640,176,1
635,134,1
624,111,1
642,75,1
632,59,1
695,90,1
697,70,1
752,121,1
742,138,1
728,131,1
705,143,1
765,156,1
774,145,1
794,110,1
773,104,1
689,230,1
726,584,1
744,566,1
773,588,1
17,596,1
12,412,1
120,390,1
