X,Y
421.0,17.0
363.136,18.045
387.0,20.0
493.0,21.0
404.0,24.0
203.591,27.136
354.136,27.045
495.0,31.0
38.0,32.0
390.0,33.0
355.136,41.045
624.5,42.0
41.0,43.0
379.0,46.0
650.409,52.864
392.0,57.0
152.0,60.0
56.0,63.0
404.0,65.0
661.409,67.864
621.5,70.0
438.0,71.0
650.409,83.864
576.75,97.833
154.885,102.885
641.409,102.864
402.0,121.0
716.409,122.864
247.409,125.864
343.409,144.864
625.409,145.864
617.5,152.7
613.5,180.7
422.0,191.0
577.682,190.682
545.682,203.682
645.5,203.7
381.115,211.885
83.885,216.885
154.682,217.682
179.682,229.682
440.0,234.0
295.5,236.7
615.5,257.7
383.318,262.682
454.833,264.75
339.318,277.682
457.962,281.654
489.682,281.682
731.5,284.7
334.5,285.5
280.5,290.7
420.136,290.591
341.3,296.5
623.5,297.5
194.7,298.5
128.7,302.5
598.5,307.5
432.0,313.5
609.5,313.5
133.7,314.5
259.5,319.5
190.7,320.5
144.7,326.5
262.5,329.5
94.864,341.409
385.3,344.5
253.5,350.5
395.3,355.5
113.7,363.5
512.864,365.409
368.3,376.5
351.3,383.5
529.7,385.5
119.864,386.409
382.3,390.5
342.3,394.5
169.7,408.5
553.7,412.5
103.864,413.409
175.7,414.5
191.7,415.5
318.3,416.5
452.864,417.409
675.5,420.5
579.7,428.5
325.3,432.5
671.5,438.5
357.3,443.5
386.3,443.5
615.5,446.5
573.7,451.5
599.5,454.5
240.5,463.5
120.864,464.409
741.3,466.5
731.3,467.5
360.3,469.5
714.318,475.318
467.864,475.409
582.7,481.5
312.5,489.3
107.864,491.409
727.318,494.318
140.864,494.409
247.5,496.3
470.864,502.409
11.0,503.3
226.5,507.3
718.318,508.318
102.864,511.409
113.864,520.409
238.5,521.3
349.318,522.318
471.0,522.3
98.864,524.409
420.045,525.136
488.864,524.409
292.5,527.3
628.5,537.3
615.5,554.3
414.045,555.136
400.045,564.136
624.5,564.3
681.5,566.3
386.2,570.2
432.0,576.0
446.0,576.0
682.5,577.3
459.0,579.0
408.0,582.0
462.0,591.0
763.136,594.045
