X,Y
68.0,81.0
155.885,82.885
45.0,84.0
193.5,85.0
79.0,90.0
304.409,90.864
29.0,92.0
320.3,93.0
334.3,93.0
178.75,93.833
54.0,96.0
312.409,97.864
365.136,100.045
381.0,101.0
351.3,103.0
30.0,107.0
421.0,113.0
448.0,116.0
352.3,124.0
508.885,127.885
429.0,137.0
352.409,138.864
159.75,142.833
98.885,145.885
261.409,145.864
504.885,159.885
644.409,162.864
142.885,163.885
260.409,175.864
284.409,176.864
310.409,179.864
654.5,179.7
682.409,184.864
155.682,189.682
390.115,190.885
333.409,191.864
698.409,192.864
272.409,193.864
287.409,196.864
344.409,198.864
379.25,201.833
693.409,202.864
336.409,204.864
699.409,206.864
738.409,212.864
755.25,212.833
365.25,213.833
623.5,239.7
175.682,243.682
601.5,246.7
370.318,257.682
548.682,264.682
446.962,265.654
423.083,266.75
349.318,275.682
433.136,278.591
299.5,280.7
624.5,281.7
352.3,282.5
555.7,295.5
635.5,297.5
308.5,299.5
320.5,314.5
335.5,314.5
351.3,316.5
762.3,319.5
309.5,323.5
622.5,328.5
638.5,328.5
334.3,330.5
649.5,333.5
631.5,339.5
329.5,342.5
754.3,343.5
619.5,344.5
581.7,348.5
322.5,350.5
252.5,356.5
293.5,357.5
618.5,359.5
629.5,359.5
656.5,360.5
520.7,361.5
500.864,367.409
669.5,372.5
470.864,373.409
710.5,390.5
51.864,408.409
15.0,419.3
708.5,422.5
377.3,432.5
426.0,432.3
190.7,438.5
219.5,438.5
202.5,439.5
133.864,440.409
180.7,442.5
319.3,446.5
415.0,446.3
213.5,448.5
398.167,450.389
254.5,451.5
332.3,452.5
365.3,457.5
503.864,461.409
392.167,485.389
562.7,493.5
402.0,500.3
447.0,506.3
531.864,514.409
499.864,520.409
456.0,522.3
365.2,526.2
193.5,531.3
496.864,536.409
527.833,537.25
468.045,542.136
503.833,547.25
484.045,549.136
80.0,556.0
503.885,560.115
82.0,567.0
225.5,570.3
431.0,573.0
395.0,584.0
