X,Y
770.136,31.045
748.136,41.045
376.0,75.0
370.136,81.045
707.3,82.0
139.885,92.885
714.409,95.864
707.409,110.864
624.409,115.864
615.409,121.864
407.0,123.0
596.5,127.7
710.409,127.864
626.409,129.864
420.0,133.0
694.409,134.864
615.5,135.7
627.409,139.864
598.5,140.7
710.409,143.864
696.409,148.864
682.409,154.864
719.409,157.864
735.409,161.864
664.409,169.864
705.409,172.864
607.5,174.7
731.409,177.864
656.5,180.7
575.682,185.682
546.682,194.682
532.682,198.682
541.682,206.682
687.5,221.7
547.682,224.682
297.5,352.5
463.864,354.409
493.864,359.409
475.864,363.409
68.864,378.409
48.864,379.409
73.864,388.409
36.864,391.409
62.864,395.409
83.864,395.409
45.864,400.409
31.0,404.3
70.864,406.409
753.3,411.5
83.864,416.409
385.3,444.5
373.3,461.5
359.3,473.5
343.3,481.5
361.3,489.5
311.5,491.3
352.318,499.318
296.5,500.3
204.5,502.5
304.5,504.3
426.0,505.3
210.5,509.3
288.5,510.3
282.5,516.3
296.5,523.3
310.5,530.3
321.5,531.3
268.5,532.3
294.5,547.3
263.5,548.3
279.5,557.3
257.5,561.3
