X,Y,Z
34,65,1
41,76,1
48,93,1
59,74,1
46,65,1
66,59,1
61,89,1
83,67,1
81,54,1
72,78,1
97,81,1
113,80,1
113,61,1
125,36,1
126,13,1
164,57,1
159,74,1
169,89,1
151,95,1
99,113,1
116,122,1
213,20,1
215,9,1
264,15,1
279,19,1
251,41,1
238,78,1
240,92,1
244,143,1
246,160,1
262,170,1
323,113,1
333,96,1
348,81,1
348,64,1
327,50,1
364,57,1
375,67,1
390,60,1
356,89,1
354,104,1
338,109,1
336,126,1
343,141,1
342,167,1
366,118,1
371,101,1
380,112,1
400,114,1
396,100,1
390,91,1
399,81,1
411,94,1
428,101,1
427,124,1
454,123,1
453,104,1
442,91,1
483,89,1
510,89,1
474,120,1
508,144,1
582,117,1
591,128,1
606,162,1
627,171,1
643,168,1
689,155,1
734,182,1
750,180,1
744,199,1
758,191,1
773,197,1
771,173,1
758,167,1
741,166,1
721,162,1
753,215,1
770,232,1
681,197,1
655,215,1
593,188,1
556,215,1
540,212,1
531,201,1
512,208,1
503,217,1
521,219,1
535,220,1
545,222,1
574,228,1
13,252,1
8,267,1
3,281,1
15,304,1
10,330,1
27,323,1
36,293,1
28,254,1
45,272,1
55,264,1
57,276,1
60,294,1
56,306,1
47,313,1
45,329,1
42,346,1
36,359,1
83,278,1
97,275,1
118,280,1
129,284,1
148,275,1
157,263,1
164,245,1
180,238,1
97,299,1
70,310,1
62,330,1
77,338,1
85,327,1
101,314,1
97,331,1
112,327,1
132,304,1
133,324,1
146,307,1
151,321,1
172,308,1
187,334,1
108,341,1
117,350,1
131,356,1
94,354,1
123,369,1
99,380,1
93,373,1
83,375,1
73,368,1
55,374,1
42,380,1
54,398,1
63,384,1
77,398,1
35,403,1
20,417,1
16,451,1
2,448,1
32,440,1
38,449,1
36,426,1
50,422,1
53,435,1
55,448,1
67,453,1
68,436,1
74,423,1
62,422,1
65,408,1
81,414,1
99,414,1
110,423,1
100,430,1
89,437,1
85,448,1
104,459,1
117,453,1
117,440,1
132,443,1
110,393,1
123,393,1
148,436,1
147,448,1
161,448,1
183,446,1
174,454,1
162,469,1
147,470,1
123,482,1
104,477,1
117,473,1
149,489,1
133,491,1
108,489,1
121,498,1
166,499,1
180,490,1
179,503,1
206,506,1
217,505,1
228,500,1
218,488,1
220,478,1
204,472,1
199,436,1
220,437,1
210,419,1
193,401,1
178,396,1
170,383,1
199,367,1
208,376,1
210,396,1
228,381,1
225,397,1
207,298,1
244,343,1
245,327,1
249,306,1
241,291,1
251,280,1
215,285,1
209,271,1
220,262,1
236,234,1
285,163,1
286,180,1
306,180,1
331,188,1
275,293,1
263,317,1
259,335,1
280,320,1
287,329,1
292,303,1
301,296,1
327,284,1
312,270,1
304,317,1
303,336,1
306,361,1
291,370,1
325,338,1
334,353,1
324,390,1
318,414,1
322,427,1
306,422,1
304,433,1
285,440,1
277,433,1
269,418,1
249,411,1
254,422,1
236,430,1
228,450,1
248,448,1
262,436,1
264,451,1
239,468,1
248,461,1
241,487,1
251,492,1
260,479,1
279,473,1
301,453,1
297,472,1
296,443,1
317,450,1
314,462,1
333,440,1
345,453,1
356,433,1
346,476,1
107,139,1
89,131,1
108,254,1
96,247,1
290,494,1
273,497,1
337,31,1
325,21,1
272,6,1
427,65,1
464,80,1
423,152,1
433,162,1
417,169,1
402,173,1
380,169,1
351,194,1
377,194,1
388,207,1
394,191,1
409,192,1
430,195,1
423,208,1
401,210,1
443,204,1
456,191,1
466,202,1
477,236,1
382,253,1
366,257,1
372,270,1
364,281,1
345,290,1
346,307,1
