X,Y
113.3,18.5
633.3,30.5
694.3,33.5
664.3,38.5
210.3,42.5
556.3,42.5
706.3,42.5
230.3,44.5
674.3,45.5
718.3,56.5
694.3,57.5
730.3,72.5
237.3,77.5
237.3,88.5
129.3,93.5
252.3,122.5
129.3,124.5
141.136,125.409
116.3,137.5
142.136,140.409
457.3,141.5
53.833,145.767
122.3,146.5
36.333,149.333
20.3,156.5
474.3,164.5
589.3,164.5
37.3,165.5
254.3,168.5
565.3,169.5
28.3,170.5
300.3,172.5
580.3,177.5
265.3,178.5
198.0,189.5
81.3,192.5
297.3,192.5
269.3,197.5
61.0,200.214
257.3,204.5
458.3,205.5
40.0,208.5
136.3,208.5
573.3,216.5
148.417,218.167
581.3,221.5
593.3,236.5
434.3,241.5
286.3,245.5
484.3,245.5
712.3,245.5
506.3,256.5
442.3,262.5
250.3,264.5
526.3,265.5
508.3,266.5
469.3,268.5
268.3,272.5
550.3,273.5
641.3,273.5
189.3,274.5
286.3,274.5
237.3,278.5
628.3,280.5
97.3,282.5
657.3,282.5
676.3,282.5
82.3,284.5
416.3,284.5
498.3,285.5
220.3,286.5
158.136,288.591
105.136,289.409
516.3,294.5
645.3,296.5
129.3,297.5
240.3,300.5
421.3,304.5
544.3,304.5
172.3,306.5
48.3,313.5
69.3,317.5
85.3,317.5
728.3,317.5
466.3,318.5
30.3,320.5
562.3,320.5
584.3,325.5
208.3,326.5
345.3,326.5
550.3,329.5
521.3,336.5
406.3,337.5
24.3,340.5
324.3,341.5
106.3,348.5
289.3,350.5
180.3,352.5
568.3,352.5
708.3,354.5
554.3,360.5
329.3,362.5
9.3,364.5
516.3,364.5
493.3,365.5
534.3,366.5
50.3,370.5
181.3,372.5
257.3,372.5
236.136,374.591
26.3,376.5
357.3,377.5
378.136,380.591
272.3,381.5
293.3,381.5
206.3,382.5
92.417,384.167
441.3,385.5
117.3,386.5
389.3,388.5
424.3,388.5
133.3,389.5
250.3,390.5
504.3,390.5
702.3,390.5
753.3,390.5
186.3,392.5
480.3,392.5
60.136,394.591
462.3,394.5
37.312,396.812
264.3,396.5
168.3,397.5
448.136,400.591
85.3,401.5
142.3,402.5
373.3,402.5
464.3,404.5
497.3,404.5
106.3,406.5
317.3,406.5
238.3,408.5
278.3,408.5
454.3,409.5
720.3,409.5
300.3,410.5
201.3,412.5
216.3,412.5
56.318,414.318
517.3,413.5
748.3,413.5
24.3,417.5
442.3,417.5
410.3,418.5
464.3,418.5
202.136,421.409
184.3,424.5
38.3,425.5
141.3,425.5
301.3,433.5
382.3,433.5
368.409,437.682
522.3,437.5
282.3,438.5
410.167,440.567
326.3,442.5
441.3,444.5
345.3,445.5
397.447,448.658
305.3,449.5
420.3,449.5
150.3,453.5
486.3,454.5
344.3,457.5
368.3,457.5
513.3,457.5
393.5,461.625
441.3,464.5
548.3,465.5
474.3,466.5
412.3,470.5
506.3,472.5
484.4,474.45
520.3,484.5
338.3,485.5
300.3,486.5
492.3,489.5
434.3,490.5
462.3,490.5
360.3,493.5
181.3,494.5
512.278,496.444
346.3,497.5
192.3,498.5
208.3,500.5
528.3,500.5
417.3,502.5
493.3,502.5
332.3,504.5
348.3,505.5
185.3,512.5
369.3,512.5
506.3,512.5
494.3,513.5
522.3,516.5
353.3,521.5
481.3,521.5
201.3,524.5
710.3,529.5
84.3,536.5
224.3,540.5
741.3,540.5
213.3,544.5
73.3,546.5
16.3,550.5
236.3,550.5
605.3,554.5
784.3,556.5
86.3,560.5
230.3,561.5
254.3,561.5
280.3,561.5
172.3,565.5
233.3,569.5
61.3,572.5
9.3,576.5
28.3,577.5
358.3,577.5
750.3,577.5
269.3,584.5
