X,Y,Z
54,98,1
42,32,1
98,84,1
155,59,1
229,82,1
107,162,1
118,173,1
127,162,1
149,195,1
192,244,1
176,252,1
179,267,1
113,285,1
40,257,1
11,502,1
122,431,1
25,498,1
127,398,1
189,337,1
220,327,1
241,339,1
302,384,1
315,389,1
315,373,1
311,333,1
321,310,1
327,292,1
350,282,1
363,265,1
366,251,1
339,235,1
303,219,1
267,197,1
350,211,1
360,212,1
353,195,1
351,175,1
364,172,1
410,167,1
447,123,1
456,131,1
396,73,1
439,38,1
501,53,1
557,56,1
676,40,1
682,52,1
632,14,1
619,222,1
635,238,1
517,367,1
460,316,1
444,316,1
409,296,1
394,299,1
426,238,1
444,236,1
353,366,1
344,425,1
291,458,1
428,478,1
507,523,1
522,517,1
537,547,1
541,568,1
598,489,1
599,358,1
449,140,1
551,331,1
688,368,1
700,362,1
706,353,1
644,332,1
607,279,1
608,239,1
427,523,1
377,517,1
703,531,1
685,542,1
761,533,1
672,69,1
