X,Y,Z
292,91,1
288,78,1
303,74,1
302,88,1
305,97,1
304,110,1
328,105,1
323,92,1
316,118,1
317,108,1
318,81,1
327,69,1
315,74,1
334,61,1
351,63,1
343,74,1
340,88,1
352,104,1
351,116,1
336,124,1
349,130,1
358,135,1
365,109,1
349,93,1
366,92,1
377,106,1
370,117,1
383,128,1
384,109,1
387,119,1
392,128,1
381,92,1
409,86,1
421,94,1
427,96,1
440,89,1
431,108,1
460,84,1
460,73,1
469,63,1
484,53,1
497,59,1
500,74,1
495,88,1
484,90,1
469,94,1
470,43,1
466,32,1
478,33,1
526,79,1
523,66,1
187,47,1
178,56,1
172,63,1
178,83,1
139,78,1
138,64,1
121,60,1
115,47,1
120,81,1
128,4,1
144,5,1
158,7,1
225,5,1
238,14,1
230,21,1
288,14,1
284,4,1
270,82,1
254,71,1
357,44,1
354,21,1
365,10,1
383,9,1
402,20,1
394,8,1
408,9,1
415,18,1
424,25,1
424,7,1
434,16,1
444,10,1
447,23,1
465,21,1
473,14,1
481,13,1
447,47,1
497,8,1
512,19,1
507,2,1
568,6,1
577,14,1
599,19,1
614,14,1
675,10,1
767,18,1
773,25,1
785,22,1
787,51,1
756,53,1
769,75,1
749,101,1
762,118,1
749,122,1
753,131,1
738,146,1
719,134,1
718,147,1
702,148,1
726,113,1
710,112,1
712,103,1
717,94,1
704,73,1
693,74,1
716,76,1
698,89,1
718,60,1
706,49,1
678,66,1
678,48,1
678,38,1
692,43,1
689,29,1
666,31,1
657,40,1
638,43,1
649,55,1
639,59,1
630,73,1
617,68,1
617,85,1
635,88,1
627,97,1
645,71,1
659,75,1
668,85,1
645,115,1
624,119,1
652,138,1
664,105,1
688,111,1
681,122,1
702,127,1
663,133,1
683,152,1
690,160,1
675,166,1
687,175,1
681,187,1
700,179,1
709,180,1
655,159,1
662,153,1
648,153,1
655,176,1
634,177,1
639,187,1
635,198,1
650,204,1
653,213,1
666,201,1
633,142,1
623,141,1
611,146,1
596,124,1
589,134,1
587,149,1
602,137,1
579,128,1
579,117,1
607,110,1
592,89,1
583,89,1
539,121,1
544,131,1
552,126,1
558,140,1
554,153,1
523,145,1
589,169,1
612,169,1
600,192,1
616,124,1
671,138,1
673,150,1
702,196,1
699,206,1
702,219,1
696,233,1
677,229,1
662,219,1
712,202,1
689,205,1
686,226,1
642,233,1
631,220,1
611,218,1
618,226,1
610,203,1
595,205,1
586,224,1
593,235,1
584,233,1
573,203,1
570,213,1
560,189,1
555,172,1
514,215,1
512,195,1
489,204,1
510,229,1
523,194,1
536,198,1
525,176,1
505,167,1
497,163,1
493,175,1
479,178,1
459,202,1
468,213,1
473,203,1
479,204,1
446,224,1
453,251,1
473,242,1
520,258,1
493,271,1
493,283,1
497,301,1
489,306,1
477,298,1
477,276,1
462,277,1
472,265,1
448,262,1
456,294,1
457,306,1
479,288,1
530,310,1
526,285,1
514,307,1
528,271,1
545,283,1
541,310,1
566,308,1
571,328,1
582,321,1
598,308,1
583,293,1
696,253,1
678,250,1
688,257,1
667,267,1
673,275,1
680,288,1
679,301,1
662,299,1
666,286,1
655,267,1
636,270,1
616,279,1
635,287,1
622,304,1
643,309,1
617,292,1
588,269,1
621,247,1
576,252,1
564,260,1
575,241,1
568,235,1
554,238,1
552,226,1
535,228,1
530,240,1
538,251,1
489,233,1
533,167,1
438,194,1
424,171,1
438,168,1
443,141,1
464,153,1
479,145,1
484,160,1
435,131,1
424,131,1
421,147,1
404,149,1
409,161,1
391,154,1
391,142,1
457,131,1
465,171,1
500,241,1
558,271,1
634,317,1
620,324,1
613,333,1
598,340,1
598,354,1
607,351,1
616,354,1
613,365,1
612,376,1
601,385,1
596,383,1
582,393,1
582,375,1
570,381,1
568,390,1
563,403,1
570,420,1
579,422,1
595,405,1
669,343,1
653,348,1
653,322,1
682,365,1
680,381,1
664,387,1
653,385,1
695,390,1
704,396,1
719,404,1
725,415,1
725,434,1
740,440,1
742,458,1
727,448,1
728,465,1
718,464,1
714,442,1
708,454,1
702,466,1
689,473,1
682,466,1
680,456,1
683,443,1
682,424,1
694,411,1
677,399,1
674,409,1
656,411,1
661,420,1
655,428,1
650,438,1
637,434,1
641,450,1
634,460,1
647,465,1
664,459,1
663,443,1
670,466,1
659,472,1
712,481,1
757,479,1
612,437,1
615,448,1
618,466,1
614,477,1
626,482,1
595,463,1
589,450,1
