X,Y,Z
781,76,1
765,63,1
723,65,1
725,20,1
730,122,1
747,115,1
793,126,1
675,73,1
625,57,1
609,37,1
633,20,1
625,20,1
642,7,1
607,12,1
590,34,1
575,30,1
578,13,1
562,8,1
542,4,1
563,19,1
470,9,1
469,32,1
443,7,1
514,128,1
553,162,1
540,176,1
532,199,1
529,212,1
493,189,1
447,191,1
456,171,1
437,168,1
423,177,1
382,180,1
358,184,1
338,166,1
313,175,1
222,147,1
200,144,1
172,144,1
82,130,1
64,113,1
56,95,1
56,80,1
38,78,1
21,78,1
25,91,1
8,103,1
10,112,1
15,132,1
14,148,1
36,131,1
44,104,1
47,118,1
66,133,1
70,144,1
36,156,1
57,164,1
20,171,1
51,199,1
67,184,1
107,166,1
104,186,1
92,183,1
86,164,1
123,161,1
144,160,1
157,171,1
166,181,1
175,165,1
204,187,1
187,197,1
146,188,1
129,190,1
136,209,1
101,201,1
109,220,1
86,207,1
86,220,1
42,212,1
34,205,1
23,199,1
19,225,1
5,227,1
15,236,1
37,238,1
44,226,1
62,245,1
37,262,1
68,265,1
167,230,1
170,253,1
178,264,1
144,256,1
119,264,1
118,291,1
113,308,1
154,261,1
180,280,1
199,275,1
199,250,1
225,270,1
183,320,1
15,417,1
15,443,1
34,429,1
49,437,1
47,464,1
41,474,1
70,468,1
119,444,1
98,438,1
86,496,1
105,496,1
112,477,1
115,466,1
42,524,1
28,511,1
23,542,1
4,545,1
35,558,1
49,573,1
5,566,1
20,584,1
29,595,1
54,589,1
68,593,1
8,597,1
75,572,1
74,546,1
52,558,1
94,568,1
80,564,1
91,556,1
112,561,1
125,560,1
133,568,1
133,586,1
149,582,1
162,592,1
183,573,1
201,565,1
235,564,1
259,569,1
277,581,1
296,581,1
260,590,1
248,590,1
192,532,1
181,529,1
159,517,1
161,545,1
125,530,1
106,527,1
104,515,1
66,527,1
173,503,1
193,502,1
197,516,1
163,479,1
138,478,1
160,470,1
144,459,1
170,456,1
188,463,1
208,461,1
241,461,1
256,457,1
288,479,1
307,467,1
272,492,1
250,492,1
219,500,1
250,535,1
262,527,1
304,520,1
299,539,1
324,514,1
362,403,1
381,409,1
371,385,1
376,367,1
390,380,1
407,386,1
406,398,1
403,369,1
383,351,1
386,340,1
361,474,1
357,498,1
359,532,1
361,556,1
357,580,1
377,593,1
384,580,1
403,579,1
386,542,1
405,545,1
427,553,1
440,569,1
432,535,1
419,524,1
429,486,1
461,536,1
493,549,1
471,564,1
505,541,1
546,566,1
529,567,1
538,590,1
572,584,1
623,591,1
668,567,1
666,545,1
679,532,1
668,531,1
596,547,1
574,540,1
577,525,1
597,506,1
597,527,1
624,534,1
695,548,1
687,567,1
705,558,1
731,561,1
732,547,1
783,523,1
779,514,1
771,473,1
761,472,1
721,483,1
786,446,1
777,415,1
752,411,1
753,398,1
697,444,1
681,428,1
696,401,1
682,403,1
645,455,1
653,481,1
666,484,1
682,474,1
606,480,1
605,453,1
583,455,1
595,439,1
572,435,1
566,457,1
550,459,1
541,474,1
542,485,1
541,435,1
532,438,1
453,478,1
451,455,1
435,375,1
423,357,1
426,333,1
453,307,1
464,337,1
463,347,1
479,348,1
487,403,1
503,425,1
485,418,1
463,417,1
454,397,1
516,393,1
534,375,1
571,406,1
591,391,1
605,399,1
623,411,1
608,427,1
612,374,1
629,368,1
630,337,1
645,337,1
657,338,1
684,388,1
700,375,1
698,349,1
731,351,1
795,406,1
794,380,1
788,350,1
773,326,1
729,324,1
710,333,1
694,320,1
723,302,1
677,300,1
653,304,1
695,271,1
674,275,1
605,242,1
577,257,1
554,261,1
566,276,1
593,277,1
576,293,1
566,316,1
577,330,1
516,321,1
498,325,1
496,310,1
499,290,1
519,290,1
504,266,1
529,272,1
511,274,1
493,274,1
509,245,1
474,239,1
466,247,1
456,255,1
477,264,1
448,265,1
448,240,1
440,222,1
428,207,1
409,195,1
401,212,1
410,224,1
423,240,1
422,254,1
403,240,1
403,262,1
406,280,1
371,257,1
372,273,1
360,272,1
356,296,1
332,315,1
334,267,1
355,245,1
358,232,1
377,221,1
366,201,1
337,194,1
301,205,1
285,190,1
263,173,1
246,154,1
241,163,1
244,194,1
225,195,1
209,210,1
217,227,1
227,217,1
248,204,1
295,230,1
279,212,1
273,230,1
291,256,1
302,280,1
302,309,1
288,310,1
270,303,1
272,320,1
241,301,1
225,309,1
241,324,1
258,340,1
250,241,1
274,267,1
270,283,1
194,298,1
760,496,1
739,474,1
2,68,1
2,53,1
6,34,1
99,123,1
75,169,1
265,199,1
312,185,1
14,213,1
54,406,1
31,398,1
80,420,1
75,430,1
80,448,1
90,437,1
22,554,1
27,567,1
19,572,1
34,537,1
24,523,1
249,556,1
199,478,1
187,478,1
291,499,1
510,556,1
524,532,1
785,587,1
768,584,1
743,593,1
761,462,1
703,305,1
703,286,1
690,253,1
673,254,1
471,320,1
459,320,1
363,306,1
331,379,1
396,422,1
381,434,1
312,387,1
222,343,1
206,332,1
206,318,1
159,328,1
184,335,1
160,355,1
129,408,1
