X,Y,Z
75,40,1
80,55,1
80,67,1
92,57,1
108,54,1
112,31,1
107,20,1
46,9,1
55,21,1
47,30,1
48,48,1
39,56,1
33,12,1
28,128,1
40,130,1
50,122,1
101,88,1
77,112,1
70,135,1
76,149,1
64,150,1
125,108,1
135,101,1
159,48,1
210,26,1
222,20,1
208,10,1
247,69,1
258,67,1
236,98,1
212,96,1
166,148,1
67,190,1
70,178,1
88,195,1
90,184,1
54,241,1
57,275,1
66,276,1
55,306,1
73,303,1
95,278,1
110,280,1
106,296,1
102,309,1
114,323,1
126,311,1
122,266,1
134,260,1
117,244,1
8,184,1
12,196,1
20,194,1
16,209,1
12,242,1
11,263,1
14,320,1
20,314,1
26,323,1
35,377,1
48,379,1
50,365,1
23,391,1
8,386,1
3,367,1
12,352,1
8,402,1
17,428,1
28,441,1
4,418,1
43,467,1
38,481,1
60,474,1
61,463,1
73,472,1
84,475,1
15,460,1
78,382,1
86,414,1
88,432,1
104,435,1
106,424,1
123,450,1
104,464,1
116,466,1
124,437,1
141,434,1
133,420,1
128,401,1
132,390,1
148,389,1
112,378,1
156,377,1
106,512,1
126,508,1
131,514,1
138,496,1
166,477,1
165,443,1
176,459,1
181,466,1
187,458,1
126,201,1
136,208,1
142,192,1
151,199,1
154,210,1
166,198,1
165,186,1
181,184,1
194,178,1
191,196,1
204,194,1
207,208,1
212,185,1
227,181,1
154,312,1
164,320,1
163,330,1
169,298,1
177,293,1
186,313,1
190,333,1
196,324,1
178,321,1
194,361,1
198,350,1
175,404,1
186,414,1
210,246,1
206,446,1
208,434,1
206,422,1
224,422,1
232,433,1
221,445,1
230,450,1
196,478,1
186,482,1
179,494,1
218,464,1
226,471,1
226,494,1
232,485,1
236,500,1
226,518,1
217,515,1
254,506,1
264,526,1
262,540,1
265,509,1
275,501,1
287,512,1
297,527,1
298,546,1
288,555,1
298,569,1
301,560,1
234,337,1
230,355,1
242,352,1
236,315,1
247,319,1
249,307,1
264,311,1
228,294,1
230,277,1
236,233,1
232,216,1
233,204,1
246,198,1
224,140,1
244,167,1
288,156,1
288,141,1
302,136,1
304,154,1
313,142,1
276,220,1
