X,Y,Z
418,101,1
530,96,1
539,112,1
628,142,1
556,20,1
553,0,1
285,92,1
260,208,1
258,220,1
244,227,1
295,242,1
285,252,1
287,272,1
269,288,1
218,302,1
135,377,1
131,370,1
120,377,1
154,391,1
222,389,1
263,342,1
272,351,1
297,314,1
374,361,1
431,354,1
424,267,1
482,380,1
496,360,1
589,463,1
587,479,1
573,473,1
574,462,1
561,466,1
547,464,1
551,477,1
561,498,1
569,514,1
586,520,1
579,502,1
595,495,1
555,517,1
571,530,1
538,523,1
526,526,1
608,539,1
487,471,1
440,498,1
420,436,1
395,542,1
436,580,1
488,574,1
504,575,1
251,521,1
169,557,1
152,546,1
90,567,1
101,491,1
133,38,1
124,21,1
131,14,1
151,7,1
162,28,1
171,15,1
188,7,1
42,67,1
92,587,1
94,580,1
81,580,1
81,573,1
73,564,1
42,486,1
659,539,1
668,559,1
163,179,1
97,272,1
80,289,1
324,550,1
580,372,1
