X,Y
786.3,9.5
133.3,12.5
620.3,16.5
768.3,21.5
473.3,30.5
644.3,34.5
502.3,42.5
646.3,50.5
400.3,53.5
538.3,65.5
768.3,70.5
236.5,81.667
392.3,82.5
533.3,86.5
622.3,97.5
754.3,106.5
704.3,118.5
80.3,126.5
490.3,128.5
374.3,136.5
133.3,142.5
325.3,144.5
616.3,148.5
372.3,157.5
37.333,161.583
324.269,165.115
441.3,164.5
309.3,170.5
620.3,186.5
512.3,188.5
405.3,208.5
757.3,222.5
468.3,225.5
460.3,238.5
474.3,240.5
178.136,241.591
41.3,242.5
453.3,245.5
505.3,249.5
485.3,252.5
162.3,253.5
74.3,257.5
480.3,265.5
501.3,265.5
610.3,268.5
60.3,270.5
77.3,273.5
526.3,278.5
489.3,288.5
368.3,289.5
131.625,292.812
509.3,296.5
530.3,296.5
764.3,302.5
642.3,321.5
554.3,329.5
757.3,334.5
509.3,336.5
562.3,358.5
530.3,365.5
132.3,366.5
413.3,373.5
113.3,376.5
286.3,377.5
37.3,381.5
103.962,398.115
42.3,406.5
521.3,406.5
774.3,406.5
285.3,414.5
273.3,428.5
321.3,432.5
301.3,442.5
354.3,450.5
489.3,450.5
636.167,453.25
761.3,452.5
280.3,453.5
418.3,456.5
325.3,460.5
93.3,464.5
473.3,464.5
142.3,465.5
256.3,465.5
290.3,465.5
108.3,472.5
118.3,476.5
612.3,482.5
461.3,484.5
130.3,485.5
144.3,490.5
90.3,493.5
240.3,493.5
181.3,496.5
156.3,501.5
236.3,504.5
482.233,526.5
484.3,541.5
120.3,553.5
149.3,557.5
104.3,560.5
746.3,564.5
188.3,565.5
302.3,585.5
281.3,592.5
