X,Y,Z
644,104,1
659,101,1
671,93,1
685,115,1
645,67,1
635,81,1
629,66,1
621,37,1
662,75,1
637,10,1
623,16,1
661,24,1
671,65,1
709,103,1
720,117,1
736,121,1
736,134,1
737,156,1
726,172,1
739,217,1
749,219,1
751,229,1
770,228,1
769,208,1
782,226,1
791,235,1
791,217,1
787,209,1
785,244,1
755,196,1
767,195,1
773,179,1
755,163,1
767,160,1
755,146,1
777,142,1
756,127,1
762,107,1
762,99,1
760,114,1
776,115,1
789,115,1
777,90,1
783,17,1
792,26,1
791,40,1
769,27,1
705,73,1
687,90,1
785,160,1
788,137,1
754,181,1
705,195,1
796,190,1
749,80,1
780,64,1
778,102,1
429,33,1
406,35,1
395,40,1
404,17,1
388,10,1
372,3,1
391,3,1
422,17,1
436,16,1
452,12,1
443,24,1
465,18,1
468,6,1
468,30,1
482,35,1
497,38,1
509,30,1
509,17,1
529,26,1
524,41,1
529,61,1
534,71,1
514,98,1
507,108,1
518,108,1
466,106,1
457,142,1
484,154,1
438,67,1
440,56,1
428,56,1
425,66,1
418,58,1
409,60,1
416,46,1
409,81,1
399,89,1
384,99,1
386,126,1
338,114,1
396,194,1
473,92,1
481,78,1
469,67,1
458,75,1
457,60,1
436,42,1
494,58,1
515,73,1
492,80,1
548,125,1
562,163,1
571,155,1
582,164,1
606,121,1
586,195,1
603,180,1
596,211,1
576,217,1
616,209,1
555,213,1
546,226,1
542,244,1
538,266,1
540,281,1
525,274,1
507,261,1
512,283,1
547,291,1
551,302,1
568,302,1
572,283,1
580,297,1
605,282,1
596,274,1
604,267,1
608,251,1
621,243,1
637,236,1
627,261,1
619,290,1
628,298,1
643,292,1
659,304,1
666,315,1
672,304,1
685,308,1
696,290,1
696,279,1
693,260,1
684,253,1
719,299,1
714,320,1
709,329,1
711,343,1
715,355,1
703,362,1
685,349,1
682,336,1
687,327,1
678,322,1
659,329,1
644,345,1
629,356,1
640,363,1
604,347,1
605,360,1
595,346,1
586,357,1
596,339,1
612,333,1
595,323,1
619,327,1
614,315,1
628,317,1
623,375,1
782,326,1
770,334,1
778,356,1
619,395,1
668,380,1
680,381,1
660,394,1
644,383,1
661,352,1
671,367,1
662,366,1
712,377,1
698,379,1
691,375,1
672,395,1
660,409,1
668,421,1
671,406,1
686,404,1
695,408,1
683,442,1
703,439,1
691,436,1
698,431,1
732,434,1
754,443,1
728,454,1
740,456,1
757,459,1
767,468,1
730,472,1
713,459,1
703,459,1
693,455,1
696,472,1
718,478,1
719,493,1
728,500,1
713,504,1
753,488,1
750,502,1
763,495,1
738,495,1
735,488,1
738,475,1
689,524,1
679,507,1
665,514,1
661,502,1
661,475,1
657,484,1
644,495,1
624,482,1
622,450,1
610,461,1
644,445,1
632,455,1
652,432,1
632,414,1
641,402,1
618,425,1
598,424,1
606,427,1
592,429,1
614,434,1
636,432,1
642,479,1
612,482,1
618,515,1
623,505,1
609,507,1
606,498,1
602,520,1
