X,Y,Z
355,41,1
393,99,1
473,81,1
526,143,1
452,224,1
447,253,1
465,265,1
452,274,1
422,258,1
406,269,1
399,256,1
385,286,1
368,294,1
328,288,1
319,274,1
335,264,1
334,256,1
317,257,1
301,254,1
298,203,1
352,162,1
368,162,1
399,221,1
459,310,1
461,320,1
466,337,1
475,352,1
496,340,1
527,315,1
536,254,1
431,351,1
353,367,1
334,388,1
319,374,1
311,386,1
318,401,1
294,381,1
297,361,1
285,358,1
313,357,1
322,350,1
293,319,1
316,302,1
272,334,1
258,351,1
267,365,1
228,393,1
235,395,1
205,361,1
163,373,1
155,382,1
147,367,1
160,364,1
134,356,1
122,372,1
128,350,1
119,339,1
94,353,1
90,365,1
81,365,1
64,355,1
78,379,1
79,411,1
130,336,1
121,309,1
130,299,1
215,301,1
199,258,1
223,211,1
207,202,1
246,183,1
219,106,1
206,92,1
196,40,1
180,46,1
282,2,1
146,3,1
106,78,1
88,110,1
101,112,1
168,137,1
110,184,1
89,197,1
114,222,1
117,242,1
110,251,1
46,253,1
49,281,1
24,324,1
9,207,1
16,151,1
4,117,1
46,102,1
35,73,1
7,53,1
6,39,1
263,441,1
274,433,1
297,432,1
305,451,1
308,468,1
300,481,1
285,486,1
266,486,1
260,473,1
260,463,1
247,472,1
229,478,1
221,540,1
210,552,1
195,557,1
147,557,1
129,555,1
162,582,1
236,573,1
147,506,1
133,508,1
104,465,1
108,453,1
101,454,1
151,432,1
196,440,1
187,374,1
179,475,1
322,493,1
318,530,1
304,536,1
341,499,1
388,505,1
389,575,1
448,512,1
452,592,1
505,543,1
514,516,1
493,477,1
460,472,1
489,424,1
471,410,1
471,392,1
502,443,1
557,471,1
763,543,1
39,570,1
33,557,1
26,564,1
23,554,1
48,516,1
90,516,1
10,445,1
1,434,1
2,418,1
69,595,1
5,308,1
105,366,1
99,383,1
103,330,1
131,389,1
