X,Y,Z
44,55,1
124,15,1
78,128,1
55,180,1
112,165,1
98,196,1
79,200,1
60,203,1
55,218,1
46,232,1
46,247,1
65,236,1
74,230,1
83,244,1
94,258,1
90,247,1
69,251,1
81,263,1
47,267,1
36,269,1
2,307,1
36,312,1
54,281,1
69,272,1
68,288,1
83,275,1
85,291,1
100,293,1
7,435,1
82,459,1
155,593,1
168,461,1
210,493,1
292,575,1
335,527,1
229,453,1
237,409,1
224,408,1
197,335,1
136,260,1
155,204,1
161,190,1
142,120,1
141,134,1
154,137,1
161,120,1
172,114,1
185,118,1
169,39,1
220,26,1
295,25,1
194,216,1
201,259,1
220,178,1
259,215,1
248,298,1
264,329,1
341,362,1
283,418,1
304,424,1
309,437,1
317,450,1
332,444,1
340,456,1
351,440,1
360,453,1
375,449,1
330,431,1
338,431,1
351,428,1
348,411,1
329,409,1
335,416,1
321,404,1
314,417,1
404,572,1
393,577,1
403,584,1
416,591,1
423,596,1
464,535,1
474,535,1
487,530,1
422,557,1
581,508,1
584,491,1
574,493,1
564,477,1
581,471,1
598,468,1
599,451,1
595,435,1
607,412,1
590,417,1
574,450,1
589,445,1
660,505,1
664,494,1
492,440,1
445,432,1
406,396,1
417,393,1
409,382,1
342,396,1
408,367,1
424,373,1
343,260,1
333,249,1
317,246,1
304,245,1
333,238,1
346,241,1
317,173,1
254,143,1
261,124,1
295,110,1
309,120,1
330,124,1
361,88,1
415,118,1
431,123,1
383,180,1
409,262,1
464,196,1
475,196,1
459,304,1
470,367,1
532,346,1
524,364,1
537,372,1
498,157,1
497,85,1
496,72,1
561,6,1
570,13,1
608,15,1
617,21,1
592,63,1
561,136,1
600,139,1
640,104,1
722,58,1
778,14,1
767,30,1
784,27,1
798,21,1
794,99,1
779,105,1
771,117,1
796,254,1
784,316,1
758,185,1
673,143,1
712,173,1
707,244,1
596,236,1
546,222,1
555,241,1
634,295,1
647,302,1
663,312,1
670,317,1
700,325,1
653,317,1
662,332,1
662,343,1
628,340,1
617,340,1
615,326,1
609,314,1
625,309,1
629,322,1
629,354,1
642,363,1
640,379,1
650,385,1
667,389,1
684,389,1
679,380,1
661,376,1
668,366,1
657,364,1
686,367,1
697,361,1
702,343,1
694,341,1
686,350,1
676,358,1
720,350,1
693,375,1
679,372,1
598,508,1
593,487,1
600,476,1
609,474,1
638,348,1
681,335,1
