X,Y,Z
78,10,1
99,5,1
49,44,1
68,111,1
26,178,1
36,181,1
157,59,1
59,237,1
13,404,1
47,576,1
91,571,1
86,506,1
99,498,1
103,456,1
107,443,1
123,364,1
149,216,1
156,236,1
196,346,1
209,513,1
213,246,1
246,247,1
244,261,1
320,202,1
315,174,1
377,197,1
396,181,1
420,175,1
431,182,1
440,10,1
456,51,1
461,70,1
474,58,1
545,76,1
653,52,1
605,118,1
734,162,1
495,207,1
466,228,1
298,337,1
311,352,1
260,445,1
325,429,1
336,472,1
340,518,1
282,563,1
344,365,1
362,364,1
403,456,1
406,490,1
422,547,1
525,566,1
714,582,1
634,487,1
552,461,1
605,412,1
478,426,1
495,392,1
491,380,1
503,368,1
449,352,1
453,344,1
477,290,1
493,288,1
524,296,1
537,264,1
595,296,1
638,302,1
656,299,1
661,287,1
663,276,1
659,257,1
667,309,1
647,313,1
695,315,1
