X,Y,Z
275,217,1
278,232,1
278,244,1
295,229,1
297,201,1
315,202,1
316,227,1
310,240,1
320,249,1
331,257,1
295,261,1
310,296,1
298,308,1
289,322,1
283,332,1
246,293,1
253,281,1
236,285,1
232,271,1
225,295,1
213,306,1
185,288,1
186,276,1
170,284,1
169,268,1
162,276,1
151,268,1
152,257,1
176,257,1
173,250,1
162,241,1
187,246,1
190,258,1
165,229,1
145,222,1
162,204,1
176,207,1
181,197,1
192,185,1
183,174,1
174,167,1
183,146,1
197,170,1
212,190,1
124,267,1
114,279,1
109,261,1
97,272,1
109,292,1
97,291,1
126,288,1
97,258,1
86,247,1
83,261,1
80,275,1
72,283,1
97,310,1
112,309,1
144,331,1
153,335,1
160,326,1
169,329,1
171,345,1
147,348,1
127,300,1
97,365,1
108,373,1
97,383,1
103,392,1
93,398,1
87,386,1
76,382,1
75,395,1
81,409,1
90,419,1
99,410,1
142,434,1
142,448,1
128,440,1
155,432,1
163,444,1
162,454,1
174,440,1
168,427,1
172,463,1
159,466,1
126,455,1
131,461,1
67,413,1
58,406,1
53,420,1
44,347,1
36,356,1
34,345,1
23,349,1
41,367,1
26,368,1
13,339,1
11,296,1
33,285,1
48,238,1
143,402,1
156,408,1
249,404,1
249,349,1
286,368,1
300,374,1
338,311,1
341,300,1
69,335,1
44,162,1
28,170,1
19,182,1
7,155,1
96,183,1
138,117,1
149,131,1
155,120,1
164,92,1
112,77,1
83,85,1
77,95,1
60,80,1
35,88,1
54,36,1
83,59,1
143,14,1
153,32,1
146,42,1
156,45,1
214,60,1
274,65,1
247,97,1
303,114,1
316,110,1
338,110,1
338,81,1
334,66,1
310,80,1
302,62,1
309,102,1
299,101,1
358,77,1
367,21,1
301,25,1
257,12,1
147,5,1
357,156,1
369,167,1
372,261,1
388,272,1
381,281,1
388,299,1
334,359,1
320,457,1
320,472,1
311,466,1
311,479,1
322,488,1
308,491,1
297,506,1
286,502,1
270,434,1
187,456,1
69,541,1
59,555,1
51,568,1
74,568,1
38,492,1
32,485,1
103,561,1
158,561,1
254,557,1
261,564,1
297,532,1
329,571,1
341,568,1
352,575,1
358,588,1
346,593,1
402,568,1
411,575,1
397,512,1
376,465,1
375,453,1
410,397,1
421,389,1
409,382,1
425,399,1
435,393,1
425,409,1
398,351,1
493,377,1
504,389,1
511,377,1
481,378,1
486,391,1
473,404,1
485,422,1
490,431,1
479,481,1
488,481,1
498,490,1
488,502,1
473,495,1
509,510,1
484,532,1
436,536,1
492,575,1
502,579,1
504,566,1
551,589,1
544,567,1
550,553,1
561,568,1
561,546,1
555,532,1
573,534,1
566,519,1
556,522,1
577,546,1
575,568,1
578,580,1
585,588,1
596,593,1
605,588,1
620,587,1
632,592,1
643,568,1
628,565,1
621,550,1
618,532,1
600,528,1
597,511,1
586,509,1
596,498,1
611,500,1
616,510,1
625,504,1
633,520,1
643,515,1
646,502,1
652,470,1
641,482,1
654,489,1
581,462,1
536,463,1
589,407,1
595,418,1
605,406,1
577,370,1
589,372,1
584,358,1
573,357,1
594,347,1
559,354,1
548,338,1
523,331,1
543,306,1
486,270,1
493,259,1
504,262,1
484,248,1
473,247,1
447,310,1
420,192,1
428,198,1
437,209,1
460,210,1
467,217,1
480,204,1
485,195,1
482,216,1
452,123,1
415,128,1
586,169,1
593,188,1
587,230,1
599,255,1
602,236,1
613,260,1
624,288,1
674,317,1
674,330,1
657,326,1
650,330,1
554,288,1
545,283,1
664,400,1
652,403,1
654,388,1
661,431,1
669,445,1
687,445,1
676,415,1
726,399,1
734,384,1
744,391,1
721,369,1
712,354,1
694,344,1
707,337,1
698,322,1
714,323,1
694,359,1
697,266,1
657,235,1
626,163,1
657,11,1
646,23,1
668,15,1
684,15,1
681,7,1
694,9,1
747,7,1
793,4,1
776,16,1
612,13,1
695,42,1
148,468,1
44,430,1
87,374,1
71,242,1
76,226,1
69,221,1
8,231,1
34,31,1
22,16,1
540,199,1
621,105,1
557,88,1
87,63,1
329,71,1
580,178,1
631,182,1
167,310,1
174,320,1
136,312,1
22,391,1
79,441,1
97,425,1
119,436,1
16,478,1
4,348,1
159,352,1
376,591,1
631,539,1
305,215,1
