X,Y
255,15
92,16
330,21
267,24
279,24
250,26
231,35
270,36
341,36
220,38
258,40
279,42
237,43
482,46
65,49
233,54
270,55
279,58
466,61
69,62
767,71
261,72
90,75
449,78
238,80
468,85
265,86
255,98
264,102
473,105
257,113
242,115
252,123
312,124
328,127
87,128
132,129
98,137
104,138
757,138
96,145
115,152
762,170
287,177
303,189
257,190
255,201
294,201
248,204
479,204
194,211
253,213
289,216
478,218
766,218
190,219
482,221
480,229
768,239
272,240
242,249
274,256
232,260
280,269
497,278
239,284
268,285
358,293
89,295
239,299
273,300
227,311
486,318
378,324
462,326
312,337
89,338
367,340
94,351
395,352
416,352
80,357
758,360
366,361
381,361
104,363
348,363
738,364
404,368
365,370
748,370
352,371
378,375
98,376
396,382
95,384
767,385
753,391
458,394
769,394
376,396
360,402
776,404
470,409
364,415
389,417
196,419
258,423
775,424
227,425
216,427
235,427
665,431
688,431
229,432
402,432
246,434
458,438
656,438
708,441
701,451
437,463
392,476
369,480
768,481
754,495
767,503
755,504
513,506
786,518
448,521
767,523
428,530
418,543
754,544
434,556
423,564
732,566
460,567
754,568
739,570
435,571
248,574
426,578
458,584
437,587
239,589
223,591
