X,Y,Z
353,10,1
307,44,1
265,105,1
173,83,1
204,20,1
156,163,1
415,105,1
421,95,1
428,106,1
448,110,1
452,126,1
497,132,1
511,124,1
534,126,1
548,119,1
541,103,1
490,26,1
612,112,1
606,138,1
616,144,1
682,76,1
668,43,1
689,169,1
683,183,1
671,178,1
593,239,1
592,277,1
791,196,1
782,336,1
757,383,1
760,399,1
793,179,1
657,333,1
672,399,1
789,585,1
612,543,1
634,422,1
596,416,1
506,333,1
510,263,1
522,251,1
447,222,1
296,271,1
302,283,1
397,386,1
400,520,1
306,461,1
286,450,1
296,432,1
302,415,1
317,429,1
294,482,1
289,501,1
265,469,1
197,497,1
142,465,1
138,452,1
124,453,1
49,413,1
14,486,1
215,364,1
205,347,1
221,313,1
208,288,1
222,264,1
242,477,1
166,577,1
174,596,1
60,550,1
299,575,1
235,274,1
368,30,1
364,19,1
