X,Y,Z
431,223,1
430,235,1
474,227,1
404,285,1
388,359,1
411,328,1
421,331,1
432,333,1
422,311,1
432,303,1
449,308,1
456,318,1
476,315,1
496,332,1
505,313,1
523,287,1
513,296,1
498,296,1
503,287,1
505,303,1
515,365,1
520,381,1
564,413,1
574,425,1
582,416,1
601,408,1
617,411,1
604,433,1
589,467,1
591,487,1
592,448,1
593,437,1
596,427,1
588,433,1
652,394,1
628,381,1
613,378,1
627,365,1
639,371,1
622,350,1
614,362,1
684,376,1
718,380,1
693,349,1
711,340,1
707,354,1
686,319,1
706,292,1
697,284,1
700,268,1
700,254,1
683,299,1
700,311,1
685,473,1
684,486,1
701,491,1
710,482,1
717,486,1
717,471,1
568,265,1
580,254,1
576,228,1
581,238,1
587,224,1
593,234,1
602,225,1
606,210,1
600,194,1
605,199,1
614,186,1
634,186,1
616,208,1
626,223,1
632,240,1
618,245,1
611,239,1
603,247,1
608,259,1
615,268,1
581,322,1
580,299,1
589,310,1
592,299,1
552,284,1
561,288,1
555,296,1
577,277,1
586,267,1
591,260,1
408,446,1
423,439,1
433,445,1
445,447,1
454,449,1
446,434,1
457,434,1
486,447,1
496,454,1
505,441,1
517,435,1
518,447,1
515,457,1
510,467,1
507,474,1
503,483,1
493,481,1
493,466,1
499,492,1
508,490,1
504,505,1
491,507,1
481,499,1
475,486,1
461,486,1
449,479,1
450,464,1
437,472,1
432,488,1
445,494,1
455,496,1
451,510,1
466,512,1
462,530,1
459,515,1
410,499,1
435,513,1
455,546,1
447,557,1
469,550,1
482,561,1
497,564,1
720,35,1
693,45,1
696,59,1
660,123,1
666,111,1
672,101,1
686,109,1
694,120,1
695,135,1
688,142,1
690,157,1
701,161,1
698,182,1
710,177,1
725,167,1
711,152,1
720,142,1
709,138,1
709,124,1
727,132,1
522,520,1
530,530,1
532,555,1
545,541,1
555,531,1
569,537,1
586,527,1
586,542,1
573,557,1
566,552,1
561,567,1
545,574,1
577,586,1
569,597,1
600,567,1
625,537,1
655,582,1
636,595,1
648,451,1
716,506,1
713,516,1
720,522,1
708,527,1
716,536,1
719,551,1
717,567,1
712,579,1
694,588,1
685,593,1
693,596,1
723,589,1
737,587,1
428,553,1
413,555,1
396,551,1
381,559,1
381,570,1
364,567,1
362,577,1
337,578,1
349,584,1
340,592,1
353,593,1
503,581,1
506,592,1
486,592,1
472,592,1
466,598,1
245,390,1
257,376,1
264,369,1
283,378,1
306,402,1
306,416,1
315,428,1
300,438,1
314,442,1
327,447,1
335,457,1
328,530,1
330,519,1
317,522,1
310,511,1
316,537,1
265,505,1
224,484,1
202,515,1
238,549,1
251,561,1
185,535,1
175,517,1
161,515,1
186,471,1
170,454,1
161,447,1
147,449,1
135,454,1
115,445,1
161,430,1
187,556,1
177,574,1
156,580,1
164,588,1
194,587,1
204,593,1
103,524,1
231,331,1
223,338,1
211,338,1
213,346,1
208,326,1
201,339,1
198,355,1
188,347,1
187,338,1
177,337,1
178,349,1
177,361,1
188,360,1
189,367,1
186,380,1
193,385,1
166,357,1
165,333,1
165,308,1
155,303,1
157,316,1
152,327,1
152,336,1
145,330,1
283,413,1
277,423,1
290,422,1
266,435,1
263,444,1
252,445,1
266,458,1
142,312,1
133,296,1
133,306,1
118,305,1
120,293,1
112,291,1
101,305,1
108,316,1
116,319,1
116,331,1
117,343,1
130,335,1
133,323,1
139,356,1
131,362,1
123,371,1
110,364,1
136,374,1
128,388,1
130,397,1
115,391,1
97,366,1
96,355,1
93,345,1
86,354,1
80,344,1
74,364,1
58,362,1
66,338,1
47,336,1
52,345,1
44,316,1
44,308,1
66,300,1
94,283,1
85,317,1
72,319,1
57,328,1
33,325,1
32,339,1
32,310,1
37,437,1
67,443,1
76,428,1
73,415,1
62,392,1
81,396,1
84,409,1
95,396,1
106,405,1
66,481,1
61,487,1
62,463,1
41,477,1
55,536,1
64,553,1
67,352,1
22,333,1
11,339,1
30,548,1
8,584,1
2,578,1
