X,Y
299.833,9.767
272.25,16.75
299.833,18.233
462.3,17.5
478.3,20.5
450.3,28.5
460.3,28.5
280.318,32.318
701.3,36.5
588.3,37.5
569.3,44.5
705.3,44.5
585.3,52.5
200.3,54.5
600.3,58.5
277.3,68.5
728.3,88.5
293.786,90.357
542.3,90.5
660.3,93.5
257.3,94.5
208.3,97.5
190.3,102.5
658.3,102.5
285.3,104.5
476.3,108.5
9.3,109.5
669.3,109.5
228.3,116.5
373.3,120.5
597.3,121.5
178.3,122.5
495.767,126.3
626.3,126.5
484.136,129.409
664.3,130.5
718.3,130.5
654.3,132.5
696.136,132.591
708.3,132.5
146.3,134.5
680.3,134.5
110.3,136.5
609.3,136.5
641.3,136.5
61.083,140.75
622.3,146.5
45.667,148.583
600.136,148.591
61.115,153.115
568.3,152.5
372.136,156.591
208.3,157.5
257.3,161.5
601.3,161.5
49.3,165.5
381.3,177.5
464.3,178.5
734.3,178.5
501.3,181.5
718.3,184.5
749.944,185.056
686.3,185.5
133.25,186.75
556.3,186.5
764.3,186.5
422.3,193.5
452.136,193.409
517.3,194.5
116.136,196.591
436.3,197.5
19.833,201.222
50.3,201.5
741.3,201.5
105.278,206.556
124.3,205.5
530.3,205.5
32.5,209.711
408.3,208.5
464.3,208.5
248.3,209.5
8.0,214.214
318.3,213.5
446.3,213.5
45.3,214.5
216.3,214.5
549.3,216.5
653.3,217.5
490.3,218.5
97.658,220.184
26.3,220.5
422.3,222.5
472.3,222.5
646.3,222.5
398.3,224.5
453.3,229.5
220.3,232.5
140.3,236.5
506.3,240.5
636.3,240.5
25.3,241.5
45.3,244.5
240.3,244.5
393.3,244.5
90.3,245.5
432.3,245.5
704.222,248.111
718.3,249.5
120.136,257.409
322.3,257.5
366.3,257.5
377.3,260.5
417.3,266.5
517.3,273.5
242.3,278.5
142.3,280.5
250.3,284.5
262.136,284.591
162.3,285.5
532.3,285.5
466.3,294.5
437.3,296.5
209.3,300.5
608.3,301.5
169.3,302.5
413.3,302.5
274.3,304.5
257.3,305.5
522.409,309.318
426.136,312.591
105.3,316.5
574.3,316.5
390.3,317.5
482.3,317.5
49.3,321.5
373.3,322.5
516.3,324.5
166.3,328.5
682.3,341.5
106.0,348.5
506.3,348.5
352.3,358.5
600.3,372.5
336.3,373.5
740.3,374.5
668.3,376.5
309.25,380.833
733.136,386.409
605.3,392.5
622.3,393.5
721.3,393.5
665.3,397.5
633.3,400.5
650.3,400.5
576.3,402.233
194.3,402.5
300.227,406.318
544.3,406.5
145.3,408.5
461.3,409.5
713.3,410.5
565.0,418.5
728.3,418.5
137.3,420.5
474.3,420.5
204.3,426.5
457.583,428.25
60.143,429.786
590.3,433.5
568.3,436.5
722.3,436.5
29.5,437.5
469.3,444.5
517.3,446.5
452.3,452.5
717.3,457.5
612.3,458.5
733.3,472.5
474.3,494.5
596.3,494.5
583.912,509.382
138.3,518.5
116.3,521.5
587.962,522.346
558.3,524.5
594.3,534.5
574.3,537.5
556.3,556.5
534.3,566.5
616.3,566.5
594.3,568.5
426.3,570.5
133.3,574.5
505.3,585.5
