X,Y,Z
26,128,1
102,53,1
116,123,1
170,144,1
167,159,1
97,272,1
73,355,1
47,451,1
66,464,1
93,523,1
104,521,1
81,590,1
254,39,1
254,76,1
257,131,1
307,130,1
321,157,1
329,188,1
285,181,1
305,359,1
321,369,1
306,377,1
290,372,1
344,461,1
409,500,1
415,579,1
549,564,1
537,515,1
568,479,1
647,542,1
713,574,1
727,570,1
733,584,1
718,592,1
521,422,1
563,388,1
478,428,1
451,419,1
438,426,1
406,348,1
398,285,1
401,267,1
396,259,1
414,269,1
377,193,1
408,187,1
425,184,1
422,173,1
417,162,1
374,81,1
400,71,1
464,20,1
506,94,1
655,60,1
681,68,1
591,113,1
604,113,1
639,120,1
655,120,1
592,202,1
683,198,1
697,203,1
697,191,1
703,182,1
729,288,1
531,401,1
