X,Y
221.3,2.5
160.3,4.5
241.5,4.5
199.3,5.5
276.3,5.5
758.3,6.5
708.3,7.5
316.3,10.5
724.0,12.214
217.3,13.5
793.3,15.5
748.3,16.5
244.3,19.5
430.3,26.5
324.3,27.5
280.3,29.5
65.5,30.5
272.3,32.5
373.3,32.5
208.3,33.5
646.3,33.5
107.3,38.5
7.3,39.5
254.3,42.5
56.3,44.5
126.3,47.5
395.3,52.5
374.3,54.5
596.3,54.5
166.3,56.5
51.3,57.5
263.3,58.5
104.3,60.5
195.3,62.5
631.3,63.5
283.3,65.5
581.3,65.5
400.3,67.5
9.3,70.5
92.3,70.5
147.3,72.5
166.3,72.5
258.3,72.5
437.3,73.5
100.3,74.5
267.3,75.5
456.3,75.5
353.5,77.5
596.3,77.5
200.3,78.5
183.3,80.5
416.3,80.5
572.3,84.5
283.3,85.5
324.3,86.5
602.3,87.5
110.3,88.5
17.5,89.5
199.3,89.5
403.3,89.5
266.3,92.5
443.3,93.5
349.3,95.5
10.3,100.5
165.3,100.5
722.3,103.5
108.3,104.5
738.3,105.5
30.3,106.5
405.3,106.5
389.3,108.5
199.3,111.5
324.3,111.5
456.3,112.5
337.3,113.5
434.3,113.5
124.3,116.5
256.3,116.5
45.3,117.5
728.3,118.5
307.3,119.5
692.3,119.5
212.3,121.5
400.3,122.5
25.3,123.5
62.3,123.5
106.3,123.5
441.3,123.5
373.3,125.5
637.3,126.5
243.3,127.5
7.3,130.5
656.3,132.5
400.3,133.5
133.3,136.5
89.3,137.5
24.3,138.5
152.3,145.5
482.3,146.5
601.3,146.5
310.3,148.5
4.3,149.5
367.3,150.5
454.3,153.5
513.5,153.5
590.3,153.5
435.3,157.5
17.3,159.5
154.3,161.5
480.3,167.5
531.3,167.5
203.3,169.5
142.3,171.5
165.3,173.5
292.3,174.5
427.3,175.5
156.3,178.5
182.3,178.5
195.3,178.5
246.3,179.5
258.3,180.5
29.3,181.5
217.3,181.5
6.3,183.5
575.3,183.5
134.3,184.5
202.3,184.5
599.3,184.5
39.3,188.5
169.3,188.5
341.3,190.5
232.3,193.5
12.3,195.5
121.3,195.5
3.3,196.5
186.3,197.5
328.3,197.5
409.3,198.5
557.3,198.5
599.3,198.5
307.3,199.5
74.3,200.5
421.3,200.5
2.3,205.5
105.3,207.5
549.3,208.5
340.3,209.5
395.3,209.5
721.3,209.5
292.3,210.5
12.3,211.5
121.3,213.5
772.3,213.5
28.3,215.5
313.3,215.5
577.5,215.5
234.3,218.5
607.3,219.5
738.3,219.5
103.3,221.5
83.3,222.5
729.3,222.5
3.3,223.5
390.3,223.5
717.3,223.5
353.5,224.5
160.3,226.5
373.3,226.5
582.3,227.5
400.3,228.5
297.3,230.5
765.3,234.5
780.3,234.5
360.808,237.5
744.3,238.5
99.3,239.5
139.3,239.5
180.3,239.5
230.3,239.5
244.3,239.5
111.3,243.5
127.3,243.5
395.3,244.5
665.3,244.5
680.3,245.5
56.3,246.5
69.3,246.5
434.3,246.5
371.3,248.5
725.3,248.5
239.3,251.5
600.3,251.5
779.3,251.5
788.3,251.5
771.3,252.5
51.3,255.5
676.3,255.5
325.3,256.5
177.5,257.5
18.3,259.5
408.3,262.5
737.5,262.5
97.5,265.5
516.3,265.5
57.3,268.5
436.3,268.5
692.3,268.5
418.3,269.5
547.3,270.5
166.3,274.5
209.5,274.5
445.3,276.5
85.3,277.5
563.3,277.5
404.3,278.5
17.5,279.5
432.3,279.5
104.3,281.5
760.3,282.5
776.3,282.5
382.3,283.5
123.3,286.5
230.3,286.5
334.3,286.5
158.3,287.5
627.3,288.5
460.3,289.5
523.3,289.5
610.3,289.5
256.3,290.5
739.3,290.5
726.3,293.5
174.3,294.5
412.3,296.5
493.3,296.5
143.3,297.5
779.3,298.5
275.5,300.5
231.3,301.5
562.3,301.5
177.3,305.5
399.3,306.5
541.3,306.5
612.3,306.5
449.3,307.5
582.3,309.5
744.3,311.5
524.3,312.5
432.3,313.5
712.3,315.5
723.3,315.5
337.5,318.5
30.3,319.5
169.3,322.5
547.3,322.5
589.3,322.5
751.3,322.5
737.5,327.5
199.3,328.5
221.3,328.5
443.3,329.5
264.3,330.5
628.3,330.5
251.3,332.5
598.3,333.5
619.3,333.5
693.3,334.5
325.3,337.5
235.3,338.5
505.3,339.5
557.3,339.5
613.3,344.5
727.3,345.5
376.3,346.5
473.3,346.5
750.3,346.5
628.3,347.5
80.3,349.5
411.3,349.5
255.3,350.5
289.5,351.5
208.3,355.5
317.3,356.5
356.3,356.5
758.3,356.5
334.3,358.5
578.3,358.5
26.3,359.5
47.3,359.5
93.3,359.5
594.3,359.5
551.3,362.5
8.3,363.5
79.3,363.5
240.3,366.5
220.3,368.5
730.3,368.5
296.3,369.5
319.3,369.5
661.3,369.5
747.3,369.5
40.3,371.5
92.3,372.5
733.3,374.5
493.3,375.5
518.3,375.5
568.3,375.5
643.3,376.5
243.3,377.5
713.3,377.5
177.5,378.5
662.3,380.5
455.3,381.5
623.3,382.5
737.3,384.5
86.3,385.5
687.3,385.5
196.3,386.5
227.3,386.5
287.3,386.5
592.3,386.5
610.3,387.5
8.3,388.5
651.3,389.5
390.3,390.5
640.3,390.5
536.3,391.5
183.3,392.5
707.3,393.5
723.3,393.5
443.3,396.5
494.3,397.5
424.3,400.5
604.3,400.5
626.3,400.5
734.3,403.5
275.3,404.5
206.3,405.5
229.3,405.5
305.3,405.5
467.3,405.5
583.3,405.5
713.3,406.5
38.3,408.5
679.3,408.5
653.3,409.5
289.3,410.5
637.3,413.5
267.3,414.5
497.3,416.5
537.3,416.5
249.3,420.5
592.3,420.5
696.3,420.5
227.3,421.5
668.3,421.5
311.3,423.5
336.3,425.5
356.3,425.5
481.5,425.5
434.3,427.5
235.3,428.5
718.3,428.5
680.3,429.5
531.3,430.5
552.3,431.5
506.3,433.5
463.3,435.5
584.3,436.5
654.3,436.5
273.5,437.5
29.3,440.5
492.3,441.5
13.3,442.5
291.3,442.5
378.3,442.5
604.3,444.5
522.3,448.5
546.3,448.5
49.5,450.5
561.3,450.5
401.5,453.5
422.3,453.5
20.3,454.5
491.3,455.5
321.5,458.5
579.3,458.5
664.3,464.5
558.3,465.5
393.3,466.5
190.3,468.5
368.3,471.5
575.3,472.5
335.3,473.5
112.3,474.5
690.3,474.5
462.3,482.5
92.3,484.5
347.3,487.5
388.3,487.5
191.3,488.5
771.3,491.5
210.3,492.5
292.3,493.5
469.3,495.5
276.3,500.5
450.3,500.5
333.3,501.5
366.3,504.5
770.3,505.5
210.3,506.5
94.3,510.5
378.3,514.5
440.3,514.5
542.3,514.5
346.318,516.318
593.5,516.5
53.3,523.5
215.3,523.5
610.3,523.5
400.3,527.5
96.3,530.5
297.167,531.389
367.3,531.5
218.3,532.5
288.3,532.5
559.3,538.5
376.3,539.5
393.3,540.5
742.3,550.5
356.3,553.5
762.3,555.5
424.3,560.5
299.3,561.5
569.3,562.5
740.3,563.5
323.3,568.5
342.3,568.5
473.3,569.5
288.3,570.5
293.3,581.5
414.3,581.5
743.3,581.5
465.5,582.5
490.3,582.5
246.3,583.5
700.3,584.5
708.3,587.5
612.3,588.5
689.5,588.5
552.3,590.5
267.3,591.5
600.3,592.5
477.3,593.5
649.3,593.5
342.3,594.5
745.3,594.5
397.3,595.5
702.3,595.5
