X,Y
290.3,2.167
359.312,17.688
347.136,25.409
366.3,51.5
368.3,69.5
512.3,89.5
368.3,91.5
363.3,102.5
239.3,123.5
335.318,133.318
461.3,139.5
348.3,141.5
335.3,142.5
404.3,142.5
22.3,169.5
341.3,171.5
345.3,182.5
246.3,215.5
409.3,216.5
422.3,216.5
256.3,224.5
437.3,224.5
247.3,233.5
176.3,235.5
434.3,238.5
158.3,247.5
77.3,254.5
426.3,257.5
146.3,259.5
79.167,272.611
129.5,275.5
320.3,281.5
120.3,290.5
135.3,290.5
406.136,312.591
428.3,312.5
384.3,315.5
351.083,324.417
331.136,326.591
398.3,326.5
422.3,327.5
116.3,333.5
103.3,334.5
400.3,337.5
184.3,340.5
305.5,342.5
326.318,345.682
125.3,346.5
110.3,347.5
356.3,347.5
169.3,348.5
454.3,385.5
395.3,393.5
410.3,393.5
443.3,393.5
387.3,395.5
428.3,400.5
304.3,404.5
276.136,409.591
293.3,409.5
261.3,417.5
470.3,425.5
285.3,427.5
303.3,428.5
308.3,448.5
324.3,451.5
317.136,469.409
278.3,470.5
381.75,475.438
400.3,475.5
418.3,475.5
442.3,475.5
341.786,480.357
97.5,491.5
459.3,492.5
469.3,492.5
492.318,493.682
348.3,494.5
489.3,505.5
178.3,511.5
398.3,520.5
408.3,526.5
455.3,527.5
439.3,530.5
159.3,535.5
361.286,536.357
408.3,545.5
740.3,548.5
755.3,549.5
447.3,556.5
728.3,558.5
755.3,559.5
402.3,562.5
742.3,563.5
749.75,572.125
765.3,572.5
168.3,574.5
735.3,574.5
763.115,584.269
745.3,585.5
55.3,587.5
