X,Y,Z
44,82,1
64,86,1
127,67,1
123,81,1
131,91,1
138,78,1
109,103,1
118,116,1
129,108,1
135,112,1
138,102,1
148,111,1
162,115,1
225,47,1
254,85,1
252,100,1
305,93,1
306,79,1
298,45,1
291,26,1
88,134,1
64,146,1
64,156,1
55,160,1
45,164,1
50,178,1
76,159,1
83,146,1
85,164,1
45,198,1
57,200,1
51,215,1
42,226,1
28,234,1
15,230,1
2,238,1
8,247,1
27,258,1
16,269,1
77,245,1
91,245,1
86,266,1
96,261,1
113,267,1
80,294,1
57,320,1
56,333,1
52,350,1
37,355,1
71,316,1
71,333,1
71,350,1
88,346,1
85,318,1
101,314,1
105,328,1
108,340,1
103,347,1
118,345,1
138,343,1
154,311,1
129,213,1
137,223,1
151,199,1
132,185,1
135,147,1
209,189,1
188,157,1
196,148,1
193,139,1
211,144,1
213,135,1
221,151,1
205,159,1
266,183,1
275,158,1
286,144,1
296,148,1
305,155,1
306,141,1
252,225,1
258,233,1
206,262,1
202,273,1
191,271,1
161,249,1
174,269,1
194,284,1
219,267,1
223,260,1
233,269,1
249,261,1
249,269,1
246,276,1
245,288,1
229,300,1
265,276,1
284,287,1
286,303,1
252,303,1
244,312,1
244,328,1
251,340,1
235,342,1
247,360,1
316,284,1
317,267,1
326,225,1
321,236,1
345,223,1
329,254,1
337,249,1
352,256,1
361,266,1
335,283,1
333,298,1
373,294,1
387,310,1
335,179,1
365,74,1
377,177,1
330,340,1
338,329,1
324,327,1
303,347,1
313,355,1
294,375,1
309,374,1
318,383,1
274,384,1
284,401,1
290,416,1
304,413,1
315,402,1
322,422,1
315,437,1
291,442,1
281,454,1
301,459,1
309,475,1
295,483,1
319,461,1
322,472,1
327,450,1
334,431,1
349,434,1
362,435,1
370,425,1
350,387,1
357,377,1
365,381,1
374,374,1
393,434,1
410,419,1
388,464,1
198,373,1
216,394,1
200,423,1
185,379,1
171,380,1
164,393,1
467,18,1
484,27,1
488,64,1
479,113,1
495,132,1
489,147,1
436,110,1
427,76,1
441,79,1
433,63,1
452,67,1
464,71,1
459,58,1
450,55,1
484,86,1
449,96,1
438,92,1
429,88,1
398,69,1
543,169,1
553,165,1
562,179,1
545,152,1
554,138,1
547,218,1
616,200,1
616,217,1
607,225,1
627,212,1
638,208,1
632,193,1
657,218,1
676,264,1
688,254,1
681,244,1
693,237,1
696,227,1
706,235,1
705,259,1
718,245,1
732,247,1
724,227,1
735,223,1
750,223,1
756,208,1
760,197,1
759,179,1
766,164,1
767,154,1
767,139,1
777,125,1
785,139,1
788,105,1
796,113,1
397,139,1
416,135,1
427,149,1
440,161,1
442,172,1
437,184,1
448,191,1
445,205,1
434,201,1
383,161,1
394,163,1
390,179,1
400,198,1
392,194,1
408,180,1
418,190,1
413,152,1
413,201,1
418,212,1
403,210,1
405,218,1
433,282,1
458,269,1
471,264,1
485,264,1
485,277,1
469,279,1
460,289,1
474,285,1
483,295,1
503,283,1
517,321,1
528,359,1
486,374,1
481,362,1
467,354,1
437,356,1
434,369,1
483,392,1
483,402,1
470,404,1
352,473,1
334,477,1
344,485,1
356,488,1
347,499,1
325,492,1
311,498,1
328,512,1
342,512,1
351,524,1
318,539,1
305,560,1
325,561,1
328,571,1
305,586,1
330,588,1
323,594,1
352,581,1
362,579,1
376,577,1
385,548,1
380,533,1
393,594,1
413,494,1
428,502,1
436,537,1
452,544,1
462,537,1
463,560,1
496,569,1
500,557,1
532,562,1
540,574,1
506,518,1
511,501,1
484,510,1
223,442,1
237,444,1
228,459,1
214,466,1
220,477,1
231,493,1
215,489,1
200,482,1
788,242,1
694,511,1
674,513,1
666,515,1
666,505,1
658,530,1
671,577,1
661,584,1
659,566,1
649,571,1
655,550,1
637,554,1
649,557,1
707,288,1
656,344,1
694,348,1
660,403,1
635,432,1
667,453,1
723,435,1
720,444,1
733,444,1
722,460,1
725,472,1
742,475,1
2,277,1
32,393,1
45,433,1
94,394,1
128,424,1
145,433,1
144,445,1
129,452,1
113,454,1
98,447,1
100,459,1
271,571,1
254,550,1
259,560,1
246,559,1
235,545,1
212,538,1
208,528,1
192,530,1
188,522,1
169,528,1
198,545,1
184,562,1
186,581,1
171,571,1
155,541,1
177,542,1
142,505,1
150,514,1
156,501,1
747,318,1
752,329,1
743,335,1
761,343,1
771,355,1
772,338,1
769,300,1
780,310,1
796,306,1
767,317,1
784,323,1
793,333,1
783,347,1
789,358,1
794,347,1
791,484,1
793,501,1
750,583,1
771,591,1
784,594,1
49,474,1
77,478,1
91,473,1
96,507,1
91,493,1
82,495,1
67,488,1
60,480,1
59,487,1
42,484,1
28,494,1
22,505,1
34,511,1
35,526,1
45,522,1
44,504,1
57,516,1
61,505,1
72,503,1
83,511,1
340,440,1
366,469,1
357,462,1
350,452,1
360,448,1
88,335,1
94,330,1
6,288,1
5,307,1
110,515,1
115,528,1
116,540,1
133,527,1
127,554,1
108,566,1
102,532,1
94,522,1
75,525,1
70,538,1
83,546,1
83,535,1
7,462,1
3,474,1
16,476,1
2,433,1
14,522,1
8,533,1
16,543,1
42,540,1
45,556,1
59,548,1
116,582,1
109,589,1
113,595,1
129,594,1
143,569,1
142,586,1
16,594,1
11,561,1
607,360,1
611,348,1
625,350,1
598,388,1
576,390,1
572,398,1
561,384,1
556,394,1
557,362,1
551,374,1
573,377,1
586,384,1
560,431,1
554,419,1
599,443,1
592,426,1
603,418,1
603,431,1
608,460,1
598,459,1
589,468,1
589,480,1
589,493,1
568,470,1
572,461,1
575,448,1
572,438,1
571,415,1
577,425,1
606,398,1
716,383,1
524,484,1
538,491,1
537,477,1
526,467,1
544,454,1
500,444,1
509,438,1
527,423,1
523,440,1
541,468,1
561,449,1
99,546,1
517,450,1
544,410,1
217,76,1
252,406,1
267,413,1
251,426,1
242,416,1
745,468,1
736,461,1
49,495,1
174,498,1
189,485,1
459,588,1
