X,Y
103.3,15.5
147.3,61.5
161.5,66.5
167.3,77.5
397.3,79.5
252.3,103.5
81.5,120.5
228.3,123.5
239.3,123.5
301.0,140.5
343.3,141.5
333.3,149.5
445.3,169.5
426.3,171.5
462.3,178.5
302.3,183.5
316.3,183.5
356.3,189.5
301.3,192.5
311.3,209.5
240.3,232.5
256.3,240.5
524.3,244.5
506.3,252.5
681.3,252.5
670.3,256.5
84.3,260.5
84.3,267.5
684.417,272.333
394.3,276.5
298.227,284.318
341.3,288.5
355.3,306.5
445.3,310.5
100.3,311.5
252.3,322.5
430.3,324.5
765.3,330.5
116.3,343.5
654.3,343.5
378.3,345.5
171.3,369.5
54.3,379.5
283.3,380.5
106.3,385.5
169.3,390.5
135.3,391.5
147.136,415.409
598.3,436.5
153.3,440.5
44.3,466.5
157.3,575.5
169.3,575.5
433.5,585.5
32.3,591.5
443.3,595.5
24.3,596.5
