X,Y,Z
714,577,1
723,544,1
719,104,1
700,98,1
689,101,1
623,49,1
618,41,1
614,48,1
574,37,1
576,21,1
534,16,1
549,22,1
554,34,1
549,6,1
461,35,1
458,20,1
465,9,1
475,18,1
442,20,1
425,42,1
416,48,1
423,58,1
434,59,1
413,11,1
392,10,1
383,16,1
387,31,1
408,58,1
400,52,1
394,36,1
505,119,1
496,125,1
493,98,1
484,90,1
486,106,1
481,127,1
471,118,1
470,101,1
461,93,1
455,109,1
450,101,1
438,95,1
450,83,1
434,117,1
447,119,1
454,121,1
462,137,1
452,152,1
476,149,1
440,148,1
436,136,1
424,130,1
428,166,1
422,154,1
431,147,1
415,164,1
412,179,1
405,178,1
411,250,1
413,226,1
354,200,1
388,214,1
388,245,1
398,287,1
391,296,1
380,300,1
380,289,1
391,276,1
362,289,1
362,275,1
364,262,1
338,272,1
322,292,1
312,299,1
314,313,1
327,311,1
280,301,1
386,367,1
384,355,1
374,351,1
363,353,1
385,333,1
390,318,1
350,349,1
350,340,1
336,342,1
374,562,1
372,527,1
367,554,1
359,557,1
366,570,1
366,582,1
355,583,1
344,585,1
342,574,1
349,594,1
335,596,1
317,595,1
295,576,1
263,545,1
255,525,1
257,511,1
266,508,1
266,494,1
301,489,1
237,566,1
235,552,1
218,549,1
205,555,1
193,561,1
222,500,1
243,459,1
352,573,1
235,417,1
223,401,1
222,393,1
219,379,1
209,408,1
196,392,1
238,400,1
249,403,1
254,417,1
253,363,1
237,357,1
261,350,1
377,367,1
361,134,1
395,103,1
393,89,1
383,87,1
374,37,1
381,42,1
342,8,1
335,151,1
330,140,1
312,88,1
312,74,1
313,64,1
297,89,1
262,69,1
262,56,1
272,58,1
246,24,1
238,7,1
280,135,1
294,142,1
293,171,1
301,181,1
314,178,1
309,191,1
297,192,1
300,201,1
293,201,1
284,211,1
274,222,1
267,235,1
277,247,1
287,241,1
299,239,1
298,222,1
350,400,1
366,393,1
167,595,1
168,582,1
153,586,1
136,586,1
157,580,1
144,542,1
129,544,1
129,531,1
122,519,1
130,500,1
143,498,1
124,489,1
113,496,1
100,491,1
99,502,1
108,510,1
87,499,1
149,554,1
102,567,1
82,542,1
83,530,1
89,518,1
93,525,1
93,543,1
6,516,1
6,532,1
85,393,1
86,383,1
92,377,1
104,378,1
113,388,1
111,398,1
149,379,1
158,388,1
152,406,1
159,425,1
123,509,1
320,427,1
345,449,1
284,439,1
430,105,1
495,23,1
513,21,1
505,31,1
497,14,1
450,13,1
357,362,1
366,376,1
354,387,1
343,387,1
333,374,1
323,387,1
331,400,1
326,409,1
342,435,1
