X,Y,Z
225,146,1
220,176,1
213,203,1
345,203,1
291,198,1
303,193,1
342,140,1
339,161,1
327,132,1
298,96,1
310,89,1
318,68,1
328,69,1
337,44,1
356,37,1
351,50,1
385,162,1
372,110,1
374,96,1
369,78,1
359,106,1
231,247,1
216,249,1
179,267,1
170,277,1
198,277,1
273,260,1
218,310,1
210,335,1
159,329,1
264,309,1
277,310,1
272,333,1
196,360,1
191,369,1
176,374,1
167,366,1
152,365,1
137,373,1
139,358,1
146,379,1
132,383,1
163,398,1
154,405,1
191,384,1
202,397,1
215,403,1
211,415,1
231,420,1
242,411,1
191,449,1
206,452,1
218,457,1
222,472,1
230,459,1
238,450,1
242,432,1
232,437,1
241,477,1
250,474,1
271,486,1
257,484,1
227,500,1
232,486,1
223,483,1
213,470,1
215,523,1
210,515,1
200,520,1
240,501,1
232,508,1
231,528,1
257,515,1
256,506,1
262,525,1
252,535,1
228,540,1
305,462,1
286,444,1
283,415,1
293,409,1
294,418,1
316,420,1
305,391,1
294,380,1
265,372,1
327,375,1
319,386,1
313,491,1
300,493,1
284,542,1
372,464,1
367,422,1
382,365,1
371,276,1
407,269,1
420,324,1
436,335,1
423,373,1
410,372,1
404,425,1
453,428,1
462,424,1
459,410,1
475,424,1
485,433,1
462,442,1
496,358,1
538,363,1
557,269,1
608,283,1
642,330,1
662,262,1
702,295,1
667,508,1
657,486,1
640,483,1
637,498,1
645,500,1
606,433,1
243,548,1
259,550,1
186,463,1
353,484,1
686,393,1
578,367,1
147,327,1
674,350,1
332,94,1
348,98,1
150,391,1
