X,Y,Z
300,189,1
266,386,1
457,362,1
574,386,1
597,350,1
586,309,1
551,350,1
542,351,1
428,454,1
420,448,1
418,453,1
503,452,1
490,455,1
568,446,1
569,470,1
481,470,1
476,463,1
468,473,1
475,484,1
456,493,1
454,483,1
444,492,1
478,502,1
468,495,1
490,510,1
534,514,1
396,502,1
383,504,1
410,509,1
428,539,1
443,539,1
460,554,1
461,537,1
462,525,1
453,517,1
452,526,1
468,513,1
462,509,1
493,528,1
534,544,1
538,532,1
551,543,1
561,535,1
574,518,1
569,503,1
546,556,1
550,573,1
564,582,1
496,593,1
365,514,1
352,502,1
516,102,1
517,115,1
530,97,1
534,108,1
538,120,1
526,123,1
504,124,1
498,138,1
496,165,1
486,168,1
483,160,1
512,197,1
518,200,1
562,197,1
570,190,1
542,170,1
240,202,1
232,194,1
284,479,1
240,449,1
256,502,1
272,594,1
388,576,1
374,588,1
386,595,1
464,164,1
474,174,1
510,153,1
558,116,1
222,542,1
232,592,1
168,588,1
176,539,1
192,539,1
203,536,1
116,538,1
116,530,1
100,533,1
86,522,1
213,356,1
214,342,1
213,324,1
196,322,1
202,333,1
201,346,1
196,356,1
189,338,1
180,327,1
138,482,1
108,458,1
96,454,1
98,443,1
110,444,1
44,575,1
48,588,1
42,525,1
32,525,1
36,441,1
36,431,1
27,436,1
47,435,1
84,390,1
97,383,1
83,377,1
134,363,1
109,364,1
101,362,1
96,349,1
84,347,1
93,334,1
92,319,1
77,330,1
71,344,1
502,149,1
62,333,1
52,322,1
73,593,1
96,270,1
86,291,1
86,307,1
49,234,1
48,246,1
36,245,1
32,251,1
36,263,1
16,263,1
8,275,1
19,289,1
38,284,1
19,276,1
57,279,1
52,302,1
81,279,1
78,270,1
60,242,1
18,176,1
30,182,1
74,320,1
60,310,1
48,310,1
13,356,1
4,352,1
31,293,1
76,260,1
71,253,1
61,253,1
58,264,1
38,304,1
67,306,1
72,302,1
74,293,1
540,21,1
539,32,1
592,201,1
595,219,1
6,503,1
279,131,1
