X,Y
178.5,66.3
176.5,82.3
252.5,83.3
217.5,90.3
306.5,97.3
216.5,98.3
289.5,99.3
329.5,102.3
347.5,107.5
306.5,113.5
334.5,120.5
393.5,130.5
376.5,131.5
356.5,146.5
332.5,160.5
343.5,173.5
475.7,182.5
360.5,186.5
433.7,189.5
446.7,191.5
526.7,196.5
729.0,196.3
652.864,198.409
631.864,199.409
714.864,199.409
25.3,209.5
545.7,211.5
616.864,212.409
97.3,215.5
19.3,219.5
244.5,221.5
215.5,224.5
364.5,225.5
606.864,225.409
535.7,226.5
596.864,231.409
170.5,232.5
558.7,232.5
197.5,234.5
234.5,235.5
98.3,236.5
441.7,237.5
21.3,245.5
188.5,246.5
439.7,249.5
758.3,250.5
285.5,251.5
150.5,252.5
317.5,252.5
110.3,255.5
409.5,256.5
20.3,257.5
593.7,261.5
764.3,262.5
296.5,264.5
98.3,266.5
270.5,268.5
150.5,270.5
415.7,270.5
563.7,270.5
605.7,270.5
256.5,272.5
519.7,272.5
782.3,280.5
407.5,282.5
41.3,283.5
104.3,284.5
382.5,284.5
610.7,285.5
159.5,288.5
256.5,290.5
175.5,291.5
55.3,292.5
74.3,295.5
190.5,301.5
517.7,304.5
738.136,305.591
91.3,306.5
495.7,306.5
547.682,311.682
77.3,312.5
558.682,312.682
610.682,312.682
345.5,322.7
206.5,323.7
472.682,327.682
372.5,350.7
484.682,354.682
108.409,361.864
527.682,361.682
691.885,361.885
220.5,363.7
529.682,373.682
781.115,374.885
587.833,375.75
99.409,377.864
429.682,378.682
702.0,393.0
426.682,394.682
347.5,401.7
469.682,402.682
140.409,406.864
290.5,409.7
163.409,410.864
351.5,410.7
111.409,411.864
210.409,415.864
578.885,415.885
303.5,416.7
445.682,416.682
480.682,416.682
329.5,420.7
120.409,426.864
261.409,430.864
668.0,439.0
254.409,443.864
384.5,448.7
620.885,451.885
770.0,452.0
562.885,456.885
397.5,464.7
561.885,474.885
399.5,483.7
618.0,496.0
99.3,498.0
660.0,502.0
95.3,504.0
104.3,512.0
472.75,514.833
446.75,515.833
754.0,519.0
415.5,526.0
786.0,526.0
110.3,530.0
767.0,530.0
93.136,531.045
92.136,566.045
107.136,568.045
73.136,571.045
404.591,589.136
563.0,590.0
494.885,591.115
