X,Y
181.3,35.5
196.3,47.5
155.3,82.5
222.3,92.5
197.3,96.5
162.3,104.5
280.3,116.5
303.3,116.5
708.3,227.5
717.3,227.5
327.3,231.5
689.3,231.5
732.3,231.5
771.3,231.5
665.3,232.5
681.3,232.5
782.3,234.5
598.3,235.5
791.3,235.5
303.3,238.5
60.3,242.5
708.3,242.5
520.3,244.5
685.3,244.5
543.3,248.5
585.3,249.5
699.3,251.5
481.3,252.5
717.3,254.5
244.3,259.5
389.3,260.5
356.3,262.5
335.3,264.5
42.3,273.5
30.3,278.5
533.3,279.5
555.3,283.5
37.3,289.5
530.3,292.5
62.3,295.5
637.3,306.5
654.3,306.5
342.3,314.5
141.3,318.5
45.3,326.5
43.3,333.5
662.3,364.5
125.3,539.5
249.3,547.5
124.3,559.5
797.3,593.5
