X,Y,Z
231,6,1
254,55,1
248,131,1
189,161,1
114,241,1
128,246,1
122,301,1
125,357,1
176,305,1
198,325,1
216,242,1
325,188,1
369,265,1
422,309,1
332,372,1
225,393,1
157,459,1
106,504,1
93,516,1
45,569,1
254,526,1
354,512,1
334,438,1
355,594,1
383,570,1
411,555,1
422,569,1
413,576,1
441,455,1
479,504,1
493,497,1
540,538,1
550,550,1
559,461,1
506,394,1
498,372,1
505,284,1
531,244,1
600,408,1
630,353,1
656,369,1
650,488,1
658,494,1
701,461,1
698,446,1
728,542,1
675,596,1
627,286,1
627,265,1
637,248,1
603,201,1
613,195,1
556,183,1
481,103,1
550,69,1
548,57,1
625,108,1
700,166,1
722,238,1
538,17,1
545,4,1
645,22,1
647,35,1
655,32,1
667,33,1
728,95,1
28,341,1
399,561,1
506,596,1
395,579,1
402,570,1
