X,Y,Z
36,511,1
44,486,1
42,463,1
31,459,1
18,438,1
28,441,1
20,420,1
34,426,1
36,369,1
36,358,1
44,347,1
5,300,1
61,290,1
161,310,1
116,243,1
97,246,1
38,204,1
17,159,1
73,70,1
58,56,1
268,71,1
251,85,1
267,104,1
222,391,1
240,393,1
276,416,1
298,494,1
314,496,1
314,512,1
314,392,1
325,375,1
324,265,1
389,322,1
369,402,1
414,452,1
446,482,1
458,492,1
456,508,1
459,420,1
472,404,1
484,390,1
456,402,1
461,384,1
471,377,1
470,364,1
459,365,1
449,355,1
434,361,1
443,372,1
448,380,1
461,267,1
506,311,1
561,353,1
521,448,1
615,489,1
601,419,1
606,433,1
621,430,1
571,297,1
595,296,1
626,339,1
697,382,1
690,476,1
706,468,1
757,509,1
784,376,1
730,300,1
737,309,1
750,300,1
759,309,1
740,291,1
755,283,1
751,274,1
759,268,1
724,193,1
713,79,1
618,49,1
783,141,1
20,448,1
