X,Y,Z
745,83,1
655,330,1
647,341,1
465,424,1
452,393,1
369,431,1
364,504,1
369,513,1
386,519,1
395,506,1
413,502,1
401,525,1
390,537,1
412,525,1
420,536,1
408,545,1
398,557,1
306,534,1
288,462,1
275,467,1
274,449,1
276,423,1
294,417,1
186,482,1
201,520,1
205,541,1
219,547,1
218,534,1
229,536,1
245,542,1
222,561,1
209,555,1
236,573,1
171,462,1
122,450,1
73,462,1
65,441,1
183,424,1
166,413,1
152,401,1
146,410,1
126,405,1
131,391,1
182,383,1
97,347,1
88,329,1
86,283,1
131,249,1
184,305,1
267,308,1
252,296,1
210,261,1
172,219,1
272,244,1
276,228,1
269,220,1
279,218,1
234,181,1
255,216,1
151,154,1
178,138,1
189,93,1
259,109,1
286,83,1
288,53,1
223,36,1
223,23,1
279,438,1
172,425,1
256,512,1
