X,Y
6.3,9.5
700.3,10.5
25.3,14.5
753.3,14.5
741.3,26.5
706.3,28.5
728.3,32.5
294.3,34.5
17.967,41.633
308.3,48.5
761.3,49.5
266.3,53.5
285.3,61.5
305.3,65.5
240.3,72.5
328.3,76.5
222.3,80.5
314.3,80.5
253.3,82.5
237.3,84.5
268.3,85.5
206.3,89.5
238.3,97.5
29.136,98.591
254.3,98.5
190.3,100.5
182.3,102.5
206.3,109.5
530.3,109.5
234.3,110.5
130.188,117.312
258.3,116.5
194.3,117.5
148.3,121.5
113.885,122.577
356.3,124.5
668.3,128.5
141.3,132.5
230.3,132.5
5.3,133.5
178.3,133.5
129.711,136.342
30.3,138.5
85.3,138.5
202.3,138.5
54.3,140.5
17.3,144.5
174.346,145.269
153.346,146.038
165.95,146.45
186.346,146.038
205.5,152.786
232.3,154.5
762.3,154.5
200.367,157.033
158.556,158.722
174.417,158.167
744.3,157.5
222.3,158.5
786.3,161.5
206.318,166.318
594.3,166.5
218.136,168.591
240.3,170.5
284.3,170.5
580.3,170.5
194.136,173.409
749.3,173.5
18.3,174.5
361.3,174.5
177.962,176.346
765.3,177.5
208.3,178.5
220.3,181.5
574.3,184.5
741.3,184.5
776.3,185.5
392.3,189.5
350.3,192.5
589.3,192.5
564.3,196.5
612.3,196.5
580.3,198.5
41.3,206.5
296.3,206.5
338.3,208.5
550.3,208.5
410.3,210.5
538.3,212.5
578.3,212.5
522.3,213.5
768.3,220.5
285.5,221.5
321.3,221.5
256.3,222.5
305.3,222.5
332.3,222.5
573.3,225.5
192.3,226.5
232.3,226.5
546.3,228.5
313.3,229.5
349.3,229.5
532.3,229.5
424.3,230.5
508.3,230.5
328.3,233.5
298.3,236.5
441.3,236.5
765.3,237.5
314.3,238.5
525.3,240.5
788.3,240.5
204.3,241.5
409.3,241.5
337.3,242.5
429.3,242.5
460.3,242.5
544.3,246.5
233.3,248.5
285.3,248.5
360.3,248.5
376.3,248.5
600.3,250.5
389.3,252.5
517.3,258.5
405.3,260.5
566.3,260.5
180.3,261.5
682.3,261.5
247.962,264.346
265.3,264.5
386.3,264.5
582.3,264.5
609.3,264.5
593.3,265.5
424.3,268.5
552.3,268.5
273.3,269.5
296.3,269.5
538.3,270.5
120.3,272.5
238.1,273.9
261.4,274.55
702.3,273.5
578.3,277.5
80.3,278.5
102.3,278.5
312.3,278.5
612.3,278.5
232.184,280.605
590.3,280.5
721.3,280.5
252.643,281.714
538.3,284.5
680.3,284.5
294.119,286.548
553.3,285.5
664.3,285.5
249.577,289.269
97.812,290.375
234.214,290.0
320.3,290.5
113.444,293.778
706.3,293.5
280.3,298.5
306.3,301.5
672.3,302.5
690.3,302.5
749.3,305.5
261.3,306.5
296.3,308.5
33.3,312.5
324.3,313.5
766.3,313.5
49.115,318.885
121.3,318.5
390.3,318.5
356.3,325.5
368.3,328.5
105.3,333.5
117.714,336.286
45.3,336.5
126.3,336.5
380.3,336.5
260.3,337.5
632.3,338.5
524.3,340.5
545.3,341.5
462.3,346.5
580.3,349.5
393.3,353.5
40.3,356.5
121.136,357.409
449.3,357.5
52.3,358.5
682.3,358.5
288.3,360.5
468.3,361.5
365.3,365.5
94.3,366.5
492.3,366.5
121.3,368.5
664.3,370.5
449.3,374.5
42.3,376.5
786.3,378.5
469.3,380.5
593.3,380.5
481.3,381.5
689.3,381.5
125.3,384.5
548.3,385.5
664.3,388.5
160.3,393.5
733.3,394.5
140.333,397.333
586.3,398.5
560.3,400.5
296.3,401.5
653.3,401.5
685.3,401.5
408.3,404.5
600.3,406.5
772.3,406.5
137.3,408.5
151.731,408.654
182.136,409.409
272.3,410.5
397.3,414.5
133.286,417.143
142.3,416.5
422.3,416.5
173.553,418.447
157.0,418.5
293.3,422.5
189.312,426.312
780.3,426.5
162.5,428.25
253.3,428.5
137.5,430.591
705.3,430.5
388.3,433.5
578.3,433.5
609.3,433.5
149.633,434.7
308.3,434.5
730.3,437.5
770.3,440.5
181.885,442.269
749.3,441.5
365.3,442.5
429.3,442.5
513.3,442.5
574.3,445.5
586.3,445.5
238.3,446.5
117.3,448.5
398.3,449.5
597.3,450.5
205.938,452.125
93.3,452.5
369.3,452.5
229.3,457.5
384.3,457.5
178.3,458.5
482.3,458.5
502.3,458.5
560.3,458.5
193.3,460.5
405.3,461.5
286.3,468.5
364.3,470.5
120.3,472.5
449.3,472.5
414.3,473.5
497.3,473.5
94.3,477.5
394.3,477.5
372.3,478.5
766.3,486.5
586.3,490.5
322.3,492.5
561.3,492.5
749.3,497.5
596.3,500.5
770.3,509.5
572.3,510.5
694.3,513.5
282.3,518.5
497.3,521.5
489.3,522.5
598.3,524.5
713.3,525.5
452.3,528.5
477.3,534.5
614.3,537.5
581.3,538.5
589.3,549.5
668.3,552.5
576.3,553.5
736.3,553.5
624.3,556.5
637.3,561.5
597.3,568.5
72.3,573.5
712.3,573.5
230.3,577.5
673.3,577.5
228.3,585.5
210.3,588.5
305.3,590.5
