X,Y,Z
20,28,1
12,91,1
32,96,1
49,94,1
64,80,1
63,97,1
36,104,1
53,111,1
30,116,1
43,123,1
53,126,1
62,118,1
80,103,1
70,131,1
83,119,1
93,106,1
90,93,1
110,93,1
122,81,1
129,66,1
105,27,1
165,23,1
212,5,1
210,49,1
183,64,1
162,71,1
144,70,1
136,84,1
137,97,1
186,83,1
187,106,1
190,117,1
207,114,1
215,125,1
217,112,1
214,141,1
196,143,1
196,131,1
184,126,1
184,147,1
167,145,1
168,131,1
173,119,1
112,149,1
76,141,1
72,149,1
49,139,1
52,150,1
58,162,1
83,160,1
76,171,1
65,178,1
58,194,1
40,188,1
45,171,1
35,144,1
33,157,1
23,162,1
15,175,1
5,237,1
34,206,1
45,204,1
60,210,1
68,196,1
80,188,1
97,169,1
120,181,1
100,189,1
114,194,1
137,179,1
153,183,1
88,198,1
87,215,1
105,227,1
58,231,1
42,228,1
45,219,1
68,233,1
83,244,1
91,240,1
70,247,1
62,262,1
56,269,1
37,278,1
68,277,1
83,274,1
77,287,1
107,287,1
83,293,1
102,259,1
118,280,1
122,291,1
108,300,1
134,291,1
134,278,1
125,261,1
138,257,1
149,277,1
157,282,1
157,260,1
171,260,1
185,256,1
188,267,1
175,279,1
178,288,1
156,299,1
166,311,1
178,303,1
192,291,1
194,280,1
210,280,1
208,304,1
221,314,1
228,320,1
226,300,1
215,272,1
205,257,1
196,222,1
173,221,1
195,205,1
215,206,1
206,233,1
215,222,1
214,242,1
222,233,1
224,256,1
237,236,1
237,211,1
257,223,1
258,204,1
267,208,1
274,233,1
281,233,1
283,254,1
276,252,1
262,252,1
249,258,1
237,270,1
234,279,1
222,271,1
253,274,1
238,293,1
245,293,1
254,294,1
254,283,1
273,287,1
275,272,1
275,294,1
270,301,1
258,309,1
246,313,1
258,330,1
272,317,1
278,335,1
291,343,1
338,305,1
330,241,1
343,245,1
338,230,1
355,235,1
367,235,1
382,226,1
375,245,1
390,245,1
400,215,1
405,204,1
420,204,1
414,196,1
424,184,1
424,176,1
427,160,1
435,158,1
432,146,1
440,175,1
448,214,1
386,203,1
386,213,1
367,212,1
367,195,1
357,204,1
351,218,1
339,213,1
343,201,1
458,260,1
471,260,1
473,208,1
498,212,1
486,247,1
501,261,1
512,258,1
515,232,1
542,264,1
533,283,1
526,293,1
488,290,1
487,309,1
506,312,1
505,299,1
519,310,1
530,325,1
472,342,1
472,335,1
466,334,1
448,300,1
445,289,1
456,276,1
446,270,1
472,282,1
482,272,1
494,280,1
534,248,1
554,244,1
516,246,1
512,214,1
517,201,1
517,191,1
500,196,1
485,198,1
480,214,1
465,188,1
460,175,1
474,165,1
461,141,1
458,127,1
463,117,1
451,323,1
438,310,1
478,228,1
500,224,1
561,230,1
577,240,1
543,224,1
531,228,1
577,222,1
565,215,1
567,202,1
577,212,1
582,201,1
590,183,1
605,192,1
616,183,1
624,199,1
624,209,1
604,214,1
591,233,1
584,246,1
622,228,1
632,220,1
639,235,1
648,212,1
639,201,1
636,192,1
647,200,1
655,190,1
674,225,1
679,228,1
669,240,1
679,249,1
690,243,1
699,237,1
706,225,1
732,223,1
687,204,1
697,204,1
709,214,1
719,214,1
716,184,1
708,196,1
692,188,1
713,171,1
712,157,1
727,152,1
734,138,1
750,166,1
759,183,1
749,193,1
744,207,1
732,203,1
753,207,1
763,201,1
723,165,1
747,175,1
716,139,1
740,154,1
759,107,1
758,91,1
750,83,1
739,73,1
726,80,1
736,90,1
745,99,1
739,106,1
660,141,1
636,155,1
620,156,1
613,147,1
615,134,1
603,144,1
603,160,1
614,170,1
658,333,1
659,353,1
640,351,1
653,360,1
673,357,1
650,383,1
629,365,1
629,377,1
610,376,1
589,366,1
406,482,1
419,442,1
398,436,1
390,441,1
385,429,1
369,444,1
377,465,1
398,464,1
413,454,1
354,414,1
428,389,1
401,347,1
377,348,1
361,347,1
464,296,1
524,217,1
542,216,1
546,169,1
551,157,1
541,157,1
506,130,1
503,114,1
388,146,1
322,150,1
309,157,1
292,165,1
273,187,1
276,194,1
258,149,1
300,145,1
318,144,1
327,136,1
345,130,1
393,92,1
434,61,1
416,37,1
409,20,1
424,11,1
430,24,1
378,35,1
350,44,1
348,31,1
360,9,1
348,15,1
340,4,1
331,20,1
318,5,1
316,23,1
296,29,1
296,11,1
283,12,1
264,6,1
271,1,1
283,44,1
277,60,1
295,60,1
240,44,1
264,46,1
247,83,1
287,110,1
303,99,1
414,470,1
163,355,1
149,369,1
137,364,1
125,374,1
147,382,1
149,393,1
129,396,1
134,415,1
121,419,1
114,400,1
102,444,1
87,440,1
90,448,1
98,463,1
65,485,1
52,491,1
47,500,1
39,510,1
23,512,1
23,500,1
22,482,1
22,467,1
33,454,1
22,445,1
15,456,1
6,448,1
3,462,1
7,472,1
5,478,1
76,392,1
25,371,1
52,331,1
23,430,1
62,469,1
78,462,1
635,340,1
642,333,1
654,314,1
681,333,1
592,289,1
577,306,1
623,328,1
112,448,1
4,517,1
198,239,1
