X,Y
56.3,12.5
372.3,13.5
478.3,13.5
200.3,14.5
160.3,16.5
429.3,16.5
490.3,17.5
14.3,20.5
602.3,20.5
300.3,21.5
225.3,22.5
257.3,25.5
318.3,26.5
366.3,29.5
422.3,32.5
269.3,34.5
594.3,34.5
485.3,38.5
498.3,38.5
433.3,45.5
221.3,50.5
48.3,54.5
94.3,57.5
370.3,58.5
418.3,60.5
544.3,60.5
768.3,60.5
172.3,64.5
201.3,64.5
240.3,68.5
217.3,69.5
465.3,78.5
288.3,80.5
132.3,82.5
489.3,82.5
14.3,89.5
244.3,97.5
137.3,100.5
166.3,100.5
433.3,100.5
309.3,105.5
150.3,106.5
362.3,108.5
296.3,109.5
400.3,110.5
325.3,112.5
645.3,116.5
600.3,124.5
328.3,126.5
292.3,132.5
98.3,136.5
580.3,136.5
164.3,138.5
137.3,140.5
221.3,141.5
246.3,148.5
188.3,149.5
684.3,149.5
381.3,150.5
604.3,150.5
398.3,152.5
640.3,156.5
149.3,161.5
342.3,165.5
300.3,166.5
358.3,166.5
700.3,166.5
373.3,168.5
445.3,169.5
176.3,170.5
486.3,170.5
621.3,170.5
324.3,172.5
744.3,173.5
56.3,177.5
221.3,177.5
520.3,177.5
300.3,178.5
449.3,180.5
786.3,180.5
21.3,181.5
265.3,184.5
557.3,185.5
661.3,186.5
133.3,188.5
44.3,189.5
593.3,189.5
320.3,190.5
234.3,192.5
173.3,193.5
440.3,193.5
624.3,193.5
741.3,196.5
728.3,197.5
265.3,198.5
97.3,201.5
282.3,204.5
400.3,204.5
256.3,205.5
462.3,206.5
661.3,209.5
44.3,210.5
542.3,210.5
24.3,212.5
389.3,212.5
737.3,212.5
492.3,214.5
597.3,214.5
714.3,214.5
117.3,216.5
313.3,216.5
629.3,216.5
449.3,218.5
298.3,220.5
216.3,221.5
232.3,226.5
406.3,226.5
510.3,230.5
649.3,232.5
196.3,236.5
364.3,236.5
100.3,241.5
480.3,242.5
718.3,242.5
421.3,244.5
584.3,250.5
754.3,250.5
536.3,252.5
261.3,253.5
440.3,253.5
706.3,253.5
206.3,254.5
302.3,262.5
240.3,264.5
528.3,264.5
405.3,265.5
8.3,266.5
56.3,268.5
548.3,268.5
322.3,270.5
709.3,274.5
224.3,277.5
98.3,278.5
129.3,278.5
534.3,280.5
112.3,281.5
584.3,282.5
245.3,284.5
433.3,285.5
232.3,288.5
446.3,288.5
614.3,288.5
716.3,288.5
12.3,289.5
646.3,289.5
100.3,290.5
257.3,294.5
372.3,294.5
329.3,296.5
562.3,300.5
661.3,300.5
544.3,301.5
686.3,301.5
704.3,302.5
249.3,306.5
362.3,306.5
764.3,306.5
261.3,308.5
281.3,313.5
169.3,320.5
301.3,320.5
245.3,322.5
354.3,322.5
445.3,325.5
173.3,328.5
488.3,328.5
380.3,329.5
272.3,330.5
472.3,330.5
648.3,330.5
85.3,334.5
754.3,337.5
144.3,338.5
165.3,342.5
352.3,344.5
210.3,345.5
362.3,348.5
201.3,356.5
278.3,358.5
112.3,360.5
620.3,360.5
178.3,362.5
8.3,365.5
416.3,365.5
457.3,365.5
594.3,368.5
640.3,368.5
388.3,372.5
548.3,374.5
109.3,376.5
398.3,376.5
445.3,378.5
482.3,380.5
221.3,385.5
597.3,389.5
710.3,390.5
54.3,393.5
345.3,393.5
201.3,400.5
449.3,400.5
572.3,404.5
410.3,405.5
232.3,406.5
69.3,408.5
712.3,409.5
733.3,409.5
325.3,410.5
614.3,410.5
357.3,416.5
460.3,416.5
338.3,418.5
473.3,420.5
498.3,422.5
208.3,428.5
8.3,430.5
228.3,430.5
250.3,430.5
462.3,432.5
200.3,433.5
673.3,434.5
300.3,436.5
657.3,444.5
686.3,445.5
530.3,446.5
189.3,448.5
676.3,448.5
700.3,448.5
748.3,448.5
264.3,450.5
277.3,453.5
597.3,454.5
661.3,457.5
456.3,458.5
673.3,458.5
404.3,460.5
698.3,460.5
205.3,461.5
221.3,461.5
281.3,461.5
610.3,462.5
26.3,468.5
272.3,468.5
689.3,469.5
582.3,470.5
96.3,473.5
284.3,473.5
596.3,473.5
616.3,474.5
788.3,474.5
452.3,477.5
665.3,478.5
264.3,481.5
422.3,481.5
480.3,481.5
682.3,484.5
782.3,485.5
496.3,486.5
461.3,489.5
578.3,489.5
198.3,490.5
528.3,492.5
336.3,493.5
766.3,496.5
662.3,497.5
270.3,500.5
777.3,501.5
386.3,502.5
513.3,502.5
578.3,505.5
160.3,508.5
481.3,512.5
732.3,514.5
221.3,520.5
244.3,520.5
632.3,521.5
202.3,522.5
264.3,524.5
585.3,524.5
221.3,533.5
457.3,533.5
440.3,534.5
284.3,538.5
236.3,540.5
332.3,540.5
145.3,541.5
114.3,542.5
452.3,544.5
692.3,550.5
128.3,553.5
241.3,553.5
325.3,553.5
220.3,554.5
377.3,560.5
517.3,561.5
258.3,562.5
581.3,565.5
70.3,574.5
246.3,574.5
128.3,576.5
300.3,582.5
25.3,584.5
149.3,585.5
173.3,589.5
