X,Y,Z
97,198,1
118,247,1
74,287,1
40,286,1
18,325,1
82,339,1
141,327,1
125,387,1
102,461,1
115,468,1
96,474,1
110,479,1
96,489,1
110,498,1
121,502,1
123,526,1
115,552,1
377,537,1
393,535,1
394,552,1
355,453,1
317,431,1
303,430,1
237,348,1
396,434,1
410,414,1
447,443,1
499,493,1
522,518,1
536,529,1
536,549,1
403,306,1
469,364,1
544,305,1
528,396,1
515,402,1
524,411,1
529,420,1
534,406,1
549,402,1
555,414,1
543,425,1
538,438,1
538,459,1
545,453,1
555,445,1
564,432,1
600,487,1
694,528,1
769,514,1
786,507,1
700,468,1
688,469,1
684,459,1
637,392,1
589,351,1
656,339,1
674,334,1
709,381,1
776,422,1
696,89,1
786,119,1
571,20,1
558,28,1
671,10,1
353,113,1
331,126,1
346,144,1
180,339,1
