X,Y,Z
324,430,1
361,415,1
387,399,1
377,385,1
391,368,1
396,384,1
401,373,1
403,401,1
422,420,1
434,421,1
432,439,1
445,435,1
426,451,1
430,473,1
439,454,1
442,467,1
447,462,1
446,479,1
453,485,1
458,475,1
470,488,1
476,476,1
468,464,1
484,459,1
503,467,1
511,455,1
514,442,1
503,435,1
490,438,1
475,446,1
459,422,1
504,394,1
490,395,1
511,380,1
524,385,1
478,370,1
497,360,1
500,348,1
486,348,1
401,306,1
412,331,1
424,330,1
421,317,1
434,321,1
448,324,1
454,332,1
446,348,1
487,327,1
490,309,1
499,296,1
506,280,1
505,269,1
313,419,1
325,417,1
299,414,1
311,386,1
307,369,1
321,374,1
319,344,1
328,344,1
297,366,1
287,371,1
281,359,1
270,355,1
273,365,1
276,377,1
266,377,1
271,387,1
284,392,1
279,407,1
264,410,1
263,401,1
251,392,1
238,389,1
225,423,1
191,398,1
195,429,1
207,428,1
209,440,1
198,459,1
209,469,1
218,478,1
231,484,1
288,464,1
274,473,1
279,489,1
293,498,1
279,503,1
307,490,1
306,501,1
301,507,1
313,513,1
325,504,1
340,497,1
356,485,1
366,471,1
372,478,1
380,467,1
352,514,1
362,523,1
326,522,1
296,482,1
270,488,1
326,439,1
275,337,1
346,323,1
323,324,1
311,317,1
303,305,1
296,298,1
337,272,1
303,264,1
345,537,1
371,555,1
314,565,1
308,579,1
290,575,1
275,566,1
260,558,1
259,577,1
214,504,1
201,495,1
196,488,1
204,536,1
225,542,1
217,521,1
226,528,1
201,523,1
263,315,1
237,302,1
245,290,1
250,301,1
265,291,1
280,296,1
226,321,1
217,309,1
204,305,1
195,313,1
197,324,1
246,570,1
237,560,1
229,566,1
222,561,1
234,578,1
207,579,1
199,580,1
212,594,1
219,583,1
489,258,1
518,258,1
531,261,1
548,263,1
562,268,1
563,290,1
568,300,1
550,312,1
564,318,1
508,485,1
489,490,1
506,504,1
519,500,1
498,532,1
506,520,1
518,522,1
528,481,1
553,437,1
562,423,1
572,427,1
593,433,1
600,440,1
606,456,1
592,454,1
582,464,1
576,457,1
554,456,1
559,474,1
548,471,1
541,463,1
568,492,1
538,502,1
548,511,1
532,515,1
550,535,1
562,521,1
580,522,1
580,510,1
596,521,1
621,525,1
611,532,1
615,543,1
603,546,1
599,556,1
619,558,1
635,559,1
645,545,1
647,533,1
662,538,1
521,553,1
511,560,1
524,537,1
534,535,1
544,544,1
514,578,1
549,578,1
540,567,1
551,590,1
568,574,1
583,582,1
582,569,1
571,561,1
565,548,1
582,552,1
679,562,1
696,549,1
682,495,1
705,508,1
410,552,1
422,554,1
442,549,1
476,556,1
470,571,1
458,564,1
439,566,1
433,575,1
427,569,1
415,570,1
416,583,1
406,589,1
460,582,1
468,590,1
660,565,1
661,577,1
669,577,1
665,584,1
677,591,1
688,584,1
707,575,1
706,559,1
711,547,1
728,557,1
720,573,1
731,577,1
720,517,1
739,435,1
729,450,1
717,458,1
732,462,1
725,471,1
710,476,1
698,479,1
700,471,1
688,465,1
684,474,1
674,424,1
667,434,1
658,419,1
674,411,1
687,405,1
691,413,1
712,418,1
725,429,1
705,431,1
695,429,1
682,441,1
694,445,1
711,445,1
706,456,1
596,386,1
617,389,1
631,391,1
649,397,1
651,386,1
640,404,1
590,324,1
578,318,1
581,299,1
579,285,1
608,296,1
617,286,1
622,297,1
627,308,1
682,294,1
687,314,1
706,315,1
719,327,1
726,340,1
731,327,1
743,321,1
171,406,1
180,424,1
186,441,1
183,464,1
150,479,1
145,432,1
112,472,1
146,513,1
158,514,1
154,525,1
165,536,1
174,519,1
181,537,1
186,523,1
152,376,1
160,350,1
144,358,1
136,346,1
92,375,1
107,380,1
119,368,1
100,391,1
89,400,1
82,418,1
91,426,1
110,412,1
114,400,1
716,38,1
732,46,1
722,49,1
684,34,1
665,26,1
655,33,1
667,37,1
676,74,1
700,57,1
734,67,1
748,66,1
745,74,1
759,74,1
774,69,1
781,81,1
779,5,1
755,108,1
765,118,1
785,41,1
769,159,1
778,153,1
779,172,1
779,183,1
778,196,1
776,205,1
766,210,1
750,201,1
742,190,1
751,173,1
737,175,1
716,196,1
703,168,1
657,176,1
649,192,1
742,368,1
757,384,1
769,374,1
779,392,1
772,408,1
795,406,1
780,435,1
792,433,1
787,442,1
769,474,1
767,488,1
766,499,1
756,502,1
746,515,1
760,518,1
782,515,1
756,536,1
751,547,1
767,543,1
786,544,1
767,523,1
793,532,1
793,517,1
174,105,1
186,102,1
142,66,1
145,49,1
176,188,1
166,177,1
163,164,1
162,220,1
156,229,1
177,224,1
158,262,1
206,243,1
221,231,1
224,218,1
240,222,1
237,239,1
236,255,1
112,572,1
105,576,1
90,534,1
86,519,1
73,516,1
542,101,1
539,87,1
530,97,1
525,84,1
517,91,1
516,104,1
521,114,1
559,102,1
555,90,1
569,89,1
582,83,1
577,69,1
499,147,1
497,125,1
502,111,1
481,135,1
469,127,1
452,137,1
532,243,1
524,232,1
533,226,1
452,299,1
449,289,1
645,346,1
103,344,1
114,351,1
122,342,1
108,328,1
109,312,1
103,305,1
106,292,1
98,286,1
112,281,1
132,294,1
144,296,1
278,250,1
286,258,1
291,244,1
96,136,1
81,136,1
72,154,1
65,170,1
46,164,1
364,230,1
372,257,1
386,261,1
385,243,1
400,246,1
74,329,1
86,323,1
699,587,1
694,598,1
708,587,1
717,589,1
726,595,1
742,523,1
794,323,1
754,302,1
764,309,1
766,281,1
757,272,1
419,299,1
420,288,1
246,201,1
257,212,1
259,190,1
245,182,1
238,190,1
241,138,1
236,593,1
66,574,1
213,21,1
202,25,1
196,13,1
215,7,1
229,21,1
58,363,1
44,371,1
50,382,1
47,397,1
47,409,1
34,399,1
25,384,1
33,372,1
22,367,1
26,359,1
57,462,1
322,266,1
184,580,1
170,578,1
496,26,1
453,9,1
499,7,1
505,50,1
468,63,1
651,276,1
643,268,1
639,256,1
604,260,1
594,254,1
474,330,1
579,443,1
437,588,1
470,273,1
472,260,1
432,262,1
576,204,1
602,201,1
646,223,1
626,198,1
620,82,1
67,317,1
62,304,1
61,332,1
52,319,1
52,551,1
46,559,1
22,524,1
20,514,1
8,530,1
554,203,1
570,184,1
574,174,1
556,174,1
551,160,1
542,172,1
534,161,1
521,210,1
673,244,1
684,243,1
680,260,1
790,481,1
793,461,1
74,208,1
104,230,1
118,228,1
98,258,1
132,146,1
310,252,1
324,242,1
336,242,1
416,246,1
458,235,1
460,245,1
576,271,1
598,128,1
619,148,1
684,112,1
680,122,1
660,128,1
661,138,1
713,265,1
733,259,1
732,251,1
532,200,1
467,207,1
135,182,1
127,197,1
110,213,1
120,214,1
110,192,1
102,178,1
92,191,1
108,150,1
112,140,1
125,136,1
117,154,1
399,596,1
565,447,1
286,480,1
629,99,1
787,52,1
778,506,1
284,278,1
292,227,1
160,88,1
111,18,1
104,29,1
701,141,1
622,126,1
649,103,1
44,512,1
49,528,1
701,247,1
457,277,1
589,537,1
533,552,1
274,224,1
23,436,1
576,17,1
580,8,1
