X,Y,Z
160,26,1
139,68,1
210,18,1
215,40,1
262,47,1
282,41,1
293,27,1
294,52,1
280,56,1
290,63,1
240,87,1
190,132,1
209,139,1
223,155,1
233,147,1
211,189,1
130,161,1
30,165,1
22,220,1
80,286,1
72,297,1
86,306,1
28,330,1
23,341,1
5,390,1
20,398,1
10,408,1
22,412,1
36,409,1
15,535,1
5,579,1
61,531,1
92,466,1
82,440,1
94,445,1
103,456,1
107,437,1
95,426,1
83,414,1
91,388,1
102,373,1
54,379,1
125,318,1
84,259,1
94,249,1
103,233,1
120,230,1
112,242,1
125,245,1
118,259,1
200,271,1
213,283,1
235,283,1
254,257,1
250,249,1
262,255,1
264,273,1
230,332,1
206,363,1
176,369,1
164,369,1
148,380,1
124,427,1
121,445,1
116,456,1
139,435,1
152,432,1
127,527,1
144,535,1
160,565,1
215,565,1
188,487,1
172,484,1
181,471,1
196,398,1
183,392,1
257,398,1
259,420,1
246,460,1
241,514,1
254,529,1
277,513,1
293,500,1
293,516,1
281,522,1
299,581,1
314,595,1
325,562,1
348,521,1
377,558,1
392,571,1
380,581,1
364,591,1
346,590,1
395,515,1
407,520,1
408,507,1
427,495,1
422,474,1
445,474,1
461,459,1
456,439,1
450,450,1
472,426,1
443,428,1
434,434,1
419,420,1
424,406,1
409,399,1
417,395,1
407,385,1
395,384,1
381,386,1
346,381,1
312,372,1
305,387,1
333,411,1
344,422,1
359,439,1
358,454,1
422,372,1
448,375,1
466,375,1
503,398,1
518,418,1
419,354,1
395,361,1
388,372,1
385,351,1
401,344,1
412,332,1
421,340,1
398,321,1
396,332,1
375,327,1
370,309,1
373,345,1
350,308,1
335,314,1
306,308,1
309,323,1
283,330,1
268,329,1
342,260,1
356,259,1
346,247,1
328,236,1
341,225,1
352,213,1
306,190,1
299,206,1
298,139,1
317,147,1
335,132,1
322,125,1
312,114,1
322,107,1
327,89,1
369,34,1
417,34,1
393,65,1
385,76,1
389,85,1
397,99,1
401,81,1
425,73,1
424,89,1
441,83,1
445,69,1
477,31,1
458,18,1
473,15,1
492,25,1
540,18,1
582,38,1
529,58,1
490,56,1
461,96,1
482,99,1
497,120,1
511,120,1
537,116,1
545,130,1
559,143,1
552,157,1
573,204,1
557,210,1
542,218,1
560,230,1
576,245,1
553,243,1
553,259,1
532,231,1
532,249,1
522,265,1
535,274,1
527,299,1
513,302,1
502,291,1
487,283,1
472,283,1
445,242,1
419,240,1
409,258,1
396,251,1
432,193,1
423,188,1
461,150,1
476,203,1
596,106,1
635,83,1
640,68,1
651,71,1
663,61,1
676,7,1
727,29,1
763,68,1
787,143,1
765,148,1
731,109,1
694,165,1
626,146,1
710,178,1
617,194,1
624,205,1
639,208,1
649,223,1
632,221,1
621,236,1
639,233,1
647,231,1
642,253,1
655,246,1
671,243,1
663,230,1
668,217,1
678,205,1
660,199,1
647,198,1
696,215,1
693,233,1
673,227,1
650,301,1
637,296,1
663,307,1
681,339,1
688,350,1
693,364,1
689,375,1
679,361,1
670,369,1
671,344,1
663,355,1
649,354,1
649,372,1
632,367,1
633,354,1
649,341,1
642,329,1
642,318,1
624,339,1
623,356,1
623,367,1
608,351,1
608,361,1
608,372,1
600,346,1
601,330,1
587,350,1
603,409,1
560,407,1
631,417,1
631,437,1
647,425,1
663,421,1
681,419,1
692,422,1
701,427,1
678,433,1
725,424,1
724,407,1
733,408,1
737,423,1
748,409,1
744,392,1
731,389,1
725,380,1
784,469,1
784,492,1
763,494,1
752,487,1
730,488,1
721,490,1
707,502,1
721,511,1
736,505,1
758,503,1
766,515,1
756,522,1
739,516,1
728,524,1
718,525,1
725,540,1
742,535,1
728,562,1
716,561,1
705,571,1
708,580,1
687,585,1
696,590,1
713,595,1
684,595,1
623,564,1
663,519,1
674,506,1
659,502,1
671,490,1
656,490,1
590,379,1
576,162,1
551,182,1
585,194,1
