X,Y,Z
350,527,1
301,535,1
215,519,1
187,516,1
142,494,1
153,481,1
153,455,1
157,440,1
175,419,1
212,397,1
244,446,1
226,461,1
261,470,1
307,467,1
286,450,1
276,425,1
344,475,1
354,485,1
373,474,1
394,500,1
408,500,1
388,486,1
401,476,1
408,464,1
423,471,1
430,482,1
457,483,1
445,465,1
461,431,1
450,423,1
436,423,1
419,414,1
416,431,1
358,435,1
361,411,1
403,383,1
394,388,1
380,378,1
315,397,1
301,398,1
308,384,1
344,386,1
335,386,1
336,376,1
319,375,1
310,363,1
342,347,1
345,317,1
338,301,1
369,276,1
446,291,1
461,298,1
449,356,1
460,356,1
465,361,1
485,375,1
484,353,1
489,335,1
489,475,1
490,489,1
489,503,1
476,423,1
488,434,1
489,418,1
232,370,1
231,354,1
301,283,1
302,301,1
288,312,1
263,333,1
266,317,1
263,283,1
246,309,1
204,354,1
184,362,1
158,367,1
107,408,1
77,412,1
43,493,1
24,379,1
5,336,1
18,304,1
30,303,1
118,331,1
107,354,1
100,366,1
102,383,1
86,383,1
86,362,1
96,350,1
87,336,1
87,348,1
91,319,1
101,309,1
94,302,1
77,299,1
76,307,1
103,284,1
110,296,1
121,290,1
126,281,1
146,297,1
143,309,1
153,301,1
163,293,1
167,302,1
173,310,1
191,298,1
203,299,1
197,267,1
218,258,1
230,263,1
236,227,1
324,207,1
302,181,1
289,177,1
277,221,1
273,206,1
256,206,1
265,194,1
257,183,1
243,183,1
237,170,1
245,168,1
179,257,1
178,248,1
168,235,1
180,234,1
190,240,1
192,220,1
179,218,1
178,208,1
167,207,1
168,217,1
152,223,1
154,213,1
185,199,1
186,184,1
175,181,1
182,158,1
124,188,1
138,175,1
86,247,1
72,236,1
67,217,1
75,209,1
82,195,1
64,196,1
52,203,1
51,216,1
44,226,1
90,168,1
82,153,1
78,130,1
100,135,1
114,143,1
122,149,1
123,165,1
9,143,1
25,140,1
32,148,1
44,140,1
54,134,1
35,131,1
18,118,1
18,106,1
33,117,1
45,118,1
61,117,1
66,105,1
57,91,1
55,107,1
40,101,1
46,86,1
28,98,1
29,84,1
305,152,1
295,138,1
280,124,1
278,101,1
266,102,1
251,97,1
266,92,1
276,78,1
273,61,1
257,61,1
220,47,1
212,47,1
206,112,1
182,114,1
185,105,1
189,96,1
199,82,1
188,82,1
177,101,1
165,99,1
161,61,1
149,60,1
138,51,1
122,61,1
173,15,1
137,9,1
123,4,1
127,16,1
98,36,1
88,20,1
27,20,1
40,30,1
49,34,1
58,29,1
65,19,1
363,75,1
371,63,1
353,61,1
336,48,1
346,47,1
353,36,1
364,50,1
395,11,1
406,18,1
453,5,1
462,13,1
453,19,1
476,29,1
488,18,1
495,3,1
492,52,1
507,57,1
553,65,1
535,61,1
545,50,1
557,43,1
565,25,1
578,6,1
610,8,1
622,8,1
642,7,1
625,22,1
642,20,1
644,30,1
666,8,1
654,7,1
656,26,1
666,37,1
677,34,1
683,28,1
693,15,1
652,17,1
641,77,1
612,75,1
602,66,1
592,53,1
777,4,1
766,21,1
757,31,1
753,43,1
754,61,1
729,27,1
735,51,1
731,78,1
716,85,1
790,87,1
767,146,1
777,146,1
777,159,1
768,159,1
677,120,1
686,120,1
690,104,1
680,93,1
670,105,1
645,102,1
659,113,1
