X,Y,Z
24,13,1
37,11,1
49,18,1
67,15,1
79,9,1
104,6,1
94,10,1
99,20,1
111,11,1
85,26,1
63,30,1
53,34,1
66,46,1
83,44,1
99,39,1
110,32,1
124,27,1
142,33,1
141,47,1
154,44,1
107,49,1
94,52,1
96,66,1
79,60,1
65,73,1
45,81,1
41,68,1
4,102,1
53,96,1
45,112,1
42,131,1
55,124,1
60,107,1
70,91,1
77,109,1
88,104,1
86,96,1
102,100,1
107,78,1
121,56,1
143,68,1
134,84,1
146,86,1
160,78,1
187,60,1
162,97,1
139,104,1
121,102,1
114,118,1
96,120,1
77,124,1
81,133,1
94,140,1
118,125,1
135,122,1
150,135,1
136,149,1
120,144,1
110,156,1
92,157,1
73,160,1
57,159,1
43,160,1
48,170,1
12,156,1
8,175,1
13,225,1
46,233,1
62,226,1
50,243,1
36,251,1
21,242,1
18,259,1
5,268,1
18,272,1
37,275,1
37,298,1
57,263,1
65,246,1
78,258,1
167,113,1
160,128,1
178,123,1
180,104,1
188,91,1
209,96,1
201,87,1
196,102,1
204,78,1
190,121,1
180,138,1
166,142,1
204,127,1
202,114,1
231,102,1
218,83,1
229,79,1
249,87,1
249,108,1
230,117,1
236,131,1
245,142,1
218,131,1
233,148,1
202,152,1
196,139,1
249,124,1
270,113,1
269,97,1
263,85,1
260,66,1
241,63,1
225,63,1
247,48,1
229,41,1
228,25,1
212,30,1
202,20,1
193,5,1
207,7,1
224,10,1
235,7,1
271,17,1
311,31,1
288,47,1
279,71,1
282,87,1
291,107,1
301,93,1
301,81,1
291,67,1
301,65,1
327,86,1
321,102,1
338,97,1
338,87,1
333,111,1
346,122,1
354,111,1
361,93,1
378,79,1
380,91,1
377,107,1
373,123,1
369,132,1
419,79,1
394,66,1
352,58,1
364,35,1
354,22,1
369,13,1
390,18,1
410,10,1
424,10,1
459,39,1
491,52,1
477,59,1
479,78,1
466,75,1
471,90,1
507,70,1
495,86,1
504,94,1
515,83,1
525,91,1
535,80,1
556,78,1
571,79,1
600,48,1
613,38,1
627,28,1
528,3,1
639,40,1
621,49,1
650,36,1
672,39,1
692,35,1
712,25,1
721,18,1
726,26,1
713,5,1
734,39,1
755,39,1
768,20,1
786,31,1
780,68,1
764,72,1
750,63,1
750,81,1
700,60,1
685,65,1
680,60,1
669,52,1
660,62,1
653,75,1
598,87,1
583,91,1
561,92,1
549,94,1
545,118,1
528,108,1
529,125,1
531,137,1
560,128,1
548,125,1
571,112,1
589,118,1
604,104,1
627,104,1
642,97,1
624,128,1
608,131,1
667,104,1
562,154,1
573,169,1
521,167,1
510,180,1
489,176,1
473,180,1
460,187,1
443,192,1
428,201,1
468,199,1
486,191,1
503,199,1
495,212,1
508,212,1
506,224,1
524,207,1
548,195,1
543,218,1
558,223,1
556,212,1
565,189,1
578,209,1
597,195,1
582,178,1
624,173,1
603,211,1
577,224,1
565,249,1
605,246,1
621,238,1
621,217,1
640,218,1
660,212,1
687,199,1
699,215,1
689,225,1
685,245,1
716,196,1
762,191,1
774,217,1
754,269,1
756,285,1
734,287,1
724,302,1
731,320,1
709,297,1
686,326,1
701,332,1
710,341,1
720,361,1
773,338,1
773,324,1
787,314,1
794,307,1
616,254,1
598,261,1
603,271,1
612,276,1
631,276,1
644,257,1
645,268,1
608,291,1
586,293,1
527,282,1
539,294,1
532,309,1
523,318,1
531,339,1
550,305,1
563,314,1
600,323,1
613,323,1
618,337,1
602,337,1
589,343,1
606,363,1
664,348,1
638,402,1
674,412,1
603,399,1
773,401,1
781,441,1
762,471,1
696,452,1
718,462,1
714,481,1
755,540,1
716,574,1
716,592,1
725,586,1
658,511,1
653,493,1
635,495,1
635,507,1
641,531,1
632,541,1
658,541,1
574,518,1
572,529,1
562,540,1
560,524,1
587,541,1
537,552,1
535,579,1
514,574,1
518,562,1
519,553,1
595,474,1
580,467,1
566,461,1
596,443,1
500,432,1
508,440,1
511,489,1
453,545,1
445,553,1
451,514,1
443,516,1
422,496,1
408,484,1
436,487,1
444,498,1
400,503,1
439,461,1
456,461,1
455,474,1
454,448,1
446,436,1
411,451,1
389,449,1
389,466,1
408,466,1
393,439,1
396,425,1
466,388,1
453,373,1
484,356,1
506,350,1
491,318,1
492,304,1
469,327,1
451,335,1
493,349,1
375,298,1
371,322,1
382,338,1
401,350,1
401,364,1
417,372,1
406,378,1
388,373,1
411,213,1
376,217,1
385,226,1
403,225,1
411,233,1
391,212,1
359,186,1
343,172,1
328,168,1
330,183,1
341,194,1
354,213,1
338,213,1
321,186,1
316,173,1
294,174,1
294,188,1
314,192,1
309,209,1
321,237,1
340,240,1
259,191,1
243,201,1
224,188,1
215,202,1
228,207,1
199,191,1
199,212,1
179,216,1
153,234,1
134,225,1
111,248,1
90,257,1
128,242,1
116,236,1
34,220,1
144,251,1
128,262,1
159,260,1
157,276,1
137,275,1
141,286,1
144,300,1
166,301,1
173,298,1
173,267,1
188,256,1
188,274,1
191,226,1
203,235,1
213,222,1
222,222,1
237,217,1
251,212,1
271,212,1
262,225,1
243,230,1
228,230,1
222,254,1
245,254,1
248,242,1
267,247,1
274,240,1
256,270,1
233,275,1
215,275,1
199,285,1
185,283,1
190,306,1
175,318,1
183,333,1
197,323,1
213,323,1
223,325,1
215,296,1
230,296,1
248,291,1
257,286,1
300,270,1
315,275,1
329,270,1
346,260,1
367,252,1
388,249,1
314,293,1
297,292,1
284,291,1
254,304,1
256,319,1
246,335,1
268,318,1
280,306,1
304,307,1
291,314,1
68,283,1
64,298,1
78,301,1
72,312,1
13,293,1
3,306,1
18,317,1
18,333,1
31,335,1
19,346,1
5,361,1
31,361,1
43,371,1
26,371,1
10,372,1
13,396,1
26,393,1
43,391,1
7,428,1
19,430,1
44,440,1
5,446,1
40,473,1
25,489,1
28,525,1
41,535,1
36,506,1
55,511,1
77,504,1
109,505,1
134,512,1
130,545,1
123,552,1
148,553,1
70,572,1
88,591,1
186,535,1
186,518,1
173,505,1
141,451,1
118,446,1
113,456,1
112,477,1
125,466,1
111,424,1
103,395,1
123,395,1
144,393,1
162,397,1
176,395,1
186,382,1
133,414,1
89,438,1
180,445,1
133,481,1
189,485,1
207,490,1
223,513,1
201,546,1
219,560,1
233,570,1
220,585,1
249,563,1
257,571,1
255,592,1
265,587,1
320,566,1
301,518,1
323,516,1
327,497,1
346,508,1
355,521,1
312,480,1
296,479,1
283,472,1
263,472,1
297,444,1
330,447,1
312,468,1
340,426,1
361,412,1
365,433,1
358,348,1
346,338,1
324,347,1
306,335,1
306,346,1
300,351,1
275,359,1
258,341,1
275,374,1
245,386,1
245,402,1
265,389,1
283,399,1
305,406,1
309,414,1
232,409,1
225,387,1
222,372,1
212,361,1
207,374,1
188,365,1
170,366,1
212,341,1
136,343,1
117,331,1
110,316,1
91,330,1
104,337,1
114,346,1
104,356,1
136,435,1
700,77,1
3,590,1
45,187,1
59,183,1
73,175,1
263,142,1
313,110,1
323,123,1
335,130,1
326,144,1
122,88,1
489,70,1
658,51,1
587,204,1
538,183,1
616,166,1
120,592,1
5,515,1
123,428,1
107,431,1
81,423,1
327,426,1
