X,Y,Z
55,169,1
36,179,1
23,183,1
23,145,1
16,131,1
27,133,1
15,122,1
8,123,1
5,133,1
25,93,1
30,77,1
20,74,1
20,34,1
5,28,1
6,14,1
33,208,1
16,238,1
23,249,1
31,531,1
32,522,1
45,497,1
55,508,1
66,525,1
79,487,1
80,510,1
89,512,1
105,508,1
115,512,1
121,499,1
105,538,1
93,539,1
81,546,1
89,591,1
47,584,1
116,578,1
128,584,1
137,578,1
140,566,1
130,564,1
136,549,1
155,564,1
165,558,1
170,569,1
189,596,1
171,525,1
174,513,1
177,496,1
167,500,1
164,494,1
192,509,1
201,506,1
242,581,1
247,549,1
255,561,1
213,471,1
218,459,1
228,447,1
241,416,1
242,447,1
250,454,1
253,464,1
265,464,1
266,449,1
256,437,1
273,433,1
249,498,1
263,494,1
267,505,1
262,516,1
272,516,1
265,538,1
141,40,1
148,48,1
161,27,1
196,137,1
210,109,1
224,112,1
223,98,1
230,131,1
233,194,1
235,180,1
251,184,1
281,253,1
235,36,1
258,69,1
291,122,1
321,118,1
350,142,1
267,384,1
277,383,1
288,391,1
287,404,1
297,396,1
313,387,1
327,353,1
337,354,1
341,347,1
340,337,1
372,369,1
283,443,1
287,428,1
280,420,1
267,478,1
301,585,1
313,588,1
341,574,1
343,561,1
355,567,1
352,577,1
346,537,1
345,525,1
361,528,1
367,519,1
359,493,1
346,493,1
348,476,1
358,472,1
352,464,1
361,450,1
350,442,1
338,442,1
341,433,1
328,440,1
325,450,1
319,433,1
320,421,1
302,432,1
300,442,1
308,451,1
274,473,1
311,555,1
313,543,1
326,533,1
327,518,1
338,512,1
330,500,1
324,485,1
315,500,1
321,467,1
337,471,1
335,547,1
324,577,1
330,561,1
374,550,1
307,571,1
293,563,1
289,545,1
313,525,1
300,515,1
289,457,1
298,467,1
330,587,1
358,540,1
382,449,1
411,451,1
355,364,1
352,371,1
367,335,1
375,329,1
377,319,1
386,297,1
407,296,1
420,310,1
421,323,1
415,368,1
391,336,1
447,357,1
456,366,1
462,355,1
472,346,1
470,335,1
458,333,1
461,323,1
489,364,1
479,376,1
499,400,1
494,533,1
506,527,1
494,518,1
501,511,1
505,497,1
510,483,1
518,476,1
524,487,1
533,479,1
503,462,1
500,472,1
505,445,1
538,446,1
560,449,1
572,430,1
557,425,1
545,420,1
530,410,1
544,396,1
525,433,1
518,437,1
523,325,1
567,338,1
564,320,1
576,315,1
564,369,1
560,381,1
571,381,1
581,372,1
584,383,1
594,387,1
585,405,1
591,413,1
601,408,1
