X,Y,Z
665,13,1
676,6,1
671,18,1
686,29,1
797,9,1
787,21,1
751,53,1
740,83,1
734,97,1
682,69,1
649,66,1
642,85,1
653,78,1
663,83,1
677,83,1
692,92,1
689,106,1
674,111,1
664,118,1
685,122,1
676,127,1
677,143,1
695,172,1
571,202,1
590,172,1
583,133,1
579,126,1
571,120,1
534,103,1
521,117,1
521,127,1
492,128,1
460,123,1
455,134,1
486,180,1
492,188,1
521,176,1
526,200,1
536,212,1
535,227,1
548,238,1
432,79,1
420,82,1
412,97,1
403,108,1
393,111,1
392,123,1
400,120,1
417,118,1
413,128,1
424,129,1
420,142,1
409,153,1
430,147,1
443,152,1
450,167,1
446,179,1
424,165,1
417,168,1
409,174,1
422,184,1
405,189,1
396,190,1
360,144,1
345,160,1
335,155,1
330,165,1
321,145,1
317,135,1
306,136,1
302,155,1
310,159,1
292,144,1
284,150,1
307,178,1
316,210,1
344,219,1
365,252,1
396,276,1
406,286,1
404,299,1
415,298,1
420,287,1
470,260,1
480,249,1
186,14,1
27,6,1
6,90,1
8,130,1
59,126,1
78,133,1
76,74,1
87,64,1
75,59,1
63,61,1
81,33,1
75,42,1
84,48,1
93,44,1
111,61,1
123,76,1
131,68,1
124,57,1
127,44,1
138,42,1
143,30,1
149,35,1
150,51,1
165,45,1
174,51,1
160,63,1
152,72,1
190,52,1
196,61,1
186,76,1
181,92,1
200,77,1
214,69,1
211,88,1
202,90,1
206,100,1
191,116,1
181,109,1
164,101,1
153,100,1
171,116,1
154,126,1
176,136,1
176,156,1
190,149,1
152,112,1
140,149,1
128,142,1
129,161,1
120,151,1
97,139,1
101,122,1
97,112,1
104,92,1
117,96,1
121,108,1
97,286,1
84,282,1
74,293,1
84,298,1
75,354,1
57,367,1
48,388,1
47,402,1
59,395,1
67,409,1
78,426,1
66,432,1
53,438,1
66,449,1
78,450,1
85,438,1
93,447,1
100,474,1
176,322,1
178,309,1
188,291,1
205,286,1
204,299,1
215,308,1
125,307,1
197,366,1
245,353,1
263,327,1
279,333,1
303,281,1
333,321,1
292,338,1
298,354,1
308,361,1
298,376,1
284,361,1
275,361,1
383,329,1
384,339,1
438,331,1
521,253,1
523,264,1
526,278,1
523,286,1
532,295,1
522,309,1
518,327,1
513,351,1
529,361,1
444,376,1
413,376,1
315,427,1
284,433,1
296,447,1
261,469,1
212,469,1
156,581,1
165,506,1
156,520,1
143,521,1
132,521,1
146,529,1
126,528,1
128,547,1
114,548,1
285,583,1
235,561,1
226,571,1
224,549,1
232,535,1
241,546,1
249,531,1
240,525,1
253,515,1
368,443,1
380,423,1
379,440,1
389,448,1
416,453,1
439,424,1
462,428,1
400,475,1
333,496,1
407,539,1
440,577,1
443,568,1
358,584,1
339,579,1
354,571,1
341,565,1
329,565,1
323,557,1
338,552,1
357,551,1
342,538,1
330,527,1
320,539,1
451,526,1
454,515,1
438,510,1
447,499,1
460,498,1
470,477,1
475,465,1
481,445,1
481,430,1
512,449,1
502,520,1
492,570,1
527,567,1
540,566,1
515,484,1
592,575,1
598,564,1
606,568,1
619,574,1
626,565,1
633,557,1
620,545,1
640,544,1
644,531,1
626,530,1
688,588,1
780,584,1
797,582,1
750,568,1
736,556,1
727,538,1
724,517,1
710,517,1
741,538,1
755,535,1
766,538,1
756,549,1
772,552,1
781,542,1
591,506,1
578,507,1
578,494,1
588,494,1
574,484,1
585,479,1
615,456,1
623,444,1
623,430,1
577,434,1
564,422,1
590,424,1
584,408,1
578,417,1
567,407,1
574,395,1
563,334,1
587,331,1
601,329,1
614,336,1
598,341,1
607,348,1
659,377,1
658,357,1
669,343,1
660,326,1
666,309,1
580,294,1
582,280,1
574,270,1
554,281,1
600,278,1
617,281,1
636,279,1
643,289,1
654,290,1
647,264,1
659,250,1
676,263,1
684,269,1
691,259,1
619,265,1
600,254,1
612,242,1
618,224,1
629,217,1
637,230,1
644,213,1
652,227,1
662,209,1
676,213,1
674,219,1
669,233,1
682,233,1
690,223,1
700,231,1
694,242,1
704,242,1
714,234,1
723,215,1
736,297,1
743,312,1
723,305,1
718,301,1
708,306,1
714,320,1
722,330,1
727,339,1
716,352,1
718,366,1
731,361,1
734,350,1
740,363,1
753,363,1
763,379,1
751,381,1
741,371,1
738,386,1
748,393,1
744,407,1
770,376,1
782,371,1
788,376,1
790,390,1
794,402,1
795,411,1
771,404,1
781,418,1
777,430,1
787,440,1
794,454,1
735,417,1
730,404,1
716,405,1
719,419,1
699,414,1
708,427,1
702,443,1
693,453,1
678,440,1
671,433,1
683,422,1
160,94,1
208,164,1
118,122,1
109,144,1
92,84,1
732,77,1
704,1,1
778,391,1
494,451,1
460,486,1
437,139,1
568,278,1
643,242,1
662,269,1
670,280,1
88,148,1
