X,Y
80.25,15.25
688.5,28.5
751.3,39.5
586.3,111.5
742.3,142.5
735.3,155.5
489.3,172.5
613.3,243.5
372.3,247.5
658.3,253.5
436.3,256.5
361.3,260.5
513.3,262.5
396.3,297.5
310.3,305.5
473.3,307.5
533.3,318.5
550.3,321.5
645.3,337.5
454.3,339.5
297.3,345.5
287.3,362.5
269.3,386.5
244.3,399.5
541.3,406.5
425.3,409.5
212.3,411.5
328.3,414.5
530.3,417.5
309.3,424.5
451.3,427.5
548.3,428.5
476.3,429.5
203.3,435.5
404.3,443.5
232.3,444.5
193.3,451.5
485.3,453.5
337.3,454.5
450.3,462.5
357.3,463.5
425.3,478.5
175.3,504.5
376.3,569.5
44.3,591.5
