X,Y,Z
73,92,1
60,97,1
78,137,1
51,144,1
53,132,1
38,131,1
38,156,1
57,156,1
8,140,1
155,146,1
209,147,1
200,86,1
197,14,1
256,115,1
282,174,1
322,116,1
324,39,1
352,21,1
402,53,1
445,56,1
468,74,1
447,7,1
546,65,1
507,3,1
593,7,1
633,92,1
608,108,1
554,114,1
555,179,1
600,208,1
477,132,1
454,183,1
400,118,1
343,183,1
315,240,1
315,225,1
304,236,1
380,258,1
463,288,1
487,282,1
438,364,1
448,373,1
349,351,1
322,396,1
316,410,1
267,445,1
290,454,1
269,469,1
244,456,1
232,318,1
187,210,1
32,204,1
165,295,1
156,312,1
752,230,1
625,285,1
552,367,1
604,384,1
682,454,1
773,381,1
741,486,1
728,475,1
777,472,1
761,550,1
659,540,1
635,593,1
555,593,1
495,433,1
481,573,1
411,558,1
374,525,1
361,514,1
349,523,1
352,536,1
313,542,1
301,531,1
295,542,1
274,540,1
265,525,1
269,561,1
301,514,1
302,497,1
324,486,1
187,470,1
144,408,1
119,368,1
138,480,1
229,583,1
233,593,1
70,570,1
82,578,1
85,558,1
557,101,1
