X,Y
205.3,2.5
284.3,8.5
151.3,9.5
307.3,13.5
324.3,19.5
562.3,20.5
170.3,28.5
180.3,28.5
302.3,28.5
77.3,29.5
155.3,29.5
171.3,42.5
11.3,46.5
362.3,52.5
20.3,61.5
191.3,66.5
732.3,67.5
596.3,73.5
689.5,75.5
618.3,79.5
30.3,82.5
430.3,83.5
177.5,85.5
40.3,87.5
49.3,89.5
611.3,89.5
406.3,92.5
140.3,94.5
345.3,96.5
242.3,97.5
453.3,97.5
206.3,98.5
619.3,100.5
678.3,100.5
163.3,106.5
474.3,106.5
396.3,109.5
356.3,110.5
607.3,110.5
634.3,110.5
510.3,113.5
260.3,114.5
49.5,115.5
200.3,118.5
331.3,119.5
473.3,119.5
242.3,120.5
400.3,120.5
447.3,120.5
308.3,123.5
384.3,123.5
354.3,124.5
420.167,131.25
432.3,130.5
185.3,131.5
527.3,131.5
302.3,133.5
345.3,134.5
506.3,139.5
315.3,140.5
431.3,141.5
210.3,142.5
368.3,146.5
579.3,147.5
563.3,148.5
530.3,149.5
348.3,152.5
298.3,153.5
548.3,153.5
181.3,155.5
389.3,156.5
606.3,156.5
166.3,160.5
478.3,162.5
628.3,163.5
55.3,165.5
367.3,165.5
585.3,165.5
38.3,166.5
156.3,169.5
289.5,169.5
461.3,171.5
501.3,171.5
353.5,172.5
639.3,173.5
276.3,179.5
42.3,185.5
449.5,185.5
427.3,188.5
489.3,189.5
208.3,191.5
188.3,192.5
728.3,197.5
582.3,200.5
551.3,202.5
459.3,203.5
437.3,204.5
40.3,207.5
629.3,207.5
487.3,212.5
696.3,212.5
130.3,214.5
757.3,214.5
439.3,215.5
715.3,215.5
735.3,216.5
529.5,217.5
5.3,220.5
545.3,221.5
594.3,223.5
22.3,226.5
683.3,226.5
699.3,226.5
148.3,228.5
575.3,229.5
430.3,231.5
123.3,233.5
469.3,233.5
619.3,233.5
455.3,236.5
134.3,237.5
711.3,237.5
664.0,240.214
738.3,246.5
792.3,246.5
153.3,247.5
705.5,250.5
645.3,251.5
135.3,253.5
781.3,254.5
468.3,256.5
562.3,257.5
424.3,261.5
713.286,269.071
155.3,269.5
229.3,269.5
583.3,270.5
438.3,271.5
657.667,272.583
475.3,273.5
138.3,274.5
615.3,274.5
730.3,274.5
458.3,276.5
573.3,277.5
496.3,278.5
286.3,279.5
642.3,280.5
509.3,281.5
170.3,285.5
261.3,285.5
710.0,287.5
490.3,291.5
309.3,293.5
768.3,293.5
228.3,294.5
270.3,296.5
667.3,296.5
382.3,297.5
506.3,300.5
360.3,301.5
340.3,302.5
516.3,302.5
234.3,304.5
219.3,306.5
263.3,307.5
322.3,308.5
485.3,309.5
594.3,310.5
651.3,311.5
298.3,312.5
791.3,314.5
374.3,316.5
775.3,319.5
276.3,320.5
626.3,323.5
401.5,325.5
472.3,327.5
592.3,328.5
710.3,328.5
268.3,332.5
290.3,333.5
323.3,333.5
447.3,333.5
430.3,335.5
674.3,336.5
367.3,341.5
472.3,342.5
524.3,342.5
749.5,342.5
346.3,343.5
568.3,343.5
386.3,344.5
591.3,345.5
317.3,346.5
460.3,352.5
527.3,353.5
604.3,355.5
643.3,356.5
350.3,359.5
728.3,361.5
626.3,372.5
646.3,378.5
699.3,378.5
582.3,390.5
740.3,396.5
656.3,399.5
484.3,400.5
552.3,400.5
568.3,400.5
676.3,402.5
701.3,403.5
737.3,409.5
726.3,415.5
476.3,416.5
647.3,417.5
671.3,418.5
685.3,425.5
497.5,430.5
576.3,430.5
742.3,430.5
655.3,434.5
722.3,434.5
622.3,437.5
524.3,438.5
384.3,439.5
684.3,443.5
672.3,450.5
732.3,452.5
748.3,452.5
579.3,454.5
595.3,455.5
704.3,458.5
657.5,459.5
593.5,464.5
737.5,468.5
612.3,479.5
648.3,479.5
564.3,480.5
698.3,480.5
602.3,495.5
690.3,496.5
676.3,497.5
688.3,513.5
669.3,515.5
724.3,516.5
740.3,522.5
752.3,522.5
704.3,527.5
730.3,533.5
736.3,548.5
743.3,563.5
796.3,582.5
